Exporter,Product,QTY.(KGS)
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,COFFEE,57482
INDIAN PRODUCTS LTD.,TURMERIC,9487759
INDIAN TREASURES,HANDICRAFTS,60
INDIGO PAINTS P.LTD.,PAINTS,10758
INDIRA APPARELS,COTTON GARMENTS,635
INDIRA BEGAM,GENERAL CARGO,14560
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,3165477
INDO INDUSTIES,COTTON YARN,21600
INDROYAL CRAFTS,FURNITURE,27166
INDSIL HYDRO POWER & MAGANESE LTD.,SILICON MANGANESE,602160
INDTEC INTERNATIONAL,SPARES,2165
INDU ARTS,RUBBER MATS,13792
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,1169483
INDUS LIFE SCIENCE,PHARMACEUTICALS,20928
INDUS TRADE LINKS,FROZEN SHRIMPS,60049
INDUSTRIAL & FINE CHEMICALS,RUBBER CHEMICALS,72200
INDUSTRIAL ELASTOMERS,LATEX GLOVES,398
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,397056
INFINITY CLOTHING,COTTON GARMENTS,6493
INFINITY DUTY FREE SERVICES P.LTD.,SOFA SET,145
INFINITY STYLE,COTTON GARMENTS,88742
INFRA ELEVATORS INDIA,ELEVATOR PARTS,500
INNO MOTION TECHNOLOGIES,SPARES,87984
INNOPOLIS BIO INNOVATIONS,CHEMICALS,73946
INNOVATIVE FOODS LTD.,FROZEN SQUID,781497
INNOVATIVE POLIMER,PLASTIC PRODUCTS,67642
INOVCORP,COCONUTS,14400
INSHA EXPORT&IMPORT,FOOD STUFFS,5805
INTEGRATED ENGINEERING ENTERPRISES,SPARES,2670
INTELLE POWER SYSTEMS,ELECTRICAL ITEMS,960
INTER COTTONS,COTTON GARMENTS,66770
INTERGRATED ENGINEERING ENTERPRISES,ENGINEERING GOODS,1350
INTERGROW BRANDS P.LTD.,TURMERIC,750068
INTERKNIT,COTTON GARMENTS,7212
INTERNATIONAL CARPET CONSORTIUM,COIR MATS,15342
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN YELLOW TUNA,1407331
INTERNATIONAL FUEL INJECTION EXPORTS,MACHINERIES,15121
INTERNATIONAL TIMBER TRADERS,WOOD PRODUCTS,1329
INTERSEAS,FROZEN SQUID,2108360
INTGRIM TECHNOLOGY,PUMPS,4987
INTIMATE MARKETING,FOOD STUFFS,4178
IREL(INDIA)LTD.,SILLIMANITE SAND,312679
IRIS EXPORTS,COTTON GARMENTS,4659
IRIS KNITTING CO.,COTTON GARMENTS,1262
ISHMEEM EXPORTS,COCONUTS,28000
ISIDORE ART PALACE,HANDICRAFTS,85
ISLET COAST TRADING,TEA,272505
ISMAIL  ENTERPRISES,CASHEW KERNELS,30000
ISP FASHIONS,COTTON GARMENTS,8348
ISTYX INTERNATIONAL,COTTON GARMENTS,21788
ITAL INDIA PACK PLUS,MACHINERIES,12165
ITALIAN PLANET,MACHINERIES,7370
ITHACA CLOTHING,COTTON GARMENTS,1510
J & J EXPORTERS,FOOD STUFFS,30204
J & J KALAN PHARMACY P.LTD.,AYURVEDIC PRODUCTS,1838
J SONS,COTTON GARMENTS,4898
J&D INTERNATIONAL EXPORTS&IMPORTS,FOOD STUFFS,14669
J&T EXPORTS,FOOD STUFFS,72545
J. SONS,COTTON GARMENTS,4357
J.B.C. INTERNATIONAL,COIR MATS,563298
J.E.ENGINEERINGS,SPARES,31568
J.G.HOISERY P.LTD.,COTTON GARMENTS,7200
J.H.ENTERPRISES,GINGER,11000
J.J PERFUMES INTERNATIONAL,PERFUME,20068
J.J. DENTAL CORPORATION,ORTHOPEADIC APPLIANCES,125
J.J.DISTRIBUTORS,GOWN,7243
J.J.ENTERPRISES,PACKING MATERIALS,9223
J.K.INTERNATIONAL,ORTHOPEADIC APPLIANCES,10355
J.K.MACHINARIES,MACHINERIES,8225
J.K.MEDIRISE,LATEX GLOVES,10080
J.K.SHAKTHIVL COTTON,COTTON GARMENTS,3436
J.K.SHASTIVEL COTTON,COTTON GARMENTS,1787
J.K.TRADERS ASIA PACIFIC,COCONUTS,28390
J.K.TRADING COMPANY,COCONUTS,56500
J.M.KNITWEAR,COTTON GARMENTS,1023
J.M.SOLUTIONS,EQUIPMENTS,1217
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,528840
J.P.INDUSTRIES,RUBBER MATS,18500
J.P.P.MILLS P.LTD.,COTTON YARN,421194
J.R ENGINEERING,ENGINEERING GOODS,13765
J.R.P.EXPORTS,RUBBER MATS,46431
J.R.RUBBER INDUSTRIES,RUBBER MATS,210798
J.R.UNIQUE PRINTERS,PRINTER,18900
J.S. ENGG. EXPORTS CORPORATION,AUTOMOBILES PARTS,11187
J.S. MATS&MATTINGS,RUBBER MATS,239943
J.S.AUTO CAST,AUTOMOBILES PARTS,1240810
J.S.GARMENTS,COTTON GARMENTS,12542
J.T.EXPORTS P.LTD.,CROCKERIES,8106
J.V.GOKAL & COMPANY,TEA,260611
J.V.TRADES&EXPORTS,COCONUTS,13665
JACKMANS CLOTHING LLP,COTTON GARMENTS,20934
JACOB & RICHARD INTERNATONAL P.LTD.,FOOD STUFFS,587879
JACOBI CARBONS INDIA P.LTD.,ACTIVATED CARBON,21861
JAGANATHAN M.,COCONUTS,101500
JAGUAR PAW EXPORTS,JAGGERY,16590
JAHAN TRADING COMPANY,TEA,23680
JAI  MATHA,BAGS,1143
JAI AGRO INTERNATIONAL,COCONUTS,225615
JAI KNIT CREATION,COTTON GARMENTS,12000
JAIVEERAN KNITS,COTTON GARMENTS,5378
JANATHA FIBRE,COCONUTS,56600
JANATHA FISH MEAL & OIL PRODUCTS,FISH OIL,4081
JANATHA MACHINES,SPARES,12098
JANATHA POLYMERS,TYRE RETREADING MATERIALS,367
JANSON EXPORTS,COTTON GOODS,59789
JANSONS BALERS,RUBBER MATS,1035027
JANSONS INDUSTRIES,COTTON GOODS,149980
JASMINE APPRELS P.LTD.,COTTON GARMENTS,257
JASON&JARON CONCRETE PRODUCTS,COCONUTS,56351
JATIN AND COMPANY,SPICES,1860339
JAY JAY MILLS(INDIA)P.LTD.,COTTON YARN,91894
JAYABHARATH MODERN RICE MILL,RICE,745050
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,3550433
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,1490673
JAYAKRISHNA COIRS,COIR GEO FABRICS,62795
JAYAKUMARAN EXPORTS,COTTON GOODS,97808
JAYALAKSHMI APPARELS,COTTON GARMENTS,23222
JAYALAXMI ENTERPRISES,BAGS,8271
JAYANA INTERNATIONAL,SOAP,133000
JAYASREE COIR MILLS,COIR GEO FABRICS,466774
JAYSHREE TEA & INDUSTRIES LTD.,TEA,85950
JAYTEE EXPORTS,COTTON GARMENTS,818
JAYVEER TRADERS,COTTON GARMENTS,1858
JEEO APPARELS,COTTON GARMENTS,31396
JEEVA GARMENTS,COTTON GARMENTS,1845
JEEVAGRAM,SPICES,6164
JEEVAN EXIM,FOOD STUFFS,25000
JEGAN MOHAN,COCONUTS,27940
JENIFER ARCHER,RUBBER MATS,6960
JEWEL PACKER,PACKING MATERIALS,10246
JFK INTERNATIONAL,TEA,2422950
JINEY PUBLICATION,BOOKS,28666
JIS INTERNATIONAL EXPORTS(P)LTD.,FROZEN OCTOPUS,24000
JIT&JIT PRODUCTS,COTTON GARMENTS,1445
JMJ EXPORTS,FROZEN MARINE FOODS,57857
JMS EXPORTS,FOOD STUFFS,94995
JNG EXPORTS,FROZEN MARINE FOODS,337825
JOB P.P.,FOOD STUFFS,71337
JOE MARINE,FURNITURE,19090
JOECE ENTERPRISES,JUTE MATS,331989
JOHANSSON MOSE,PERSONAL EFFECTS,1200
JOHN'S UMBRELLA MART,UMBRELLA FRAMES,14400
JOHNS CASHEW COMPANY,CASHEW KERNELS,61000
JOHNY GARMENTS,COTTON GARMENTS,10260
JOLLY FLEX,PLASTIC PRODUCTS,165292
JOLLY INDUSTRIES,MACHINERIES,5140
JOSE TRADERS,RICE,75000
JOSEPH,GENERAL CARGO,2750
JOSEPH A THAYYIL,UMBRELLA,20014
JOSEPH RUBBERS(I)P.LTD.,NATURAL RUBBER,1776550
JOY,GENERAL CARGO,12250
JPS EXPORTS,COTTON GOODS,4080
JR EXPORT INDUSTRIES,RUBBER MATS,71067
JRJ SEAFOODS INDIA P.LD.,FROZEN MARINE FOODS,52000
JULIA GARMENTS,COTTON GARMENTS,12070
JUMBO EXPORTS,COTTON GARMENTS,8287
JUST PRECI COMPS,GENERAL CARGO,275
JYOTHIS CASHEWS,CASHEW KERNELS,15000
K&T AGRO MILLS P.LTD.,RICE,1459525
K-TECH ENGINEERING,SPARES,3840
K.A.C.RUBBERS,RUBBER MATS,139574
K.B.EXPORTS & IMPORT,FOOD STUFFS,326473
K.C.COCONUT PRODUCTS,COCONUT OIL,35893
K.G. FARMS AND FLAVOURS,COCONUT OIL,12240
K.G.I.CLOTHING P.LTD.,COTTON GARMENTS,3220
K.H.EXPORTS,COTTON GARMENTS,734
K.K.P FINE LINEN,COTTON GOODS,9460
K.K.R.AGRO MILLS P.LTD.,RICE,6335090
K.L.ABDUL SATHAR IMPEX P.LTD.,PLYWOOD,27000
K.M. EXPORTS,COTTON GARMENTS,14495
K.M.CORPORATES,COMPUTER PARTS,8700
K.M.FISHERIES,FROZEN SQUID,1342383
K.M.GANATRA @ COMPANY,SPICES,212386
K.M.KNITWEAR,COTTON GARMENTS,1182
K.M.OIL INDUSTRIES,COCONUT OIL,11713
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR FIBER,96120
K.M.TEXTILES,COTTON GARMENTS,4994
K.N. KNIT WEARS,COTTON GARMENTS,1978
K.N.G EXPORTS,FOOD STUFFS,13485
K.N.INTERNATIONAL,SPARES,652
K.NARAYAN,FOOD STUFFS,188181
K.P GROUP INDUSTRIES,RUBBER MATS,28726
K.P.GROUP INDUSTRIES,RUBBER MATS,105245
K.P.NAMBOODIRI,TOOTH POWDER,111289
K.P.PATHROSE VAIDYANS,AYURVEDIC PRODUCTS,830
K.P.R. KNITS,COTTON GARMENTS,7584
K.P.R. MILL LTD.,COTTON YARN,3008423
K.P.R.EXPORTS,COTTON GARMENTS,17223
K.R.GROUP INDUSTRIES,RUBBER MATS,8788
K.R.K.EXPORTS ,FOOD STUFFS,157191
K.RAMAKRISHNAN&COMPANY,COCONUTS,215040
K.S.AGRO EXPORTS,FOOD STUFFS,10933
K.S.CO-OP.COIR MAKTG.FEDERATION LTD.,COIR MATS,47783
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN YELLOW TUNA,394720
K.S.E.INC.,COTTON GARMENTS,165366
K.S.GANGADHARA IYER AND CO.,RUBBER MATS,558501
K.S.INTERNATIONAL,COTTON GARMENTS,18903
K.S.R.MARINE SERVICES P.LTD.,SPARES,57885
K.T. GARMENTS,COTTON GARMENTS,6884
K.TECH ENGINEERING,SPARES,4400
K.U.INDUSTRIES,SPARES,6692
KADAVIL ELECTRO MECHANICAL INDUSTRIES,MACHINERIES,1050
KADCO SYSTEMS,SPARES,819
KAICO IMPEX,COTTON GOODS,1235
KAILAS MARKETING,ELECTRONIC GOODS,29140
KAIRALI BOOKS P.LTD.,BOOKS,1110
KAIRALI EXPORTS,FOOD STUFFS,263626
KAIRALI HANDLOOMS,COTTON GOODS,52531
KAISONS RUBBERS,RUBBER MATS,2310279
KAJAH TEA COMPANY P.LTD.,TEA,66600
KALAMAN GARMENTS,COTTON GARMENTS,780
KALAN GEO HERBALS,AYURVEDIC PRODUCTS,256
KALAN PHARMACEUTICALS,NEELIBRINGADI HAIR OIL,9682
KALANS PRODUCTS,AYURVEDIC PRODUCTS,9100
KALLUVILAYIL EXPORTS,RICE,315062
KALPATARU TRADE LINKS,PLYWOOD,220090
KALPATHARU POWER TRANSMISSION LTD.,ELECTRICAL ITEMS,110400
KALYAN ENGINEERING CORPN.,SPARES,800
KALYAN FOODS & SPICES (I)P.LTD,PICKLES,18536
KALYAN INDUSTRIES,MACHINERIES,5800
KALYAN SILKS TRICHUR P.LTD.,COTTON GOODS,37548
KALYANI DYNAMIC,COCONUTS,171000
KAM COIR,COIR MATS,74013
KAMATH TRADING HOUSE,AGARBATHI RAWMATERIAL,3330
KAMRICH EXPORTS,EXERCISING EQUIPMENT,700
KAMRUP TEA COMPANY,TEA,58386
KANAKA POLYPACK P.LTD.,BOTTLES,1395
KANAM LATEX INDUS. P. LTD.,SURGICAL GLOVES,190014
KANCOR INGREDIENTS LTD.,TURMERIC,2354008
KANDAVEL KNITWEAR,COTTON GARMENTS,447
KANDHA VELL KNITS,COTTON GARMENTS,1422
KANGAROO HOMTEX INDIA,TABLE MATS,21623
KANHIRODE WEAVERS CO.OP.SOCIETY LTD.,COTTON GARMENTS,1333
KANI GRANITE COMPANY,GREETING CARDS,38715
KANISHKA,COTTON GARMENTS,7754
KANISHKA COLLECTIONS,COTTON GARMENTS,67545
KANISKA GARMENTS,COTTON GARMENTS,8796
KANNAN DEVAN HILLS PLANTATIONS,TEA,1987961
KANNAN FIBRE INDUSTRIES,COIR FIBER,201760
KANNAPIRAN FIBRE EXPORTS,COIR FIBER,3095290
KANNIKKAT TECHNOCRAFT,RUBBER PRODUCTS,200200
KANNOLY CORPORATION,RICE,35940
KANTHASWAMY & CO.,HOUSEHOLD ARTICLES,62084
KARAYIL BAKERY,FOOD STUFFS,10547
KARE AYURVEDIC REMEDIES,AYURVEDIC PRODUCTS,379
KARLE COMMODITIES,COTTON GARMENTS,232
KARLE EXPORTS,COTTON GARMENTS,24
KARNATAKA AGRO CHEMICALS,SOAP,25038
KARNATAKA INDUSTRIAL HOUSE,COCONUTS,107300
KARNIZ PACKS LLP,PACKING MATERIALS,2226
KARPAGHAM TEX,COTTON GARMENTS,143082
KARSHAKA MITHRA,COCONUTS,84720
KARTHI HOME PRODUCTS,PLASTIC PRODUCTS,66520
KARTHIK EXIM,COTTON GARMENTS,1656
KARTHIKA EXPORTERS,COTTON GARMENTS,2010
KARTHIKAI TEXTILE MILLS,COTTON GARMENTS,149168
KARUKUNNATHU EXPORTS,COIR YARN,9500
KARUR SREE RAMA,COTTON GARMENTS,3858
KASS EXPORTERS,PLASTIC PRODUCTS,23463
KASS EXPORTS  INDIA(P)LTD.,PLASTIC PRODUCTS,22987
KATLINE FASHIONS,COTTON GARMENTS,10486
KAVERI TRADERS,FOOD STUFFS,123320
KAVERY CORPORATION,MACHINERIES,3221
KAVIN TEXTILES,COTTON GARMENTS,164584
KAVIYA SREE,COTTON GARMENTS,1791
KAVONE AUTOMATION AND MACHINES,SPARES,76
KAVS SPECIALITIES P.LTD.,FOOD STUFFS,19200
KAY EM EXPORTERS,FOOD STUFFS,26597
KAY ENN TRADING,COCONUTS,27635
KAY GEE EXPORTERS,FOOD STUFFS,16352
KAY JAY SHARP TRENDY,PUMPS,12467
KAY KAY EXPORTS,FROZEN SQUID,1042113
KAY TEE EXPORTS,COTTON GARMENTS,4510
KAY VEE FASHION,COTTON GARMENTS,835
KAYAL EXPORTS,COCONUTS,13406
KAYAVLON IMPEX P.LTD.,POLYESTER YARN,25100
KAYTEE CLOTHING CO.,COTTON GARMENTS,30474
KAYTEE CORPORATION,COTTON GARMENTS,15854
KCK AGRO PRODUCTS P.LTD.,SPICES,737
KCM APPLIANCES P.LTD.,PRESSURE COOKER,37874
KEERTHI AGRO MILLS P.LTD.,RICE,114900
KEERTHI PUMPS,PUMPS,114630
KELACHANDRA MACHINES,MACHINERIES,82570
KELDA FOODS P.LTD.,FOOD STUFFS,110197
KELTECH ENERGIES LTD.,AQUEOUS SOLUTION,588832
KELY EXPORTS & IMPORTS,FOOD STUFFS,4541
KEMTECH EXPORTS,RUBBER MATS,259480
KENRICH OVERSEAS TRADING COMPANY,CHEMICALS,210
KENZ EXPORTERS,HEALTH ITEMS,80
KERA INTERNATIONAL,FOOD STUFFS,30887
KERA PALM CREATIONS,COCONUT SHELLS\CUPS,48361
KERAFIBERTEX INTERNATIONAL P.LTD.,RUBBER MATS,14970247
KERALA AGRO MACHINERY CORPN. LTD.,TRACTOR,41550
KERALA AYURVEDA PHARMACY LTD.,AYURVEDIC PRODUCTS,9370
KERALA AYURVEDIC HEALTH CARE,AYURVEDICA TREATMENT EQUP.,1850
KERALA BALERS LTD.,RUBBER MATS,4264842
KERALA BAMBOO HOUSE,BAMBOO MATS,2400
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,SPICES,29920
KERALA HOME FOOD STUFF EXPORT,FOOD STUFFS,257160
KERALA MINERALS & METALS LTD.,TITANIUM DIOXIDE,2621102
KERALA STATE COIR CORPN.LTD.,RUBBER MATS,1665167
KERALA STATE INDSTL.ENTERPRISES,GENERAL CARGO,3900
KERALA TIMBERS,ROSEWOOD PRODUCTS,4520
KERALEEYA AYURVEDA SERVICES,AYURVEDIC PRODUCTS,562
KERAPURA PRODUCTS,COCONUT OIL,45493
KERATECH COCONUT OIL,COCONUT OIL,46
KERN-LIEBERS (INDIA) P.LTD,MACHINERIES,59
KEVES,CHAPPALS,4750
KEY EXPORTS,FOOD STUFFS,18236
KEY STONE,STONES,22152
KEYEN EXPORTS,FOOD STUFFS,407734
KG DENIM LTD.,COTTON GARMENTS,2863
KGA TRADES PVT LTD,FOOD STUFFS,80369
KHEMCHAND SONS,AGRICULTURAL MACHINERY & PARTS,45670
KIK PLASTICS P.LTD.,PLASTIC PRODUCTS,6217
KINGS MARINE EXPORTS,FROZEN MARINE FOODS,34920
KINGS MARINE PRODUCTS,FROZEN SQUID,359955
KINGS SEAFOODS,FROZEN SQUID,403720
KINSLEY KNITT INTERNATIONAL,COTTON GARMENTS,23769
KINTETSU WORLD EXPRESS(I) P.LTD.,VALVES,5390
KIRTHI EXPORTS,COTTON GARMENTS,1771
KIRTHIC KNITS,COTTON GARMENTS,50927
KISHORE SPICES CO.,SPICES,101205
KITEX CHILDREN WEAR LTD.,COTTON GARMENTS,1242251
KITEX GARMENTS LTD.,PLASTIC PRODUCTS,3388550
KITEX LTD.,COTTON GOODS,42094
KKR EXTRACTIONS P.LTD.,COCONUT OIL,36500
KLF NIRMAL INDUSTRIES(P)LTD.,SESAME OIL,1319647
KNIT EXPORTS,COTTON GARMENTS,6766
KNIT FABRICS,COTTON GARMENTS,385
KNIT FASHIONS,COTTON GOODS,20607
KNIT GALLERY,COTTON GARMENTS,120179
KNIT HOME GARMENTS,COTTON GARMENTS,269929
KNIT INDIA APPARELS,COTTON GARMENTS,1387
KNIT KING APPARELS,COTTON GARMENTS,1477
KNIT PRIME,COTTON GARMENTS,6537
KNIT VEL EXPORTS,COTTON GARMENTS,37455
KNITCOM FASHIONS,COTTON GARMENTS,9402
KNITEX GARMENT P.LTD.,COTTON GARMENTS,15907
KNITMAN EXPORTS,COTTON GARMENTS,6250
KNITS WAY,COTTON GARMENTS,809
KNITWIN,COTTON GARMENTS,5366
KNITWIN INTERNATIONAL,COTTON GARMENTS,12022
KNP EXPORTS&IMPORTS,FOOD STUFFS,1000531
KOB MEDICAL TEXTILES P.LTD.,MEDICAL EQUIPMENTS,1973792
KODANAD TEA ESTATES CO.,TEA,1266
KODANDARAM ROLLER FLOUR MILLS PVT,WHEAT,2086153
KODUVAYOOR BALAKRISHNASREDHAR,COTTON GARMENTS,150
KOLENGADAN INDUSTRIES,RUBBER MATS,23000
KOLLANUR INDUSTRIES,JUTE BAGS,4950
KOLLENGODE AGRO MILLS P.LTD.,RICE,98400
KOLUTHARA EXPORTS LTD.,FOOD STUFFS,10500
KOMBATH BURGEON BUSINESS P.LTD.,RICE,25000
KOMBATHAYIL TRADERS P.LTD.,VINAGAR,12000
KONNULLY ENTERPRISES,FOOD STUFFS,12950
KONNULLY EXPORTS & TRADES,FOOD STUFFS,96000
KOSHAMBH MULTITRED P.LTD.,TYRE RETREADING MATERIALS,17346
KOTTACKAL AGRO FOODS,RICE,7112575
KOTTACKAL SURGICALS,SURGICAL GLOVES,13518
KOTTARAM TRADING CO.,UTENSIL,9768
KOVAS ABRASIVES SOUTH ASIA,SPARES,1447
KOVAX ABRASIVES SOUTH ASIA P.LTD.,METAL SHEETS,348
KOWA INDIA,FOOD STUFFS,6360
KOZHIKODENS,FOOD STUFFS,557723
KPL OIL MILLS PVT LTD.,COCONUT OIL,258056
KPM TRADING COMPANY,RICE,100678
KREEM FOODS P.LTD.,FOOD STUFFS,7065
KRISHI GEO PACK P.LTD.,PACKING MATERIALS,11998
KRISHNA COFFEE WORKS,INSTANT COFFEE,3060
KRISHNA EXIM ENTERPRISES,COCONUTS,70900
KRISHNA FABRICS,COTTON GOODS,23252
KRISHNA RAIMENT,COTTON GARMENTS,9507
KRISHNAVENI CARBON PRODUCTS (P)LTD.,CARBON BLACK,42262
KRITHI EXPORTS,GENERAL CARGO,26260
KRITIKA APPARELS,COTTON GARMENTS,7418
KRP TRADERS,NUTMEG,75856
KRYPTON,COTTON GARMENTS,2999
KSB MIL CONTROL,VALVES,597497
KT & AHMU HAIR CARE PRODUCTS,FOOD STUFFS,417793
KUMAR CASHEW EXPORTS,CASHEW KERNELS,120000
KUMBUKATTU CASHEWS,CASHEW KERNELS,342432
KUNNATHAN POLYMERS P.LTD.,PLYWOOD,27500
KUNNATHAN WOOD PRODUCTS,PLYWOOD,528440
KURUWA ENTERPRISES,SPICES,230349
KYNA OVERSEAS,RICE,260060
L & P RUBBER INDUSTRIES,TYRE RETREADING MATERIALS,194559
L & P RUBBER PRODUCTS,TYRE RETREADING MATERIALS,606060
L CLASSICO INTERNATIONAL,FOOD STUFFS,205580
L&T VALVES LTD.,VALVES,3566
L&V POLYMERS,PLASTIC PRODUCTS,161
L.G. BALAKRISHNAN & BROS.,AUTOMOTIVE TIMING CHAINS,29123
LABONY COLLECTIONS,COTTON GARMENTS,5205
LAES MEDICARE PVT LTD,SURGICAL GLOVES,285
LAGUNA CLOTHING,COTTON GARMENTS,53362
LAJAWAB ENTERPRISES,IRON CASTINGS,14425
LAKSHMI & CO.,COTTON GARMENTS,637
LAKSHMI APPARELS AND WOVENS LTD.,COTTON GARMENTS,180
LAKSHMI AUTOMOBILES,AUTOMOBILES PARTS,6510
LAKSHMI CASHEW COMPANY,CASHEW KERNELS,230926
LAKSHMI CLOTHING CO.,COTTON GARMENTS,2224
LAKSHMI EXPORTS,RICE,122548
LAKSHMI FABRICS,COTTON GARMENTS,135
LAKSHMI IMPORT&EXPORT,FOOD STUFFS,22012
LAKSHMI KNIT WEAR,COTTON GARMENTS,10438
LAKSHMI MACHINE WORKS LTD.,TEXTILE MACHINERY,4938859
LAKSHMI TRADING CO.,TURMERIC POWDER,961395
LAKSHMI WEAVING WORKS,COTTON GARMENTS,2240
LAKSHYA..COM,COTTON GARMENTS,610
LALA AGRO TROPIC P.LTD.,COCONUT SHELLS\CUPS,230797
LALAHS INDIAN SPICES,CURRY POWDER,8380
LAMBOTHARA TEXTILES,COTTON YARN,77184
LANCET GLASS AND METAL INDUSTRIES,GLASS,38275
LAND MARK EXPORTERS,FOOD STUFFS,206683
LANDED FRESH INTERNATIONAL,COCONUTS,108000
LANDMARK KNITWEAR,FOOD STUFFS,10986
LARA KNITWEAR,COTTON GARMENTS,4214
LARO INC.,COTTON GARMENTS,2286
LARS MEDICARE,SURGICAL GLOVES,89702
LAUGUNA CLOTHING,COTTON GARMENTS,6036
LAURA EXPORTS,COTTON GARMENTS,1549
LAVA ENGINEERING CO.,TANK,26520
LAXMI COTTONS,COTTON GARMENTS,31
LAXMI GARMENTS,COTTON GOODS,45686
LAXMI INTERNATIONAL,TEA,223850
LAXMI PLYWOOD,PLYWOOD,350
LE MARBLE GALLERY P.LTD.,TILES,2027
LE STAR OVERSEAS,VALVES,2593
LEAD PRINTERS,PRINTED MATERIALS,1504
LEADER RUBBER INDUSTRIES,CHAPPALS,6378
LEEDS POLYMERS,CHAPPALS,9540
LEETHA INDUSTRIES,PAPER CUP,493469
LEETHA PACK (P) LTD.,PAPER CUP,186387
LEETHA PRESS AND PROCESS P. LTD.,PRINTED MATERIALS,251325
LEMON FASHIONS,YAM,47846
LENORA GLOVE P.LTD.,LATEX GLOVES,25518
LEO EXPORTS,SWITCH BOARDS,147646
LEOWAY INTERNATIONAL P.LTD.,SANITARY WARES,5884
LEXUS EXPORTS LTD.,COTTON GARMENTS,233
LIBERTY MEDICAL SUPPLIES,LATEX GLOVES,41851
LIFE STYLE INTERNATIONAL P.LTD.,COTTON GARMENTS,5824
LIFE TIME COLLECTIONS,COTTON GARMENTS,1877
LIGHTS&MORE,LIGHTS,7610
LINGESWARA,COTTON GARMENTS,16986
LINK UP KNITTERS,COTTON GARMENTS,25409
LINK UP TEXTILES P. LTD.,COTTON GOODS,13945
LINKTO EXPORTS,FOOD STUFFS,42560
LISO &SONS,COIR GEO FABRICS,3523
LISO COIR TEX,COIR GEO FABRICS,532881
LISSY RUBBERS P.LTD.,NATURAL RUBBER,61820
LITTLE BEE BABY CARE,COTTON GARMENTS,2065
LIV LONG NUTRACUETICALS LTD.,HEALTH ITEMS,9681
LIVE IMPEX,AUTOMOBILES PARTS,886
LIVENDO,COCONUT OIL,25038
LIVESPACE PHARAM,SURGICAL GLOVES,2107
LIVING TRENDS,NOODLES,44906
LIZ WOOD PRODUCTS,WOOD PRODUCTS,23522
LIZA CLOTHING&APPARELS,COTTON GARMENTS,232
LMJ SERVICES LTD.,COFFEE,211200
LOCUS EXPORTS&IMPORT,AUTOMOBILES PARTS,6800
LODE STAR IMPEX,RICE,95765
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,281893
LOHASHILPI,HANDICRAFTS,5435
LOOCUST INCORPORATION,COTTON GOODS,55676
LOOM CRAFT,COIR MATTING,574504
LORDS EXPORTS,COIR MATS,139792
LORDS FLAVOURS,FLAVOURES,1523
LOTUS CLOTHINGS P.LTD.,COTTON GARMENTS,4236
LOTUS FASHION(INDIA),COTTON GARMENTS,356
LOTUS INTERNATIONAL EXPORTS,COTTON GARMENTS,113
LOUIS & CO.,HARDWARES,11360
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,236897
LOVE BAKES,FOOD STUFFS,34786
LOVE SHORE AGENCIES,FOOD STUFFS,53170
LOVELY OFFSET PRINTERS,PRINTED MATERIALS,5300
LOZENGE EXPORTS,CURCUMIN POWDER,7002
LUCIYA INDUSTRIES,EMPTY CARTONS,34500
LUKE EXPORTS,FROZEN MARINE FOODS,126297
LULU EXPORTS,FOOD STUFFS,27003
LULU FLIGHT KITCHEN,FOOD STUFFS,323744
LUNAR RUBBER (P) LTD.,CHAPPALS,3672
LUTRON TECHNOLOGY,SPARES,640
LUX HOSIERY INDUSTRIES LTD.,COTTON GARMENTS,3851
LUX INDUSTRIES LTD.,COTTON GARMENTS,185488
LUZO INDIA EXIM,FROZEN MARINE FOODS,24000
M & G IMPEX (INDIA) P. LTD.,FOOD STUFFS,5394
M I DEVICES,SPARES,2950
M&G INTERNATIONAL,FOOD STUFFS,45998
M+ACER,SPARES,20988
M.ABDUL REHUMAN KUNJU,CASHEW KERNELS,30000
M.B.AUTO AGENCIES,AUTOMOBILES PARTS,3481
M.D.KNITS,COTTON GARMENTS,751
M.G.COTTON KNITTED CO.P.LTD.,COTTON GARMENTS,173690
M.H.CARPET,RUBBER MATS,18000
M.J. EXPORTS,CAR SEAT COVER,2197
M.K.AGENCIES,COCONUTS,56000
M.K.EXPORTS,COTTON GOODS,65062
M.K.FIBRE,COIR FIBER,897940
M.K.JOKAI AGRI PLANTATIONS P.LTD.,TEA,200171
M.K.M.KNIT CREATIONS,COTTON GARMENTS,1495
M.K.M.TOYS,BOOKS,185
M.K.R.OIL INDUSTRIES,COCONUT OIL,91650
M.M. EXPORTERS,COTTON GARMENTS,26804
