Exporter,Product,QTY.(KGS)
DELSEA EXPORTS P.LTD.,FROZEN YELLOW TUNA,927125
DELTA EXPORTS&IMPORTS,RUBBER MATS,276288
DELTA PLYWOODS AND BOARDS,PLYWOOD,3717350
DESIGN P.LTD.,COTTON GARMENTS,2340
DESIRE KOCHI,COTTON GOODS,407234
DETLISH RUGS,COIR MATS,30358
DEVI MART,RICE,390005
DEVICOLAM DISTILLERIES LTD,WHISKY,72390
DEVON FOODS LTD.,FOOD STUFFS,26017
DEW LIFECARE P. LTD.,LATEX GLOVES,18270
DFM TECHNO SOLUTION,SPARES,1780
DGS SPICES,SPICES,943
DHANALAKSHMI CONTROLS & EQUIPMENTS,VALVES,1244
DHANALAKSHMI LATERITE STONE INDUS.,GRANITE SLABS\TILES,151480
DHANALAKSHMI WEAVING WORKS,COTTON GOODS,23003
DHANAM TEXTILES,COTTON GOODS,14214
DHANAVARSHINI EXPORTS,COTTON GOODS,1524
DHANU ENTERPRISES,COIR FIBER,136650
DHANUVANTIKA EXPORTS,COTTON GOODS,34470
DHANVI COOKWARES,UTENSIL,18897
DHARANI INTERNATIONAL,COTTON GOODS,1853
DHARSINI EXPORTS,GENERAL CARGO,114524
DHATHRI AYURVEDA P.LTD.,SHAMPOO,18245
DHATU ORGANIC AND NATURALS,AYURVEDIC PRODUCTS,4201
DHEERA DISTRIBUTORS,FOOD STUFFS,853
DHIVYAA CREATIONS,COTTON GOODS,66665
DHIYA FASHIONS,COTTON GARMENTS,201
DHRONI AYURVEDA,SURGICAL GOWN WITH TOWEL,31507
DIABE INTERNATIONAL,COCONUTS,28400
DIADORA SHOES P.LTD,CHAPPALS,6355
DIAMOND FOOD PRODUCTS,RICE,3420052
DIAMOND NUTS,CASHEW KERNELS,196875
DIAMOND PLYWOOD,PLYWOOD,1765647
DIAMOND ROLLER FLOUR MILLS P.LTD.,MAIDA,3199120
DIANAMIC ENGINEERING,SPARES,2462
DIANAMIC TECHNOLOGY,LAB EQUIPMENTS,7471
DIBELLA INDIA,COTTON GOODS,4594
DIGI CONTROL,VALVES,6950
DIGITAL MEDIA,CHAIRS,502
DIGITAL SIGNAGE SISTEMS ,INK,94
DILAZ FASHION,COTTON GOODS,34236
DILIP R MITHAIWALA,FOOD STUFFS,13145
DINESH HOME FASHION,COTTON GOODS,28855
DINESH TEXTILES,COTTON YARN,155191
DIODORA SHOES P.LTD.,SHOES,6440
DISHA RETAIL,FURNITURE,85660
DITTEX EXPORTS P.LTD.,FOOD STUFFS,266207
DIVA EXPORTS P.LTD.,COTTON GOODS,997
DIVINE RUBBER PRODUCTS,RUBBER MATS,832150
DIVYA EXPORT ENTERPRISES,COTTON GARMENTS,467
DOHRNII CHAIN P.LTD.,FOOD STUFFS,579773
DOLE OUT,GINGER,40844
DOLLAR EXPORTS,COTTON GOODS,13771
DOLPHIN RUBBER INDUSTRIES,RUBBER MATS,1586599
DOLPHIN WIRES PVT LTD.,FROZEN YELLOW TUNA,5715559
DON TEX,COTTON GARMENTS,21411
DOOTHAN TEXTILES,COTTON GARMENTS,263
DOTS CARGO INDIA,COTTON YARN,217694
DREAMLINE FASHIONS,COTTON GOODS,4718
DREIJAY EXPORTS P.LTD.,RICE,283243
DROMS EXPORTS,MOP,4843
DSK ENGINEERING WORKS,SPARES,163
DUA INTERNATIONAL TRADERS,MEDICAL EQUIPMENTS,645
DUA NUT FOODS,CASHEW KERNELS,15000
DUINKOP ENTERPRISES P.LTD.,COIR PITH,1170000
DURO COMPOUNDS,RUBBER TILES,136250
DURO PACK INDUSTRIES,PET BOTTLES,5217
DUTCH  PLANTIN COIR INDIA P.LTD.,COIR PITH,3451898
DUTCH BLUE FASHIONS,COTTON GOODS,402
DUTY FREE DISTRIBUTION SERVICES P.LTD.,LIQUORS,39400
DVIBES UNIFORM,COTTON GOODS,6030
DYNAMIC ENGINEERING,SPARES,7411
DYNAMIC TECHNO MEDICALS PVT. LTD.,ROOFINGS,298590
DYNAVAC INDIA PVT LTD,COTTON GARMENTS,312
E PRECURE SERVICES,FOOD STUFFS,56352
E2E TREND,COTTON GARMENTS,28550
EAGLE ENTERPRISES,PLYWOOD,62560
EASAN  IMPEX P LTD,COTTON GARMENTS,4569
EAST COAST CLOTHING CO.P.LTD.,COTTON GOODS,23278
EAST LINE IMPEX,COTTON GOODS,3554
EAST WEST INTERNATIONAL,ELECTRICAL ITEMS,48654
EASTEA CHAI P.LTD.,TEA,889636
EASTERN CONDIMENTS P.LTD.,TURMERIC POWDER,10505386
EASTERN ENGINEERS,FOOD STUFFS,15000
EASTERN RUG MILLS,RUBBER MATS,58391
EASTERN TECHNICAL INDUS.,SPARES,1210
EASTERN TREADS LTD.,TYRE RETREADING MATERIALS,163603
EASTMAN EXPORTS GLOBAL CLOTHING  ,COTTON GOODS,896980
EASWAR CLOTHING COMPANY,COTTON GARMENTS,4550
EASY AND FRESH,GENERAL CARGO,748
EASY PACK,PACKING MATERIALS,13405
EASY SMART,PLYWOOD,137760
EAWA FISHMEAL & OIL,FISH MEAL,300780
EBENEZER PRINTPACK PRIVATE LIMITED,PRINTED MATERIALS,18210
ECO BLISS,LEAF PLATES,2185
ECO COIR CLUSTER INDIA P.LTD.,COIR MATS,21000
ECO GREEN PALM INNOVATION,PALM LEAF PLATES,9081
ECO MILLS FLOOR PRODUCTS,COIR GEO FABRICS,51418
ECO WAVE,PAPER BAGS,10244
ECOM COMMODITIES INDIA P.LTD.,GREEN COFFEE,898420
ECOM GILL COFFEE TRADING P.LTD.,GREEN COFFEE,8273303
ECONOMIC FOOD SOLUTIONS P.LTD.,TAPIOCA,836470
ECOPIENS ARECA PLATE PRODUCERS I P. LTD.,PALM LEAF PLATES,35319
ECOSOL,CASHEW KERNELS,32875
ECOSPICES INGREDIENTS,SPICES,221
ECOWOOD EXPORTS P. LTD.,PLYWOOD,1119995
EDATHALA POLYMERS P.LTD.,RUBBER MATS,21100
EDGE INTERNATIONAL,COTTON GARMENTS,2977
EDOM,COCONUT OIL,1150
EINFACH NORMA MACHINE,MACHINERIES,10350
EL SHADDAI PET FOOD PRODUCT,ANIMAL PRODUCTS,617
ELECTRA CREATION,SPARES,15380
ELECTRO CONTROLS,LIGHTING FIXTURES,622
ELECTROMATE COMPONENTS P.LTD.,ELECTRONIC COMPONENTS,29684
ELECTRONIC CONTROLS&DISCHARGE SYSTEMS P.,SPARES,4125
ELEGANT ENTERPRISES,COTTON GOODS,24143
ELEMENTAL FIXTURES,SPARES,4720
ELEMENTS HOMESTEAD PRODUCTS P.LTD.,SPICES,179450
ELEPHANTEER .LTD.,COTTON GOODS,3600
ELEVAR FASHIONS,COTTON GOODS,871
ELGI EQUIPMENTS LTD.,AIR COMPRESSORS,3230733
ELGI RUBBER CO.LTD.,TYRE RETREADING MATERIALS,204987
ELITE CARBON CREATION,COIR FIBER,3931380
ELITE CLOTHING CO.,COTTON GOODS,3790
ELITE GREEN P.LTD.,TURMERIC POWDER,1643062
ELIXIR EXTRACTS P.LTD.,TEA EXTRACT,565
ELLEN INDUSTRIES,PUMPS,46694
ELLENS CLOTHING,COTTON GARMENTS,9294
ELR EXPORTS INDIA,VALVES,949
ELUVATHINGAL INDUSTRIES,HOUSEHOLD ARTICLES,10659
EMA IMPEX,COCONUTS,256050
EMBALLAGE,PACKING MATERIALS,3364
EMIL TRADERS P.LTD.,SURGICAL GLOVES,21753085
EMINENT SEAFOODS P.LTD.,FROZEN MARINE FOODS,627900
EMKAY EXPORTS,TURMERIC,82840
EMM EMM GARMENTS,COTTON GARMENTS,543
EMME EXPORTERS,SPICES,539868
EMPIRE EXPORTS,FROZEN RIBBON FISH,54000
ENBEE EXIM,COCONUT OIL,36500
ENCEE AROMATICS P.LTD.,OLEORESINS OF SPICES,909
ENCO TIMBRS,PLYWOOD,737486
ENGINEERED  ELASTOMER SOLUTIONS CO.,LATEX GLOVES,51285
ENGINEERING EXPORTS,PLYWOOD,143682
ENGLISH INDIAN CLAYS LTD.,CLAY,3247492
ENGROW CARBON ENERGY P.LTD.,ACTIVATED CARBON,15000
ENJAYES SPICES & CHEMICAL OILS (P) LTD.,OLEORESINS OF SPICES,3013
ENNAR TRADING,FOOD STUFFS,32339
ENPE  INDUSTRIES,COTTON GOODS,6855
ENPEE KNITTERS,COTTON GARMENTS,2548
ENRICH EXPORTS,COTTON GOODS,106613
ENTICE GARMENTS,COTTON GOODS,79652
ENTIER EXPORTING P.LTD.,RICE,191000
ENTRYWAY SHIPPING&LOGISTICS,GENERAL CARGO,11500
ENVIRODESIGNS & EQUIPMENTS,WATER TREATMENT MACHINERIES,98000
ENZYN MODICARE,MEDICINES,1006
ERIN EXPORTS,COIR YARN,46612
ERNAKULAM ENGINEERS,EQUIPMENTS,740
ESCO PIPES P LTD,PIPE FITTINGS,77200
ESHA CREATIONS,COTTON GARMENTS,25004
ESHASS EXPORTS,COTTON GARMENTS,4602
ESKAY ENGINEERING,SPARES,34277
ESMARIO EXPORT ENTERPRISES,FROZEN YELLOW TUNA,636410
ESQUIRE MULTIPLAST PRIVATE LTD,PLASTIC PRODUCTS,608141
ESS BEE PLYWOOD INDUSTRIES,PLYWOOD,26400
ESS ENN EXPORTS,COTTON GOODS,196315
ESS PEE KNIT WEAR,COTTON GOODS,365279
ESSAR EXPORTERS,MACHINERIES,16100
ESSEN EXPORTS,COTTON GARMENTS,45378
ESSENCO MANUFACTURING AND TRADING,PLYWOOD,228300
ESSENSIA EXIMPT,RICE,242632
ESSTEE EXPORTS,COTTON GOODS,50804
ESTEEM SERVICES,FURNITURE,10272
ESWAR CLOTHING,COTTON GOODS,26030
ESWARAN BROTHERS INDIA PVT LTD,TEA,600561
ESWARI GLOBAL METAL INDUSTRIES P.LTD.,LEAD INGOTS,13715992
ETEXPRO INDE,COTTON GARMENTS,4444
EURO GULF MARKETING,MACHINERIES,6400
EURO SUITS MFG.,COTTON GOODS,6309
EUROAQUA PLUMTEK PVT LTD,RUBBER MATS,609124
EUROLINE INTERNATIONAL,COTTON GOODS,30118
EVERENT PLYWOOD,PLYWOOD,56000
EVEREST BAKERS,FOOD STUFFS,21942
EVEREST FASHIONS,COTTON GOODS,10320
EVEREST PLYWOOD,PLYWOOD,4072070
EVEREST WOOD INDUSTRIES,PLYWOOD,514000
EVERFRESH EXPORTS,FOOD STUFFS,48325
EVERGREEN EXPORTS,FROZEN YELLOW TUNA,5595181
EVERGREEN FOODS,CHANACHUR,21000
EVOLVING ROOTS LLP,COCONUTS,28540
EXCEL KNIT EXPORTST,COTTON GOODS,12849
EXCEL MANUFACTURING COMPANY,HAND WASH,131796
EXCEL SAFE POWER INDIA P.LTD.,BATTERIES,16577
EXCELLENT CASHEW CO.,CASHEW KERNELS,199884
EXCELLENT FISHERIES,FROZEN SQUID,218500
EXEL SOURCING,COTTON GOODS,217338
EXIGEN ENERGY P.LTD.,GENERATOR,22764
EXIM TRADE,COTTON GOODS,17659
EXOTIC FRUITS P.LTD.,MANGO PULP,699100
EXOTIC WOOD MASTERS,ROSEWOOD VENEERS,52657
EXPO FAB,COTTON GARMENTS,5638
EXPOKNITS INTERNATIONAL,COTTON GOODS,18394
EXTRA WEAVE,WOOLEN CARPETS,1905042
EZDAN VENTURES,COTTON GOODS,18438
EZY SERVE ENTERPRISES,ELECTRICAL ITEMS,5829
F.M.TRADERS,FOOD STUFFS,247059
F.Q.KNITS,COTTON GOODS,6138
F.S.A1 IMPORT EXPORT,COCONUTS,85400
FAAZ EXPORTS,COTTON GARMENTS,1080
FAB BAY EXPORTS,COTTON GOODS,12209
FABCERN PET CARE ENTERPRISES,PET FOODS,8515
FABONYX EXPORTS P.LTD.,COTTON GOODS,21728
FABRO CREATIONS,COTTON GOODS,6109
FABRO GARDEN,COTTON GOODS,4326
FABRO TEXTILES,COTTON GOODS,24336
FABSTOR,BANANA CHIPS,3030
FABTEC INDUSTRIES&AUTOMATION,MACHINERIES,1770
FACCTUM WEARS,COTTON GOODS,4622
FAIKON EXIM LLP,COCONUTS,28000
FAIR EXPORT&MARKETING,FOOD STUFFS,16000
FAIR EXPORTS INDIA P.LTD.,TENDER COCONUT,17585845
FAIR TRADE CORPN,COIR PITH,77500
FAIR TRADE INDIA,COIR PITH,278630
FAIRLAND FASHIONS,COTTON GOODS,12468
FAIRWAY CREATIONS,COTTON GOODS,34231
FAITH GARMENTS,COTTON GOODS,57743
FAJR POLYMERS LLP,RUBBER MATS,30060
FALCON MILLS,TURMERIC POWDER,76460
FALCON SYNERGY ENGINEERING P.LTD.,SPARES,2758
FAMI PHARMA,SOAP,15664
FAMILY IMPEX,FOOD STUFFS,16345
FAMILY PLASTICS&THERMOWARE,PLASTIC PRODUCTS,923354
FAMOUS KNITS,COTTON GOODS,240081
FARM ERA P.LTD.,COCONUTS,28820
FARM FRESH,TEA,362970
FARM TO TABLE TRADING LLP,COCONUTS,57200
FARMART SERVIICE P.LTD.,COCONUTS,142720
FARMCO TRADERS,SOAP,954
FASHION ASIA P.LTD.,COTTON GARMENTS,240
FASHION CLOTHING,COTTON GARMENTS,9188
FASHION CO.,COTTON GARMENTS,8368
FASHION CREATOR,COTTON GOODS,77251
FASHION FABRIC,COTTON GARMENTS,200
FASHION FABS,COTTON GOODS,15256
FASHION FLAIR INDIA,COTTON GARMENTS,455
FASHION GATE,COTTON GOODS,4686
FASHION HOUSE (INDIA),COTTON GARMENTS,7457
FASHION HUNTER,COTTON GOODS,14684
FASHION INDIA,COTTON GARMENTS,1194
FASHION KNIT-WEAR,COTTON GOODS,18630
FASHION KNITS,COTTON GARMENTS,2073
FASTEN MEDICAL P.LTD.,MEDICAL EQUIPMENTS,8573
FATHIMA AGRO MILLS,FOOD STUFFS,15500
FATHIMA ALI HASAN,FOOD STUFFS,14600
FAUNA INTERNATIONAL,COTTON GARMENTS,8733
FAVOUR-ITA INTERNATIONAL,FOOD STUFFS,64693
FAVOURITE READYMADE GARMENTS,COTTON GOODS,30552
FAZE THREE EXPORTS LTD.,COTTON GARMENTS,2405
FCI OEN CONNECTORS LTD.,CONNECTORS,892011
FCW TILES P.LTD.,TILES,1426
FD APPARELS,COTTON GOODS,139
FEBIN MARINE FOODS,FROZEN SHRIMPS,1968917
FEDEX TRADE,P.P.WOVEN BAGS,18321
FELIPE TADD P. LTD.,COTTON GOODS,7477
FELIX FASHIONS,COTTON GARMENTS,1591
FERNANDES BROTHERS,CASHEW KERNELS,76490
FEROKE BOARDS LTD.,WOOD PRODUCTS,44
FESTIVA GLOBAL BEVERAGES P.LTD.,TEA,641108
FESTO RUBBER,TYRE RETREADING MATERIALS,9703
FESTON INTERNATIONAL,COCONUTS,85000
FIAKON EXIM LLP,COCONUTS,227350
FIBER FAMILY PRODUCTS,COIR FIBER,165062
FIBER WONDERS,JUTE RUGS,940280
FIBERTUFT INTERNATIONAL,JUTE MATTING,248733
FIBRA GARMENTS,COTTON GOODS,11658
FIBRE FAMILY,CURLED COIR,1059057
FIBRE WORLD,RUBBER MATS,8110817
FIBREDROP EXPORTS P.LTD.,COIR POTS,384
FIBRETUFF PRODUCTS INDIA,COIR MATS,52802
FIESTA RUBBER AND LATEX TECHNOLOGIES,LATEX GLOVES,2719
FILATEX VCT P.LTD.,HEAT RESISTANT LATEX RUBBER PL,75288
FILATEX VECHUKUNNEL PVT LTD.,HEAT RESISTANT LATEX RUBBER PL,108738
FILI EXPORTS,JAGGERY,398268
FILTROWIN INDUSTRIES,FILTER ELEMENT,780444
FINE FAB ENGINEERING&CONSTRUCTIONS,ZINC CONCENTRATE,31093394
FINE FAIR EXPORTS INDIA P. LTD.,COTTON GOODS,20237
FIRST STEPS BABY WEAR P.LTD.,COTTON GOODS,92172
FISCO MART TRADING,FOOD STUFFS,1382
FITCO FOODS,RICE,132326
FITCO INDIA,SURGICAL GLOVES,18202
FIVE STAR TECHNICAL ENGNEERING WORKS,SPARES,3549
FLAVCO FOOD PRODUCTS INDIA P.LTD.,FOOD STUFFS,67427
FLEMINGO DUTY FREE SHOP,LIQUORS,17025
FLOOR DECOR,COIR MATS,79976
FLOOR GARDENS,RUBBER MATS,5483834
FLOOR IMPRESSIONS,RUBBER MATS,1440
FLOOR MATE RUBBER PRODUCTS P.LTD.,RUBBER MATS,1430917
FLOOR WORLD,COIR MATS,50501
FLOORATEX RUBBER & PLASTICS P.LTD.,RUBBER MATS,6600910
FLOORTEX,RUBBER MATS,897946
FLORA TRADING,FOOD STUFFS,119590
FLORINA TEXPORTS,RUBBER MATS,27639
FLOW LINK SYSTEMS P. LTD.,VALVES,13230
FLOWMAX WATER,WATER TREATMENT MACHINERIES,742
FLOWSERVE INDIA CONTROLS P.LTD,PUMPS,21144
FLUID PUMPS AND EQUIPMENT INDIA PVT LTD.,PUMPS,17550
FLY FIT INTERNAITONAL,COTTON GOODS,250
FLYMAX EXPORTS,AYURVEDIC MEDICINES,14217
FOOD WORKS INDIA,CARDAMOM,33369
FOODCREST,TAPIOCA,235394
FOODIND,FOOD STUFFS,20000
FOODWORKS INDIA,FOOD STUFFS,7585
FOOT WELL EXIM,CHAPPALS,79068
FORA TRADING CORPORATION,CLAY POTS,21674
FORAITO EXIMCOM,ELECTRICAL ITEMS,1300
FORBWOODS,PLYWOOD,558115
FORMOSA INTERNATIONAL,SPICES,6454
FORTUNE ASSOCIATES,FOOD STUFFS,19937
FORTUNE CREATIVE FOODS,FOOD STUFFS,14891
FORTUNE ELASTOMERS P.LTD.,CHAPPALS,183984
FORTUNE GATE ORGANIC FARMING,AYURVEDIC PRODUCTS,428
FORTUNE MARKETING,MACHINERIES,1350
FORUM EXPORT IMPORT HOUSE INDIA P.LTD.,SPICES,13394
FOUNTAINHEAD EXPORTS,RUBBER MATS,27985
FOUR LINKS ENGG. & TYRE MOULD P. LTD.,MACHINERIES,3091
FOUR SEASONS OF INDIA,COTTON GARMENTS,5757
FOURLINE INTERIORS,DECORATIVE ITEMS,8000
FOUSIA TIMBER INDUSTRIES,ROSEWOOD GUITAR PARTS,21236
FRANCIS KOTTACKAL EXIM(P)LTD.,RICE,1188710
FREAKER CLOTHING,COTTON GOODS,3302
FREE LOOK FASHIONS,VALVES,137664
FREEZE ENGINEERING INDUSTRIES P.LTD.,FROZEN YELLOW TUNA,316050
FREEZE EXIM,FROZEN YELLOW TUNA,2632092
FREEZEPACK INTERNATIONAL,PLASTIC PRODUCTS,199623
FRENDI FASHIONS,COTTON GOODS,8601
FRESCO EXPORTERS LLP,FOOD STUFFS,694371
FRESCO FOODS,BANANA,37440
FRESCO GARMENTS,COTTON GARMENTS,12
FRESCO IMPORT&EXPORT,FOOD STUFFS,74430
FRESH CATCH EXPORTS,FROZEN MARINE FOODS,26000
FRESH FISHERY INDIA PVT LTD,FROZEN MARINE FOODS,23496
FRESH NUTS,CASHEW KERNELS,437973
FRESH OOO,FOOD STUFFS,15111
FRESHOVA FOODS INDIA PVT LTD,COCONUTS,57000
FRESHUS FOOD PRODUCTS,FOOD STUFFS,1285
FRIENDS MARINE INDUSTRIES,FROZEN SQUID,733560
FRIENDS POLYPLAST,PLASTIC PRODUCTS,21683
FRIGUS TECHNOLOGY,WATER CHILLER,4950
FRONTIER KNITTERS,COTTON GOODS,133272
FRONTLINE EXPORTS P. LTD.,FROZEN YELLOW TUNA,8089035
FROSSET FOODS,FROZEN YELLOW TUNA,875606
FROSTA  FROZEN FOODS P.LTD.,FROZEN YELLOW TUNA,560410
FRUCTUS INC.,FOOD STUFFS,1116977
FRUITION NATURAL EXTRACT P.LTD.,OLEORESINS OF SPICES,608
FRUITSVALLEY FARMERS PRODUCTS P.LTD.,FOOD STUFFS,42340
FRUZYME BIOTECH INDIA P.LTD.,PAPAIN POWDER,45028
FUNRIDERS LEISURE & AMUSEMENT PRIVATE LIMITED,MACHINERIES,5880
FUTURA STONES,MARBLE STONE,162000
FUTURE CARE SERVICES,TURMERIC,80382
FUTURE PLAST,PLASTIC PRODUCTS,3393
FUTURE STONE WORKS,GRANITE SLABS\TILES,27000
FUTURE TECH ENGINEERING,AUTOMOBILES PARTS,7369
G NXT POWER CORPORATION,VALVES,213045
G SONS INDUSTRIES P LTD,SPICES,5976
G&C VALVES INDIA P.LTD.,VALVES,79884
G.G. FASHION,COTTON GARMENTS,1192
G.H.ASSOCIATES,COTTON GARMENTS,751
G.K.S BUSINESS ASSOCIATES,FROZEN YELLOW TUNA,3518061
G.K.TRADERS,PLYWOOD,263791
G.P.INTERNATIONAL,COTTON GARMENTS,1716
G.P.R.CLOTHING COMPANY,COTTON GOODS,150748
G.PLAST P.LTD.,VALVES,175
G.T.N.ENTERPRISES LTD.,COTTON YARN,1777889
G.V.R. EXPORTS,COTTON GARMENTS,720
G.V.VENTURES,COTTON GOODS,7364
GAHAN KNITTING MILLS,COTTON GARMENTS,13343
GAIETY,COTTON GOODS,11608
GAINUP INDUSTRIES P.LTD.,COTTON GOODS,185550
GALAXY 9 OVERSEAS,PLASTIC PRODUCTS,107426
GALAXY ALUMINIUM INDUSTRIES P LTD,ALUMINIUM  PATTERNS,25646
GALAXY KNITWEAR,COTTON GARMENTS,5882
GALEFORD FASHIONS P.LTD.,COTTON GOODS,1870
GALGET INDUSTRIES,SPARES,107720
GALUKU EXPORTS (INDIA)PRIVATE LIMITED .,COIR PITH,4728179
GALUKU EXPORTS (INDIA)PRIVATE LIMITED.,COTTON GARMENTS,139568
GANAPATHY TEXTILES,COTTON GOODS,17400
GANESH VIJAYA TEXTILES,COTTON GARMENTS,9988
GARLICO HERBAL PVT LTD		 	,SPICES,754
GARMENT EXPORTS,COTTON GOODS,85642
GARMERA APPARELS P.LTD.,COTTON GOODS,100180
GARTEX EXPORTS (INDIA) P. LTD.,COTTON GOODS,60390
GARTEX INSTA APPARELS,COTTON GOODS,1742
GATES WEARS ,COTTON GOODS,324111
GATEWAY TECHNOLOGIES,HEALTH ITEMS,28430
GAURAV INTERNATIONAL,COTTON GOODS,1080
GAUTHAM KNITS (INDIA),COTTON GARMENTS,299
GAYATHRI EXIM RICE MILLS,RICE,884975
GAYATHRI EXPORTS,CASHEW KERNELS,63000
GAYATHRI RICE MILLS,RICE,152770
GB TRADING,COTTON GOODS,7312
GBS ENTERPRISES,VEGETABLES,24856
GDN EXPORTS P.LTD.,COTTON YARN,271750
GE OIL & GAS,VALVES,158962
GEAN EXPORTS,COTTON GOODS,1600
GECO COIR PRODUCTS P.LTD.,JUTE RUGS,477184
GECO LEGEND ENVIRO TECH,WATER TREATMENT MACHINERIES,400227
GEDEE WEILER P. LTD.,MACHINERIES,260294
GEEDEE WEILER,LATHE MACHINE,11510
GEEKAY SPECIALITY CHEMICALS,CHEMICALS,54560
GEEPAS INTERNATIONAL P.LTD.,FOOD STUFFS,56785
GEETHALAYA EXPORTS,COTTON GARMENTS,2667
GEEWIN EXIM,COCONUTS,28000
GEM EQUIPMENTS,MACHINERIES,36565
"GEMCO RUBBER P,LTD.",RUBBER MATS,42000
GEMWOOD,VENEERS,657183
GENE APPARELS,COTTON GOODS,15278
GENERAL COMMODITIES LTD.,TURMERIC,834786
GENERAL EXPORTS & CREDITS LTD.,RUBBER MATS,14418
GENERAL HARDWOODS CO.,ROSEWOOD PRODUCTS,20414
GENERAL RUBBERS,TYRE RETREADING MATERIALS,2374803
GENFILTRO,FILTER ELEMENT,1186
GENTLE AYURVEDICS,TOOTH POWDER,2267
GENTRE INTERNATIONAL IMPEX,LATEX GLOVES,4836
GENUINE AGRO SPICES,SPICES,363424
GEO AQUATIC PRODUCTS(P)LTD.,FROZEN SQUID,2036318
GEO MACHINERIES,SPARES,3400
GEO SEAFOODS,FROZEN SQUID,3323084
GERMINAL TECHNOLOGIES PVT LTD,SPARES,67530
GESCHMACK NATURELLE,SPICES,5981
GFIVE MART(I)P.LTD.,FOOD STUFFS,752290
GHAN MARINE EXIM,FROZEN YELLOW TUNA,243350
GILBARCO VEEDER ROOT INDIA PVT LTD,PUMPS,293459
GILLANDERS ARBUTHNOT&CO.LTD.,TEA,483744
GIO GREEN FOOD STUFF,BANANA,19734
GIRI STONES P.LTD.,GRANITE SLABS\TILES,195838
GIRNAR FOOD & BEVERAGES P.LTD.,TEA,10981273
GLENMARGON INTERNATIONAL,COTTON GARMENTS,3136
GLENMORGAN GLOBAL,COTTON GOODS,14925
GLENMORGAN TEA ESTATES CO.,TEA,141045
GLENROCK POLYMERS P.LTD.,RUBBER MATS,67188
GLENROCK RUBBER PRODUCTS P. LTD.,RUBBER MATS,2875188
GLENWORTH  ESTATE,TEA,70760
GLISTER SACHET P LTD,CHEMICALS,1984
GLOBAL AGENCIES,AUTOMOBILES PARTS,6500
GLOBAL ASSOCIATES,SPICES,17362
GLOBAL BUSINESS CONNECTION,FOOD STUFFS,2520
GLOBAL CLOTHING,COTTON GARMENTS,2958
GLOBAL EXIM INDIA P.LTD.,TYRE RETREADING MATERIALS,121504
GLOBAL EXPORTERS,RICE,1598362
GLOBAL EXPORTS,FOOD STUFFS,47996
GLOBAL FENIX INTERNATIONAL P. LTD,HEALTH ITEMS,29714
GLOBAL FOOD INDUSTRIES,FOOD STUFFS,33750
GLOBAL FOODS LTD.,CASHEW KERNELS,454750
GLOBAL FRESH FOOD EXPORTERS,RICE,26386
GLOBAL HUB,COIR ROPE,4643
GLOBAL IMPEX,HOUSEHOLD ARTICLES,1696
GLOBAL LIGHTING TRADES ,LIGHTING FIXTURES,3968
GLOBAL ORGANIC CLOTHING COMPANY,COTTON GOODS,106553
GLOBAL SALES CORPORATION,SOLAR ITEMS,355057
GLOBAL SHADES EXPORTS INC.,FOOD STUFFS,146750
GLOBAL SOURCING,FOOD STUFFS,45662
GLOBAL TECHNICAL RESOURCES,SPARES,5307
GLOBAL TEXTILES ALLIANCE(I) P.LTD.,COTTON YARN,119945
GLOBAL TRADERS,COCONUTS,28600
GLOBAL TRANS SOLUTIONS,SPARES,375
GLOBAL TYCOON EXPORTS,ALUMINIUM UTENSILS,2080
GLOBALIZED,CHURCH ARTICLES,9066
GLOBALWAVE TECHNOLOGIES P.LTD.,ANTENNA WITH ACCOSSORIES,85004
GLOBIFICATION EXPERTS,COCONUTS,28000
GLOBUS APPARELS,COTTON GOODS,4996
GLOBZ IMPEX,COTTON GOODS,10097
GLORIA,COTTON GARMENTS,1127
GLORIA CASA MODA,COTTON GARMENTS,10826
GO GO INTERNATIONAL,COTTON GARMENTS,4845
GO PEAT,COIR PITH,23770
GOAN FRESH MARINE EXPORTS P.LTD.,FROZEN MARINE FOODS,26000
GOD GRANITES,GRANITE SLABS\TILES,270840
GOGREEN EXPORTS,COIR PITH,468619
GOKALDAS EXPORTS,COTTON GOODS,23453
GOKILAA GARMENTS,COTTON GARMENTS,7253
GOKUL KNIT FABS,COTTON GARMENTS,48143
GOKULA TEXTILES,COTTON GOODS,56380
GOKULAY GLOBAL SERVICES,COCONUTS,55500
GOLCHA GARMENTS,COTTON GOODS,9100
GOLD BRIEFS,COTTON GARMENTS,2742
GOLD FINDCH VENTURES,COTTON GOODS,61017
GOLD TECH,SPARES,460
GOLD WOOD INDUSTRIES,PLYWOOD,885900
GOLDEN  PALM MANUFACTURERS P.LTD.,PAPER,18399
GOLDEN BROWN FOODS,PEPPER,60940
GOLDEN COIR TUFTS,JUTE RUGS,3161476
GOLDEN DEW TEA,TEA,77949
GOLDEN EAGLE GRANITES,FOOD STUFFS,26000
GOLDEN ESTUARY TRADING P.LTD.,TAMARIND,2046000
GOLDEN GATE EXPORT & IMPORTS P.LTD.,MACHINERIES,750
GOLDEN IMPEX,FOOD STUFFS,41896
GOLDEN LOTUS COIR EXPORTS,COCONUTS,56000
GOLDEN MARKETING,PLASTIC PRODUCTS,1000
GOLDEN PALM MANUFACTURERS P. LTD.,PAPER,63940
GOLDEN PRECISION,SPARES,790
