Exporter,Product,QTY.(KGS)
G.L GARMENTS,COTTON GARMENTS,7065
G.M.EXPORT HOUSE,COTTON GARMENTS,7895
G.P.R.CLOTHING COMPANY,COTTON GARMENTS,2176
G.P.TEXTILES,COTTON GARMENTS,11844
G.PLAST P.LTD.,PLASTIC PRODUCTS,4287
G.R.K. & COMPANY,TURMERIC,649704
G.T SPICES,RICE,25000
G.T.N. TEXTILES LTD.,COTTON YARN,883208
G.T.N.ENTERPRISES LTD.,COTTON YARN,756215
G.V.R. EXPORTS,VALVES,1790
GAIETY,COTTON GARMENTS,4498
GAINUP INDUSTRIES P.LTD.,COTTON GARMENTS,123943
GAJENDRA AGENCIES,MACHINERIES,23951
GANAPATHY TEXTILES,COTTON GARMENTS,4753
GANGA MACHINES,MACHINERIES,116345
GANGO GARMENTS,COTTON GARMENTS,1918
GARDEN CITY AGRO EXPORTS P.LTD.,COTTON GARMENTS,68
GARDEN CITY FASHION P. LTD.,COTTON GARMENTS,246
GARMENTOR,COTTON GARMENTS,6108
GARTEX EXPORTS (INDIA) P. LTD.,COTTON GARMENTS,10104
GATES WEARS ,COTTON GARMENTS,471404
GATEWAY INTERNATIONAL,COTTON GARMENTS,415
GATHAM TEX SPARES,COTTON GARMENTS,556
GAYATHRI MATCH INDUSTRIES,MACHINERIES,30050
GAYATHRI RICE MILLS,RICE,847820
GDN EXPORTS P.LTD.,COTTON GARMENTS,300
GE OIL & GAS,VALVES,135114
GECO COIR PRODUCTS P.LTD.,COIR MATS,43148
GEDEE WEILER P. LTD.,TEXTILE MACHINERY,294579
GEEKAY SPECIALITY CHEMICALS,CHEMICALS,41480
GEENA GARMENTS,COTTON GARMENTS,6284
GEEPAS INTERNATIONAL P.LTD.,UTENSIL,4444
GEM EXPORT INCO,COTTON GARMENTS,36737
GEM EXPORTS & IMPORTS,COTTON GARMENTS,7300
"GEMCO RUBBER P,LTD.",TYRE RETREADING MATERIALS,64778
GEMWOOD,WOOD PRODUCTS,307086
GENE APPARELS,COTTON GARMENTS,44294
GENERAL COMMODITIES LTD.,TURMERIC,292302
GENERAL HARDWOODS CO.,ROSEWOOD PRODUCTS,10903
GENERAL RUBBERS,TYRE RETREADING MATERIALS,1274609
GENNYCOT EXPORTS,COTTON GARMENTS,982
GENUINE AGRO SPICES,SPICES,61156
GEO AQUATIC PRODUCTS(P)LTD.,FRUITS,964000
GEO SEAFOODS,FROZEN SQUID,4108617
GEORGE ENGINEERING,MACHINERIES,6200
GESCHMACK FOOD INGREDIENT SOLUTION,NUTMEG OIL,65478
GG INTERNATIONAL,FOOD STUFFS,30000
GILBARCO VEEDER ROOT INDIA PVT LTD,PUMPS,34196
GILGAL CASHEW EXPORTS,CASHEW KERNELS,15000
GIPSAMS EXPORTS P.LTD.,COTTON GOODS,31502
GIPSON EXPORTS(P)LTD.,AGARBATHIES,13851
GIRISH EXPORTS,COTTON GARMENTS,7723
GIRNAR FOOD & BEVERAGES P.LTD.,TEA,4742968
GIZA KNITS P.LTD.,COTTON GARMENTS,28582
GKS ENGINEERING P.LTD.,SPARES,1190
GLADSON EXPORTERS,DRY FISH,3330
GLASS TECH COMPONENTS,SPARES,57597
GLENMORGAN TEA ESTATES CO.,TEA,108778
GLENROCK RUBBER PRODUCTS P. LTD.,RUBBER MATS,4089577
GLENWORTH  ESTATE,TEA,156780
GLOBAL AGENCIES,COCONUTS,27780
GLOBAL EXIM INDIA P.LTD.,COCONUTS,54000
GLOBAL EXPORTERS,RICE,1132793
GLOBAL EXPORTS,RICE,207276
GLOBAL FOODS LTD.,CASHEW KERNELS,182676
GLOBAL FRESH FOOD EXPORTERS,RICE,58708
GLOBAL FROZEN FOODS P.LTD.,FROZEN MARINE FOODS,579000
GLOBAL INTERNATIONAL,COCONUTS,15471
GLOBAL LIGHTING TRADES ,ELECTRICAL ITEMS,2846
GLOBAL ORGANIC CLOTHING COMPANY,COTTON GARMENTS,21142
GLOBAL PIONEER GENERAL,COTTON GARMENTS,8628
GLOBAL TEC ENGINEERING,SPARES,1910
GLOBAL TEXTILES ALLIANCE(I) P.LTD.,COTTON YARN,311124
GLOBAL TRADE WINGS,CHILLIES,2700
GLOBALWAVE TECHNOLOGIES P.LTD.,ELECTRICAL ITEMS,115372
GLOBE ENTERPRISES,COTTON GOODS,123440
GLOBZ IMPEX,COTTON GOODS,14302
GLOEZ IMPEX,COTTON GOODS,1194
GODWIN ENGINEERING,SPARES,8131
GOG ROUND BEANS AND SPICES,COCOA BEANS,15827
GOKALDAS APPARELS P.LTD.,COTTON GARMENTS,3636
GOKALDAS EXPORTS,COTTON GARMENTS,185507
GOKILAA GARMENTS,COTTON GARMENTS,2747
GOLCHA GARMENTS,COTTON GOODS,136824
GOLDEN BROWN FOODS,FOOD STUFFS,20713
GOLDEN COIR TUFTS,RUBBER MATS,385502
GOLDEN ESTUARY TRADING P.LTD.,FOOD STUFFS,387380
GOLDEN GLOBE AGENCIES,COPRA DRY,132332
GOLDEN MARKETING,PLASTIC PRODUCTS,4160
GOLDEN SEAM REXTILES P.LTD.,COTTON GARMENTS,7200
GOLDEN SEAMS INDUSTRIES P.LTD.,COTTON GARMENTS,11641
GOLDEN STITCH EXPORTS,COTTON GARMENTS,2967
GOLDEN TEA MANUFACTURES,TEA,127376
GOLF FASHION KNITS,COTTON GARMENTS,11332
GOMATHY INTERNATIONAL,COTTON GARMENTS,3260
GOOD EARTH ORGANIC,TURMERIC POWDER,266012
GOOD MORNING COIR MILLS,COIR MATS,12135
GOODLUCK TRADING COMPANY,STATIONARY,25947
GOODVILL ENTERPRISES,COIR MATS,20790
GOODWAY KNITS,COTTON GARMENTS,1407
GOODWELL ENGINEERING PRODUCTS P.LTD.,SPARES,9931
GOODWILL CLOTHING,COTTON GARMENTS,4916
GOODWILL COIR MFG. CO.,COIR MATS,38848
GOODWILL TRADING COMPANY,MEDICINES,8729
GOPAL REFINERIES&OIL MILLS,GINGELLY OIL,131205
GOUTHAM KNIT GARMENTS,COTTON GARMENTS,173013
GOVIND EXPORTS,COTTON GOODS,1500
GOVINDAN NAIR,GENERAL CARGO,35000
GOWARTHINI EXPORTS,COTTON GARMENTS,321
GOWTHAM S. TEX,COTTON GARMENTS,5116
GRACE INTERNATIONAL,COTTON GARMENTS,2599
GRACE PRINTERS,PRINTED MATERIALS,365
GRAND INTERNATIONAL EXPORTERS,FOOD STUFFS,174497
GRAND MARINE FOODS,FROZEN SQUID,3752211
GRAND PEARL EXPORTS,FROZEN YELLOW TUNA,750523
GRAND TEXTILES,COTTON GARMENTS,4949
GRANDMAS FOOD PRODUCTS,PICKLES,850994
GRANDNEUR FASHION,FURNITURE,16830
GRANDWELL SPORTING GOODS (P).LTD.,SPORTS ARTICLES,21295
GRASS GREEN CLOTHING,COTTON GARMENTS,64211
GREAT INDIAN TEXTILES,COTTON GOODS,9965
GREAT WIN EXPORTS,FROZEN SQUID,2892300
GREATER INDIA ENTERPRISES,CHAPPALS,3450
GREEN ASIA IMPEX P.LTD.,FROZEN MARINE FOODS,50000
GREEN FIELD APPARELS,COTTON GARMENTS,85909
GREEN INDIA EXPORTS,COCONUT SHELLS\CUPS,194040
GREEN LAP EXPORTERS,COIR PITH,53000
GREEN LEAVES & MACHINES P.LTD.,MACHINERIES,48901
GREEN METHOD ENGINEERING P.LTD.,SPARES,7000
GREEN MOTHER KNIT GARMENT,COTTON GARMENTS,844
GREEN SHIP EXPORTS,AYURVEDIC PRODUCTS,3860
GREEN VALLEY CONDIMENTS,FOOD STUFFS,11857
GREEN VENTURES,COCONUTS,280240
GREEN VICTORY,COTTON GARMENTS,457
GREEN WORLD COIR EXPORTS,COIR PITH,675330
GREENCROP INTERNATIONAL,FOOD STUFFS,4390
GREENDAY EXPORTS AND FARMS PVT LTD,SPICES,32701
GREENERS AGRO PRODUCTS INDIA P.LTD.,VEGETABLES,19000
GREENFIELD INDUSTRIES,COTTON GARMENTS,7729
GREENLAND PARTICLE BOARD P.LTD.,PLYWOOD,34960
GREENLAND RUBBERS,RUBBER MATS,93680
GREENLEAF EXTRACTIONS PVT LTD,WOOD EXTRACT,187943
GREENLINE EXPORTS,TOMATO,19740
GREENPLY INDUSTRIES LTD.,PLYWOOD,15000
GREENS GEARS P.LTD.,MACHINERIES,3800
GREENZ COIRS,COIR PITH,104000
GREETINGS KNITWEAR,COTTON GOODS,135523
GRIFFITH FOOD PVT LTD,FOOD STUFFS,2110
GRIPPO ELASTOMERS,CHAPPALS,3073
GS OIL & GAS INDIA P. LTD.,SPARES,839
GTN ENGINEERING INDIA LTD.,VALVES,53573
GUARDIAN CONTROLS LTD.,VALVES,22885
GULF INDIA EXPORT CO.,PLASTIC PRODUCTS,4567
GULF INDIA TRADING,KITCHEN ITEMS,24533
GULF MALABAR EXPORTERS,FOOD STUFFS,1264861
GUNBOW TRADING CO.,RUBBER MATS,57005
GURUCHARAN INDS.,MACHINERIES,12214
GURUDEV MARKETING,GENERAL CARGO,1008
GUS CLOTHING CO.,COTTON GOODS,657849
H & V ADANCED MATERIALS(I)P.LTD.,GLASS FIBRE MATS,173159
H&G TECHNOMARK INC,SPARES,800
H.T. FOODS P.LTD.,FROZEN SQUID,230400
HABEN ENTERPRISES,COCONUTS,112800
HADI EXPORTS LLP,COTTON YARN,61794
HALE PHARMACEUTICALS,SURGICAL GLOVES,73840
HALIM AGRO FOODS,TAPIOCA,28000
HAMNA EXPORTS,FOOD STUFFS,60750
HAMZA KOYA & CO.,HUKA PIPES,22901
HANANI RUBBERS,RUBBER MATS,18210
HANDICRAFTS DEVE. CORPN. OF KERALA LTD.,HANDICRAFTS,343
HANKOOK LATEX P. LTD.,LATEX TUBING,48577
HANSA  INTERNATIONAL,HANDICRAFTS,13734
HANSAF GROUP,COCONUTS,28000
HAOMA HEALTH CARE PVT LTD,LATEX GLOVES,74378
HAPPY SOAP MANUFACTURING,SOAP,7506
HARI OM TRADERS,COCONUTS,200081
HARIDAS NANJI  &  SONS,GINGER,66000
HARISH COCONUT PRODUCTS,COIR PITH,31929312
HARISHMA APPAREL,COTTON GARMENTS,1476
HARISHNA GARMENT,COTTON GARMENTS,9286
HARIYAS EXPORTS,COTTON GARMENTS,812
HARLEY CARMBEL (INDIA) P. LTD.,FOOD STUFFS,46000
HARRISONS MALAYALAM LTD.,TEA,4596242
HARROW EXPORTS,COTTON GARMENTS,1676
HASBI ENGINEERING INDUSTRIES,MACHINERIES,7000
HASEENA APPARELS,COTTON GARMENTS,3200
HASEENA EXPORTS,COTTON GARMENTS,2748
HASINI FASHION,COTTON GARMENTS,14992
HASSOUN MANUFACTURES,ELECTRICAL ITEMS,2924
HAWKES EYE EXPORTS,RICE,53155
HEADWAY EXPORT&IMPORT,COCONUTS,13700
HEAT TRANSFER EQUIPMENT,SPARES,500
HEIPLOEG SEAFOOD INDIA P.LTD.,FROZEN MARINE FOODS,552918
HELIX INDUSTRIES,SPARES,2654
HEMANAND SPICES,SPICES,69040
HERBAL ISOLATES P. LTD.,TURMERIC POWDER,1331492
HERBAL RUBBERS,RUBBER MATS,11816
HERITAGE ARTS,HANDICRAFTS,7117
HERO FASHIONS,COTTON GARMENTS,7133
HEXA APIRARIUM P.LTD.,HONEY,20000
HI TECH SYNDICATE,PUMPS,266784
HI TECH WOODS,ROSEWOOD PRODUCTS,28686
HI-TECH ENTERPRISES,CHAPPALS,10064
HI-TECH PACKAGING,SPARES,14245
HI-TECH PRE TREADS P.LTD.,TYRE RETREADING MATERIALS,238431
HIC-ABF SPECIAL FOODS P.LTD.,TUNA FLAKES,795113
HIGH LINE EXPORTERS,COTTON GARMENTS,1650
HIGH RANGE ENTERPRISES,BUILDING MATERIALS,350
HIGH RANGE PRODUCTS,RUBBER MATS,19200
HIGH SEAS EXIM,P.P.WOVEN BAGS,2523085
HIGHLINE ENTERPRISES P.LTD.,CHAPPALS,1500
HIGHRANGE EXPORTERS,FOOD STUFFS,48805
HIGHRANGE RUBBER & COIR PRODUCTS,RUBBER MATS,1739302
HIGHRANGE SPICES,SPICES,51646
HIGHSEAS MARINE INTERNATIONAL,FROZEN MARINE FOODS,14000
HILL GOLD TRADING CO.,WATER MELON,1256628
HILL TOP EXPORTS,MACHINERIES,7277
HILL VIEW GROUP,FOOD STUFFS,62554
HILLMAN HOSEIRY MILLS,COTTON GOODS,133725
HILLWOOD FURNITURE PVT LTD,MACHINERIES,5400
HIMALAYA CREATION,COTTON GARMENTS,9268
HINDALCO INDUSTRIES LTD.,ALUMINIUM EXTRUSIONS,293428
HINDUSTAN BIO SCIENCES LTD.,CHEMICALS,7741
HINDUSTAN CLOTHING & MARKETING LTD.,COTTON GARMENTS,864
HINDUSTAN EXIM,PLYWOOD,169560
HINDUSTAN INSECTICIDES LTD.,CHEMICALS,57300
HINDUSTAN MINT & AGRO PRODUCTS PVT. LTD,PEPERMINT OIL,3768
HINDUSTAN TEXTILES,COTTON GOODS,29487
HLL LIFECARE LTD.,PROMOTIONAL ITEMS,823496
HMS FASHIONS,COTTON GARMENTS,45125
HMT (INTERNATIONAL) LTD.,LATHE MACHINE,5700
HOLMARC OPTO-MECHATRONICS PVT LTD,OPTIC  MATERIALS,3043
HOME 2 HOME,COIR MATS,6743
HOME COIR INTERNATIONAL,RUBBER MATS,316800
HOME FURNISHINGS,COTTON GOODS,133944
HOME LINE TEXTILES,COTTON GOODS,36414
HOME TRENDS,COTTON GOODS,31616
HOMEY ENTERPRISES,BOOKS,312
HONEST CLOTHING,COTTON GOODS,11035
HONEY WELL CREATION,COTTON GARMENTS,7371
HOPICON SURGICALS,MEDICAL EQUIPMENTS,1000
HOPPE INTERNATIONAL,CHAPPALS,20787
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,STAINLESS STEEL,20336
HOT POINT ENERGY TECHNOLOGIES,SOLAR ITEMS,800
HOTEL AID,PIPE FITTINGS,10144
HOTEL BLUE MILLS,COTTON GARMENTS,4958
HOTEL BLUE NILE,COTTON GOODS,7420
HUE CHEM,COTTON GARMENTS,7445
HYDENSO STEEL & ENGINEERING,SPARES,1935
HYDORUS INDUSTRIES,CLAY,12100
HYDRO PRESS INDUSTRIES,FILTER ELEMENT,49650
HYDRO PROKAV PUMPS,PUMPS,3427
HYDROMANTECH,MACHINERIES,5100
HYGIENE PACKS,TERRA PACK PAPER SHEET,50260
HYKON INDIA P.LTD.,STEEL PRODUCTS,10344
HYTEC EXPORTS,FOOD STUFFS,129775
I.G.M.WOOD PRODUCTS,PLYWOOD,804382
I.K.ASSOCIATES,FOOD STUFFS,59633
I.T.C. LTD.,COFFEE,1677798
IBIS INDUSTRIES,SPARES,6904
ICE WEAR CREATION,COTTON GARMENTS,3782
IDP CREATION,COTTON GARMENTS,1100
IMAAD FASHIONS,COTTON GARMENTS,4345
IMAGE CREATIONS,COTTON GOODS,4200
IMEX ENTERPRISES,MACHINERIES,11030
IMPALS EXPORTS,COTTON GARMENTS,16880
IMPEL MACHINES P.LTD.,MACHINERIES,7000
IMPERIAL FLOOR DECOR,COIR MATS,26908
IMPERIAL INDUSTRIAL MINERAL COMPANY,ACTIVATED CARBON,10125
IMPERIUM TECH,STEEL PRODUCTS,27000
IMPEX SERVICES INDIA P.LTD.,MACHINERIES,2247
IMPRESSO,WOOD PRODUCTS,1598
INCREATIONS DESINGS & CONTRACTS P.LTD.,KITCHEN FIXTURES,14605
IND AUTO FILTER,AUTOMOBILES PARTS,17383
INDAFRO IMPEX,INSTANT COFFEE,215811
INDEX KNIT AND WAVE P.LTD.,COTTON GARMENTS,45547
INDEXCO,COTTON GARMENTS,595
INDI TRADERS,COVER CROP SEEDS,4625
INDIA COCO P. LTD.,COCOA BEANS,6100
INDIA COTTON PAINTS,PAINTS,1376
INDIA SEA FOODS (REGD.),FROZEN MARINE FOODS,321460
INDIAN AQUATIC PRODUCTS,FROZEN YELLOW TUNA,625616
INDIAN COIR COMPANY,RUBBER MATS,175350
INDIAN COMMERCIAL COMPANY,GINGER,496092
INDIAN DESINGS EXPORTS P.LTD.,COTTON GARMENTS,291
INDIAN EMPORIUM,RUBBER MATS,1022534
INDIAN HERITAGE,HANDICRAFTS,165
INDIAN HOME DECORS,COIR MATS,21000
INDIAN MARINE INDUSTRIES,FROZEN YELLOW TUNA,9421110
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,COFFEE,41240
INDIAN PRODUCTS LTD.,TURMERIC,9236595
INDIAN RARE EARTHS LTD.,SILLIMANITE SAND,967000
INDIAN TREASURES,WOODEN DOORS,560
INDICA INDUSTRIES P.LTD.,METAL BOX,8845
INDICOT GLOBAL EXPORTS,COTTON GARMENTS,1761
INDIGO PAINTS P.LTD.,PAINTS,175266
INDIRA EXPORTS P.LTD.,COTTON FABRICS,8380
INDO FRENCH SHELLFISH CO. PVT.LTD,FROZEN MARINE FOODS,18030
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,2195698
INDO TEXNOLOGY P.LTD.,TEXTILE MACHINERY,11621
INDOTEC TRADING P.LTD.,MACHINERIES,17195
INDROYAL CRAFTS,FURNITURE,40154
INDSIL HYDRO POWER & MAGANESE LTD.,SILICON MANGANESE,3661131
INDTEC INTERNATIONAL,SPARES,1224
INDU ARTS,RUBBER MATS,37144
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,1239221
INDUS LIFE SCIENCE,PHARMACEUTICALS,14013
INDUS MART LLP,MACHINERIES,3684
INDUS PLYWOOD,PLYWOOD,70000
INDUS TRADE LINKS,FROZEN MARINE FOODS,63000
INDUSTRIAL & FINE CHEMICALS,RUBBER CHEMICALS,42000
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,255044
INDWAY FURNITURE MFG.COMPANY,FURNITURE,2282
INFINITY STYLE,COTTON GARMENTS,40323
INFRA ELEVATORS INDIA,SPARES,3842
INIYAN CREATIONS,COTTON GARMENTS,36692
INNO MOTION TECHNOLOGIES,SPARES,16212
INNOVATIVE FOODS LTD.,FROZEN MARINE FOODS,393100
INNOVATIVE POLIMER,LATEX GLOVES,22612
INOVCORP,COCONUTS,12435
INOX WORLD INDUSTRIES P.LTD.,KITCHENWARE,14077
INTER COTTONS,COTTON GARMENTS,3420
INTERGROW BRANDS P.LTD.,TURMERIC POWDER,378157
INTERIAL INDUSTRIES,PUMPS,25649
INTERKNIT,COTTON GARMENTS,18061
INTERNATIONAL CARPET CONSORTIUM,RUBBER MATS,55609
INTERNATIONAL FITNESS SYSTEM,EXERCISING EQUIPMENT,11500
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN SQUID,1405326
INTERNATIONAL FUEL INJECTION EXPORTS,MACHINERIES,5932
INTERNATIONAL TIMBER TRADERS,ROSEWOOD PRODUCTS,6850
INTERNATIONAL TRADING CORPN.,COTTON GARMENTS,5276
INTERSEAS,FROZEN SQUID,2381190
INTIMATE MACHINES (P) LTD.,MACHINERIES,13400
INTIME APPARELS,COTTON GARMENTS,18198
INZPIRE GENERAL TRADING,COTTON GARMENTS,367
IPC PACKAGING CO. PVT LTD,BAGS,425
ISAAB EXPORTS,WOOD PRODUCTS,1018
ISHANA EXIM P.LTD.,PLASTIC PRODUCTS,256
ISIDORE ART PALACE,HANDICRAFTS,282
ISLAND EXPORTS ,COTTON GARMENTS,38
ISMAIL  ENTERPRISES,CASHEW KERNELS,45000
ISP FASHIONS,COTTON GARMENTS,3186
ITAL INDIA PACK PLUS,SEALING MACHINE,9350
J & B INTERNATIONAL,FOOD STUFFS,11000
J CREATIONS,COTTON GARMENTS,4330
J&D INTERNATIONAL EXPORTS&IMPORTS,FOOD STUFFS,14985
J&T EXPORTS,RICE,217259
J.B.C. INTERNATIONAL,COIR NETS,411215
J.C.EQUIPMENTS,SPARES,975
J.E.ENGINEERINGS,SPARES,16251
J.J PERFUMES INTERNATIONAL,PERFUME,58672
J.K. EXPORTS,COCONUTS,114150
J.K. IMPEX,TILES,96190
J.K.GROUP OF INDUSTRIES,AGRICULTURAL MACHINERY & PARTS,41862
J.K.INTERNATIONAL,COTTON GARMENTS,26752
J.K.J.FOOD AND BEVERAGES,MANGOES,146215
J.K.MACHINARIES,MACHINERIES,1800
J.K.SHAKTHIVL COTTON,COTTON GARMENTS,2370
J.K.SHASTIVEL COTTON,COTTON GARMENTS,1168
J.K.SPECIALITIES,MACHINERIES,5978
J.K.TEXTILES,COTTON GOODS,48449
J.M.ASSOCIATES,COCONUTS,28000
J.M.J.MODERN RICE,RICE,47480
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,817412
J.P.P.MILLS P.LTD.,COTTON YARN,58512
J.R.P.EXPORTS,COTTON GARMENTS,141279
J.R.RUBBER INDUSTRIES,RUBBER MATS,161021
J.RAJ EXPORTS,COTTON GARMENTS,27377
J.S. MATS&MATTINGS,RUBBER MATS,31324
J.S.AUTO CAST,AUTOMOBILES PARTS,680418
J.S.ENTERPRISES,COCONUTS,56700
J.V.GOKAL & COMPANY,TEA,782616
JABS INTERNATIONAL PVT LTD,NUTMEG,175000
JACOB & RICHARD INTERNATONAL P.LTD.,FOOD STUFFS,362113
JACOBI CARBONS INDIA P.LTD.,ACTIVATED CARBON,645001
JAGAN KNIT FABS,COTTON GARMENTS,15056
JAGANATHAN M.,COCONUTS,156500
JAGUAR OVERSEAS LTD.,JAGGERY,15600
JAGUAR PAW EXPORTS,JAGGERY,233412
JAI KNIT CREATION,COTTON GARMENTS,15386
JAI RAM CREATIONS,COTTON GARMENTS,7920
JAI SAKTHI GARMENTS,COTTON GARMENTS,5947
JAIHIND TRADERS,STEEL TUBES,476694
JAIN FARM FRESH FOODS LTD.,FOOD STUFFS,9733
JAIN OVERSEAS,COTTON GOODS,1137
JAINS INTERNATIONAL,COTTON GARMENTS,462
JAISAKTHI EXPORTS,COCONUTS,109940
JANATHA AQUA PRODUCTS P.LTD.,FISH OIL,2688
JANATHA FISH MEAL & OIL PRODUCTS,MACHINERIES,2530
JANATHA MACHINES,MACHINERIES,6794
JANATHA POLYMERS,MACHINERIES,18
JANATICS INDIA P.L.TD.,VALVES,84
JANITOR EXIM,COTTON GARMENTS,224
JANSON EXPORTS,COTTON GOODS,69877
JANSONS BALERS,RUBBER MATS,1353415
JANSONS INDUSTRIES,FOUNDRY CONSUMABLES/EQUIPMENTS,207936
JASS TRADING,RICE,63950
JAY JAY MILLS(INDIA)P.LTD.,COTTON YARN,153315
JAYA VALLI FASHIONS,COTTON GARMENTS,178
JAYABHARATH MODERN RICE MILL,RICE,725430
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,1318506
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,768659
JAYAKRISHNA COIRS,COIR GEO FABRICS,12224
JAYAKUMARAN EXPORTS,COTTON GARMENTS,96856
JAYALAXMI ENTERPRISES,BAGS,10710
JAYASREE COIR MILLS,COIR MATS,132669
JAYSHREE TEA & INDUSTRIES LTD.,TEA,725477
JAYSON APPAREL SOURCING,COTTON GOODS,3212
JBM KITCHEN AND INTERIORS,FURNITURE,2050
JEEO APPARELS,COTTON GARMENTS,13741
JEEVA GARMENTS,COTTON GARMENTS,3839
JEMSONS STARCH AND DERIVATIVES ,MUDIFIED STARCH,36000
JEWEL PACKER,PACKING MATERIALS,3078
JEYAM TRADERS,COCONUTS,28335
JFK INTERNATIONAL,TEA,2709961
JINEY PUBLICATION,BOOKS,36720
JIS INTERNATIONAL EXPORTS(P)LTD.,FROZEN YELLOW TUNA,516130
JIWAN BROTHERS,PLASTIC PRODUCTS,13596
JMJ EXPORTS,FROZEN MARINE FOODS,61000
JMJ FOOD&BEVERAGES,FOOD STUFFS,19145
JMS EXPORTS,FOOD STUFFS,184248
JNG EXPORTS,FROZEN MARINE FOODS,26000
JOB P.P.,GENERAL CARGO,12000
JOB(I)CONSULTANCY,COCONUTS,28000
JOE MARINE,GLASS,13079
JOECE ENTERPRISES,SPICES,101206
JOEL RUBBER INDUSTRIES,RUBBER TILES,10569
JOHN'S UMBRELLA MART,UMBRELLA FRAMES,10848
JOHNS CASHEW COMPANY,CASHEW KERNELS,253828
JOLLY FLEX,PIPE FITTINGS,180859
JOLLY INDUSTRIES,PIPE FITTINGS,13024
JOSCO RUBBERS,CHAPPALS,2570
JOSE TRADERS,TURMERIC POWDER,90000
JOSEPH A THAYYIL,UMBRELLA,29778
JOY,RUBBER MOULDES GOODS,4530
JOY TRADERS,COCONUTS,67694
JR EXPORT INDUSTRIES,RUBBER MATS,257481
JUBILEE TRADING COMPANY,PICKLES,16400
JULIA GARMENTS,COTTON GARMENTS,26398
JUMBO FOODS,FOOD STUFFS,22160
JUPITER EXIM,COTTON GOODS,2278
JUPITER EXPORTS,COCONUTS,27300
JUPITER KNITTING CO.,COTTON GARMENTS,10092
K&T AGRO MILLS P.LTD.,RICE,1483312
K.A.C.RUBBERS,RUBBER MATS,564081
K.C.COCONUT PRODUCTS,FOOD STUFFS,120844
K.C.JACOB & CO.,ROSEWOOD PRODUCTS,850
K.G. FARMS AND FLAVOURS,COCONUT OIL,22080
K.G.I.CLOTHING P.LTD.,COTTON GARMENTS,17796
K.K.FLOUR MILL,FOOD STUFFS,36270
K.K.KNIT EXPORTS,COTTON GARMENTS,3200
K.K.P FINE LINEN,COTTON GARMENTS,48594
"K.K.PANIKER EXPORTERS,",COTTON GARMENTS,3424
K.K.R.AGRO MILLS P.LTD.,RICE,9597018
K.K.R.FOOD PRODUCTS,FOOD STUFFS,69465
K.K.V.IMPEX,COTTON GOODS,1235
K.L.ABDUL SATHAR IMPEX P.LTD.,PLYWOOD,76750
K.M.FISHERIES,FROZEN YELLOW TUNA,2270700
K.M.GANATRA @ COMPANY,NUTMEG,848898
K.M.KNITWEAR,COTTON GARMENTS,727
K.M.OIL INDUSTRIES,COCONUT OIL,14959
K.M.S.UNIVERSAL EXPORTS P.LTD.,COIR FIBER,435120
K.M.TEXTILES,COTTON GARMENTS,2233
K.M.TRACTORS,TRACTOR,5280
K.P GROUP INDUSTRIES,RUBBER MATS,22000
K.P.GROUP INDUSTRIES,RUBBER MATS,65047
K.P.NAMBOODIRI,TOOTH POWDER,105794
K.P.R. KNITS,COTTON GARMENTS,7659
K.P.R. MILL LTD.,COTTON YARN,9944374
K.P.R.EXPORTS,COTTON GARMENTS,43092
K.P.R.SUGAR MILL,COTTON YARN,626162
K.R.K.EXPORTS ,RICE,575470
K.R.S IMPORT,VALVES,2520
K.R.S. TEXTILES,COTTON GOODS,9420
K.S.C.D.CORPN.,CASHEW KERNELS,16875
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,FROZEN YELLOW TUNA,816400
K.S.E.INC.,VALVES,199756
K.S.GANGADHARA IYER AND CO.,RUBBER MATS,559733
K.SUBRAYA ANANTHA KAMATH & SONS,CASHEW KERNELS,1080
K.T. GARMENTS,COTTON GARMENTS,16524
K.V.M.EXPORT GARMENTS,COTTON GARMENTS,27595
K.V.M.TRADERS,COCONUTS,79300
K.V.P. ENTERPRISES,JAGGERY,53100
KAA VEE PEE EXPORTS,COCONUTS,13500
KABADI SHANKARSA & SONS,COTTON GARMENTS,1100
KADAVIL ELECTRO MECHANICAL INDUSTRIES,ELECTRICAL ITEMS,1555
KAIPPULLY TRADERS&RESPORTS P.LTD.,COCONUTS,13660
KAIRALI BOOKS P.LTD.,BOOKS,22148
KAIRALI EXPORTS,CASHEW KERNELS,106874
KAIRALI HANDLOOMS,COTTON GOODS,105435
KAISONS RUBBERS,RUBBER MATS,2383377
KAJAH TEA COMPANY P.LTD.,TEA,47855
KAKKOLLIL MILLS&TRADERS,COTTON GOODS,9047
KALLUVILAYIL EXPORTS,FOOD STUFFS,132598
KALPAKA EXPORTS,FOOD STUFFS,67000
KALPATARU TRADE LINKS,PAPER,241738
KALYAN ENGINEERING CORPN.,MACHINERIES,250
