Exporter,Product,QTY.(KGS)
LAWRENCE HANDICRAFTS,HANDICRAFTS,220
LAXMI CASTINGS,VALVES,32138
LAXMI GARMENTS,COTTON GOODS,7200
LAXMI INTERNATIONAL,TEA,100096
LAYKA GARMENTS,COTTON GOODS,9039
LBS BUILDERS AND INTERIORS LLP,BUILDING MATERIALS,16590
LCMMC SOCIETY LTD.,COIR MATS,48609
LE SHARK GLOBAL LLP.,COTTON GOODS,11717
LEAD PRINTERS,PRINTED MATERIALS,1002
LEADER RUBBER INDUSTRIES,CHAPPALS,12057
LEADWING IMPORT&EXPORT P.LTD.,GENERAL CARGO,240
LEAFAR,PAPER BAGS,33060
LEARNIX,EDUCATIONAL MATERIALS,2863
LEE MARINE EXPORTS,FROZEN YELLOW TUNA,56000
LEE MERAKI INTERNATIONAL,COCONUTS,113500
LEEMERG UNITED P.LTD.,SANITARY WARES,11920
LEETHA INDUSTRIES,PAPER CUP,462341
LEETHA PACK (P) LTD.,PAPER CUP,187666
LEETHA PRESS AND PROCESS P. LTD.,PRINTED MATERIALS,50225
LEKSA LIGHTING TECHNOLOGIES,LIGHT ASSAY MATERIALS,10714
LENORA GLOVE P.LTD.,LATEX GLOVES,5942
LEO EXPORTS,COIR PITH,24000
LES MERAKI INTERNATIONAL,COCONUTS,199500
LEVATERS EXPORTS P.LTD.,COTTON FABRICS,221
LIBAS ENTERPRISES,COTTON GOODS,1282
LIBERTY EXPORTS,COTTON GOODS,1130
LIBERTY MEDICAL SUPPLIES,SURGICAL GLOVES,108088
LIBRA ENGINEERING WORKS,SPARES,11900
LIFE AND ESCALATORS,ELEVATOR PARTS,220
LIFE STYLE INTERNATIONAL P.LTD.,SPARES,88728
LIGHT POINT EXPORTS&IMPORTS,PLATES,350
LINEN AND BEYOND,COTTON GOODS,64885
LINEX GLOBAL EPORTS P.LTD.,PLYWOOD,108000
LINGESWARA,COTTON GOODS,47488
LINK UP KNITTERS,COTTON GARMENTS,2791
LINK UP TEXTILES P. LTD.,COTTON GOODS,51566
LINKERS INDIA,KITCHENWARE,38157
LISO COIR TEX,COIR GEO FABRICS,826181
LIV LONG NUTRACEUTICALS LTD,NUTRACEUTICAL PRODUCTS,10399
LIVE APPARELS,COTTON GOODS,16305
LIZ WOOD PRODUCTS,WOOD PRODUCTS,58368
LOCUS EXPORTS&IMPORT,COTTON GARMENTS,5700
LODE STAR IMPEX,COTTON GARMENTS,177
LOGICAL,COLOURING PASTE,325
LOGOS WELDS PRODUCTS,WELDING ELECTRODES,133675
LOOM CRAFT,COIR MATTING,329384
LOOMTEX EXPORTS,COTTON GOODS,23201
LORDS EXPORTS,RUBBER MATS,141719
LORDS FLAVOURS,FLAVOURES,4236
LOTUS EXPORTS,COCONUTS,28500
LOUIS & CO.,HARDWARES,14200
LOURDE MATHA CASHEW INDUSTRIES,CASHEW KERNELS,672064
LOVE SHORE AGENCIES,RICE POWDER,891800
LOVELY OFFSET PRINTERS,JEERAKASHALA RICE,24000
LOYAL ENTERPRISES,FOOD STUFFS,25221
LOYAL KNIT WEAR,COTTON GARMENTS,941
LRT,VALVES,1370
LUCKSHI YARN IMPEX P.LTD.,COTTON YARN,21076
LUCKY COIR,COIR PITH,22100
LUCO EXIM,SPICES,7641
LULU EXPORTS,COIR PITH,8071
LULU FLIGHT KITCHEN,FOOD STUFFS,456037
LUMEN SURGICALS,DISPOSABLE HOSPITAL PRODUCTS,20
LUMEX EXPORTS,COTTON GARMENTS,568
LUNAR RUBBER (P) LTD.,CHAPPALS,3780
LUX INDUSTRIES LTD.,COTTON GOODS,292721
LWIN EXPORTS,COTTON GOODS,4373
LYKIS LTD.,VEGETABLES,97920
M & G INTERNATIONAL,FOOD STUFFS,4562
M&G INTERNATIONAL,FOOD STUFFS,9796
M&J TRADERS,SPICES,1155
M.A. AND SONS,COFFEE,58176
M.A.BRASS MANUFACTURING EST.,ALUMINIUM PRODUCTS,47972
M.E.FORGE TECH,IRON CASTINGS,742
M.G.COTTON KNITTED CO.P.LTD.,COTTON GOODS,3750
M.G.HOSIERTY P.LTD.,COTTON GOODS,20746
M.G.PLANTATIONS LLP,COFFEE,316
M.K. CLOTHING,COTTON GOODS,9615
M.K. IMPORTS & EXPORTS,COCONUTS,56500
M.K. TRADERS (SOUTHERN),COTTON GARMENTS,15847
M.K.ENTERPRISES,FOOD STUFFS,65444
M.K.EXPORT TRADING COMPANY,TENT ACCOSSORIES,5837
M.K.EXPORTS,COTTON GOODS,48954
M.K.GARMENTS,COTTON GOODS,22797
M.K.M.KNIT CREATIONS,COTTON GOODS,31184
M.K.M.TOYS,PLUSH TOYS,2700
M.K.SOLUTIONS,ELECTRICAL ITEMS,13630
M.M.ABDUL HAMEED & SONS,LEMONGRASS OIL,68512
M.N. TEX,COTTON YARN,708969
M.P.ECO PRODUCTS,COIR PITH,287668
M.P.M.EXPORTERS,COTTON GARMENTS,3174
M.P.M.TEXTILES P.LTD.,COTTON GOODS,543219
M.P.POLYMERS AND DIES,INJECTION MOULD,1150
M.R.A.EXPORTS,FOOD STUFFS,311
M.R.G GARMENTS,COTTON GOODS,14314
M.R.G. CREATIONS,COTTON GOODS,17163
M.R.IMPEX,RUBBER MOULDES GOODS,193226
M.R.J.TRADING,FLOOR LAMINATED SHEETS,274
M.S. APPARELS,COTTON GARMENTS,3721
M.S.BRASS MANUFACTURING ENT.,BRASS ARTICLES,28500
M.S.M.SPRMO KNIT WEAR,COTTON GOODS,2853
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,165138
M.S.SPORTS,SPORTS ARTICLES,1802
M.S.TRADING EXPORT&IMPORTS,FOOD STUFFS,26124
M.Z.IMPORTS AND EXPORTS,TURMERIC POWDER,43685
M3 APPARELS INDIA P.LTD.,COTTON GARMENTS,5634
MAANVI EXPORTS&IMPORTS,COCONUTS,28500
MAB TECH COMMERCIAL,KITCHEN FIXTURES,6755
MAC AGRO TECH,MACHINERIES,1570
MAC POWER&SWITCHGEAR,SWITCHES,1002
MAC-N-HOM MARINE EQUIPMENTS P.LTD.,MACHINERIES,931
MACHINGAL MARKETING AGENCIES,MOPS/BRUSHES,4105
MADAR TRADING,SCRAP,937
MADATHIL EXPORTS,FOOD STUFFS,101618
MADECANN FOOD INGREDIENTS P.LTD.,TOMATO PASTE,49500
MADHAVA EXPORTS,COCONUTS,256700
MADHU JAYANTI INTERNATIONAL LTD.,TEA,5759958
MADHURA GARMENTS,COTTON GOODS,566
MADONA ELECTRONICS,CHURCH ARTICLES,7798
MADONA EXPORTS,HANDICRAFTS,245
MAEGLER VENTURE,HYDRAULIC FITTINGS,13000
MAESTRO FASHIONS,COTTON GOODS,1661
MAF CLOTHING P.LTD.,COTTON GOODS,387447
MAFSELL ENTERPRISES,VALVES,6960
MAGICO TRADE LINKS PVT LTD,ACTIVATED CARBON,40000
MAGIZH EXPORTS,FOOD STUFFS,67900
MAGNA ELECTRO CASTINGS LTD.,CAST IRON ITEMS,7840
MAGNAA IMPEX,RICE,136685
MAGNETICS & CONTROLS,MACHINERIES,9214
MAGNUM CASUAL INTERNATIONAL,COTTON GOODS,31055
MAGNUM CLOTHING P. LTD.,COTTON GOODS,25633
MAGNUM ENTERPRISES,COTTON GOODS,5885
MAHAM KNIT FASHION,COTTON GOODS,567
MAHAMAYA CALCINATIONS,COCONUTS,171090
MAHARANI AGRO PRODUCTS,FOOD STUFFS,40490
MAHARSHI HERBALS,HERBAL MINERAL PRODUCTS,120
MAHENDRA PUMPS PVT LTD,PUMPS,31112
MAIL HOSIERIES,COTTON GOODS,15564
MAITHRI ADVERTISING WORKS P. LTD.,TOOTH BRUSH,124008
MAITHRI ADVERTISING WORKS P.LTD.,DISHES,22150
MAJEED CARPET HOUSE,RUBBER MATS,56050
MAJESTIC CLOTHING,COTTON GOODS,24398
MAJESTIC COMMODITIES P.LTD.,TEA,337180
MAJESTIC EXPORTS,COTTON GOODS,31996
MAJESTIC GARMENTS,COTTON GARMENTS,11547
MAK EXPORTS,COTTON GOODS,14146
MAKAS FOODS&SPICES P.LTD.,PEPPER POWDER,76912
MAKKARSON PLY BOARDS,PLYWOOD,30848
MAKRO FASHION,COTTON GOODS,7172
MAKS AUTOMATION P.LTD.,MACHINERIES,6200
MALA SONS,PLYWOOD,1451862
MALABAR AGRI EXPO,FOOD STUFFS,592400
MALABAR AGRO PRODUCTS ,FOOD STUFFS,10920
MALABAR APPARELS,COTTON GARMENTS,388
MALABAR EXTRUSION P.LTD.,ALUMINIUM EXTRUSIONS,240919
MALABAR NATURAL FOODS P.LTD.,VEGETABLES,592797
MALABAR SPICES,SPICES,257879
MALABAR TIMBER CO.,ROSEWOOD PRODUCTS,32900
MALABAR TIMBER INDUSTRIES,VENEERS,28962
MALABAR TIMBERS,ROSEWOOD PRODUCTS,52051
MALABAR TRADE LINKS,FOOD STUFFS,27700
MALAYA RUB-TECH INDUSTRIES,NATURAL RUBBER,1391046
MALAYALAM EXPORT CORPN.,BANANA CHIPS,4000
MALAYALAM EXPORTERS,FOOD STUFFS,8700
MALAYALAM EXPORTS,FOOD STUFFS,478272
MALAYALAM VEHICLES INDIA P.LTD.,MOTOR BIKES,290
MALLIKA INTERNAITONAL,COTTON GARMENTS,161
MALLOW INTERNATIONAL,COTTON GOODS,846737
MALOOS TRADING,AYURVEDIC PRODUCTS,3217
MALPEN COIR MILLS,COIR MATS,1410
MAMBAD RUBBER AND AGRO MFG.LTD.,GHEE,85449
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,11048802
MANA APPARELS,COTTON GOODS,23452
MANARA CHEMICALS LLP,DETERGENT POWDER,71000
MANDARA OVERSEAS,COCONUTS,57210
MANE KANCOR INGREDIENTS P.LTD.,SPICES,2608022
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN YELLOW TUNA,7220623
MANGALAM TRADER,MOP,33944
MANGALATH CASHEW,CASHEW KERNELS,120876
MANIHAMSA GLOBAL TRADING,GRANITE SLABS\TILES,80448
MANIS COCONUT PRODUCTS,COIR PITH,2090304
MANJILAS FOOD TECH (P)LTD.,TAMARIND,8656553
MANNA RUBBER PRODUCTS P. LTD.,TYRE RETREADING MATERIALS,189972
MANNAR CRAFT  P.LTD.,HANDICRAFTS,166
MANOJ K.N.,HOUSEHOLD ARTICLES,520
MANSE IMPEX,COTTON GOODS,914
MANTHRAGIRI TEXTILES,COTTON GOODS,1672
MAP KNIT EXPORTS,COTTON GARMENTS,1925
MAPLE IMPEX,COTTON GOODS,19644
MAPLE OE FOODS,FOOD STUFFS,16542
MAR COUIS BOOK CENTRE,BOOKS,665
MAR LOUIS ART,COTTON GARMENTS,4899
MARACA FRUIT PROCESSING CO.,DRINKS ITEMS,6744
MARBLE VALLEY FOODS,FROZEN YELLOW TUNA,56000
MARHABA INTERNATIONAL,COCONUTS,56000
MARIA AQUACON PTY LTD.,FROZEN MARINE FOODS,9000
MARIA BAKERS,FOOD STUFFS,17729
MARIBO FOODS LLP,FOOD STUFFS,20757
MARICO LTD.,PLASTIC PRODUCTS,8272677
MARINE HARVEST (INDIA),AGAR FOOD GRADE,798
MARINE HYDRO COLLOIDS,CHITIN,418197
MARIYA HEALTHCARE P.LTD.,SURGICAL GLOVES,87860
MARK FOOD AND SPICES,SPICES,1482
MARK IMPEX,UTENSIL,338
MARKO FASHION,COTTON GOODS,1418
MARKSMAN,COTTON GOODS,7000
MARLOUIS BOOK CENTRE,BOOKS,1521
MAROTTIKKAL COIR WORKS,COIR MATS,139005
MARUTHAM CORPORATION,FOOD STUFFS,1224
MARUTHAMALAYAN TEX KNIT,COTTON GOODS,8771
MARUTHI APPARELS,COTTON GOODS,7877
MARVEL BUYING HOUSE,RUBBER MATS,211472
MARVEL CLOTHING CO.,COTTON YARN,19700
MARWA SEAFOODS,FROZEN YELLOW TUNA,559850
MARZOLI TEXTILES,TEXTILE MACHINERY,12200
MAS ENTERPRISES LTD.,CARDAMOM,341135
MAS FASHIONS,COTTON GOODS,2529
MAS KNITS,COTTON GOODS,26336
MASCOT INDUSTRIES,COTTON GARMENTS,2316
MASCOT MATS,RUBBER MATS,24000
MASS EXPORTS,RUBBER MATS,306509
MASS KNIT GARMENTS,COTTON GOODS,2814
MASS SCIENTIFIC,COTTON GARMENTS,396
MASSWIN APPARELS,COTTON GOODS,78
MASTER CRAFTSMAN INDIA  P.LTD.,FURNITURE,4749
MASTER LINENS INC.,COTTON GARMENTS,6940
MATEX,RUBBER MATS,832441
MATHA FOODS,IDIYAPPAM,685747
MATHA TRADERS,RICE POWDER,150076
MATHESON BOSANQUET ENTERPRISES LTD.,TEA,1545339
MATHEWS FOOD INDUSTRIES,FOOD STUFFS,4493
MATHEWSONS EXPORTS & IMPORTS,TAPIOCA,194166
MATHEWSONS FOOD SPECIALITIES(P)LTD.,VEGETABLES,663694
MATRIX EXPORTS,COCONUTS,337250
MATS FOUR,RUBBER MATS,374816
MATS N MORE,RUBBER MATS,2786338
MAX EXPORTS INDIA,COTTON GOODS,11230
MAX INTERNATIONAL FOOTCARE P.LTD.,CHAPPALS,8755
MAX SUPREME TEXTILES P.LTD.,ELASTIC PRODUCTS,15169
MAXFLEX IRP INDIA,CONVEYOR BELT,97638
MAXWELL AUTO COMPONENTS,SPARES,6295
MAYA IMPEX,RICE,52000
MAYBORN FOOD SPECIALITIES,FOOD STUFFS,54310
MAYITHARA HOME DECOR P.LTD.,PVC TUFTED COIR MATS,729533
MAYUR GREENTECH,COTTON GARMENTS,8413
MAYURANK FOOD,FOOD STUFFS,31000
MCBERRY FASHIONS,COTTON GOODS,6180
MCCBERRY,COTTON GOODS,12720
MCWIN INTERNATIONAL,COTTON GOODS,5969
MEADOW,COIR PITH,23300
MECHANICAL ASSEMBLY SYSTEMS (I) P. LTD.,EGG TRAY PLANT WITH ALL ACCS.,7299
MECHELEC,SPARES,32640
MECTECH KNITFABS P.LTD.,COTTON GOODS,427362
MED-X EQUI WORLD,MEDICAL EQUIPMENTS,1416
MEDAMANA RUBBER INDUSTRIES,RUBBER MATS,109436
MEDDENT TRADERS & EXPORTERS,DENTAL EQUIPMENT,6340
MEDIO,FILTER ELEMENT,2700
MEENA INTERNATIONAL TRADING,GENERAL CARGO,3369
MEENAX,COTTON GOODS,760
MEGHA GRANITES,EXCAVATOR,81548
MEGHNA INTERNATIONAL,ROSEWOOD GUITAR PARTS,21000
MEHAR TEX,FOOD STUFFS,341670
MELAM PARAMPIL AGENCIES,BREADING MIX,1285
MELVIN INTERNATIONAL PVT LTD,COTTON GOODS,11829
MELWIN GARMENTS,COTTON GOODS,35849
MELWIN INTERNATIONALT,COTTON GOODS,13455
MEMADATHIL EXPORTERS ,RICE,289287
MENKOL INDUSTRIES,PIPE FITTINGS,25000
MERAKI EXPORTS,COTTON GOODS,115960
MERAKI INTERNAITONAL,COTTON GOODS,31293
MERCARIEX WORLDWIDE,CARDAMOM,25690
MERCER KNIT APPARELS,COTTON GOODS,36695
MERGE MECHANO P.LTD.,SPARES,3017
MERHABA INTERNATIONAL,COIR PITH,280590
MERINO GARMENTS,COTTON GOODS,15899
MESSER CUTTING SYSTEMS INDIA  PVT LTD,MACHINERIES,38424
META CLASSICS FIBRES,RUBBERISED COIR MATS,504008
METAL CRAFT MACHINARIES,SPARES,1105
METAL LAND INDUSTRIES,RADIATORS,6384
METALAGE TECHNOLOGIES,MACHINERIES,3392
METCO INTERNATIONAL,COCONUTS,480299
METEOR ENTERPRISES,PLASTIC PRODUCTS,21507
METRICWAYS,PACKING MATERIALS,2814
METRO APPARELS,COTTON GOODS,8881
METRO ENGINEERING WORKS,SPARES,19640
METRO EXPORTS,COTTON GARMENTS,13960
METRO INTERNATIONAL,COCONUTS,28000
METRO PLUS,COTTON MASK,1725
METSAND TECHNO SOLUTION P.LTD.,VALVES,18519
MEZHUKATTIL MILLS,FOOD STUFFS,975018
MHWAY EXPORTS  INDIA P.LTD.,KITCHENWARE,117729
MIARA TRADING(INDIA),INSTANT COFFEE,2298
MICRO LABS LTD.,MEDICINES,10760
MICRO TOOLS,SPARES,1580
MIDDLE EAST FACTORIES,TYRE RETREADING MATERIALS,24000
MIDDLE EAST RUBBER & ENGINEERING,TYRE RETREADING MATERIALS,485490
MIDEAST EXPORTS,TURMERIC POWDER,72248
MIDLAND EXPORTS P.LTD.,COTTON GOODS,1203
MIDLAND KNITS,COTTON GOODS,25840
MIDNIGHT SUN,COTTON GOODS,5300
MILKY MIST DIARY FOOD P.LTD.,MILK  PRODUCTS,189397
MILLER & BAUER INTERNATIONAL,PIPE FITTINGS,198696
MILLMAN VENTURES,PLASTIC PRODUCTS,1439
MINERVA COMBINES,VALVES,730
MIRA ALLOY STEELS P.LTD.,VALVES,245730
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,TYRE RETREADING MATERIALS,72000
MIRRA CREATIONS,HEALTH ITEMS,34635
MISTY FROZEN FOODS,FROZEN YELLOW TUNA,776505
MITTI AGRO,SPICES,6998
MKM IMPORT&EXPORT,COCONUTS,56000
MLR AGRI FOOD PRODUCTS P.LTD.,FOOD STUFFS,22000
MMSTLS INDUSTRIES,STEEL PRODUCTS,27845
MNA CORPORATION,COTTON GOODS,1254
MOCHING BIRD INTERNAITONAL,COTTON GOODS,2637
MOCS FOOT CARE,CHAPPALS,21000
MODE CREATION INTERNATIONAL,COTTON GOODS,16396
MODERN INDIA PRODUCTS,SURGICAL GLOVES,6322
MODERN TEXTILE MILLS,COTTON GOODS,3796
MODI NIRYAAT,JUTE PRODUCTS,40760
MODI TRADERS,MACHINERIES,15436
MOGO KIDS,BEDS,173
MOISSANITE,COTTON GARMENTS,357
MOIZE TRADE LINK ,SURGICAL GLOVES,2815
MOKSH UNITY INTERNAITONAL LLP,COCONUTS,84984
MOLVIZADAH SONS,CARDAMOM,8000
MOM SEA FRESH FISH,FROZEN MARINE FOODS,13000
MONDIAL EXPORTS P.LTD.,STEEL PRODUCTS,361290
MONSUN FOODS P.LTD.,FROZEN SHRIMPS,982350
MONTREAL TEX,COTTON GOODS,41024
MOOLAKAR WYNAD SPICES P.LTD.,SPICES,42011
MOOLANS EXPORTS(I)P.LTD.,TURMERIC POWDER,8570629
MOON STAR TRADERS,INSTRUMENTS & PARTS,2843
MOORTHIKAL TRADING,RICE,90080
MOORTHY OFFSET PRINTERS P.LTD.,PRINTED MATERIALS,14062
MORGAN FASHIONS,COTTON GOODS,71833
MORNING STAR APPARELS,COTTON GOODS,65447
MORPHO KNITWEAR,COTTON GOODS,21762
MOTHER GARMENTS,COTTON GOODS,7524
MOTHERS RICE MILLS,RICE,204271
MOUNIGAA EXPORTS,COCONUT OIL,17895
MOUNT SAHIYA,SPICES,73974
MOURIYA CLOTHING,COTTON GOODS,6723
MOVA ASSOCIATES,SPICES,111585
MOVEMENT IMPEX TRADING CO.,CELLULOSE FIBRE CEMENT PRODUCTS,53000
MPM FASHION PVT LTD,COTTON GARMENTS,19797
MR CARE CENTRE,HOME APPLIANCES,26801
MR.CARE CENTRE P.LTD.,TIMMER,59729
MR.COOK PRIME STORE,HOUSEHOLD ARTICLES,7661
MRF LTD.,TYRES/TUBES,12616136
MRS GARMENTS,COTTON GOODS,98181
MRT ORGANIC GREEN PRUDCTS,LEMONGRASS OIL,3147
MTR FOODS LTD.,VERMICELLI,3437604
MUDRA IMPEX,COTTON GOODS,2602
MUHAMMED NOUFAL NUJUMDEEN     ,EXERCISING EQUIPMENT,2704
MUKHI INDUSTRIES,COCONUTS,196500
MUKKA PROTEINS LTD.,FISH OIL,4950800
MULAVAR . P. LTD,GRANITE SLABS\TILES,584855
MULLA ABDUL HUSSAIN SONS,CAR SEAT COVER,5272
MULTICARE,PALM LEAF PLATES,8800
MULTIMECH ENGINEERS CBE P.LTD.,SPARES,7665
MUNNIE TRADING,LEATHER BELTS,41421
MURICKENS MARKETING SYSTEMS LLP,GENERAL CARGO,204
MUSHAL EXPORTERS & TRADERS,MUD POTS,37886
MUYIPRA EXPORTS,COTTON GOODS,6621
MY CHOICE COMMODITIES,COCONUTS,10302
MY LIGHT,PLASTIC PRODUCTS,6500
MYCO INDUSTRIES,MACHINERIES,3585
MYLON METALLICS,TEXTILE MACHINERY,34702
MYOMAX GLOBAL PRIVATE LIMITED,HOSPITAL PRODUCTS,4875
MYSON TRADING,KITCHEN FIXTURES,14351
MYSORE GREEN CO.P.LTD.,COFFEE,38400
N ONE TRADERS(OPC)P.LTD.,COCONUTS,28550
N.C. JOHN & SONS LTD.,SISAL RUGS,1206918
N.G. TRADERS,COCONUTS,28590
N.J.SPICES,COFFEE,38400
N.K.GRAINS AND SPICES TRADIG CO.,SPICES,332200
N.R.EXPORTS,COTTON GOODS,997
N.R.G FOOD PVT LTD,RICE,98149
N.R.P.APPARELS,COTTON YARN,19629
N.RANGARAO & SONS,AGARBATHIES,1922
N.S.CASHEWS,CASHEW KERNELS,167252
N.S.EXPORTS,EGGS,389752
N.S.KNITS,COTTON GOODS,5886
N.S.R.KNITTERS,COTTON GARMENTS,171
N.TEX APPAREL PVT LTD,COTTON GOODS,141413
N.TEX APPAREL PVT.LTD.,COTTON GOODS,169930
N.V.JOSEPH EXPORTS,COIR MATS,855602
N3 FASHIONS,COTTON GOODS,15384
NABEES FOODS,RICE POWDER,50324
NAGOMI SLEEP SOLUTIONS,COTTON FABRICS,951
NAIF GENERAL TRADING,COCONUTS,139500
NAINA EXPORTS,COTTON GARMENTS,12063
NAIVO CAFE,INSTANT COFFEE,959
NAJAH SANITARYWARE,SANITARY WARES,862
NAJIM ESTABLISHMENT,AUTOMOBILES PARTS,3187
NAJM ESTABLISHMENT,ENGINE OIL,639
NALAKATH SPICES&FOOD PRODUCT,FOOD STUFFS,12095
NALIDO MULTI TRADING P.LTD.,GENERAL CARGO,110
NAMASTE INTERNAITONAL,COTTON GARMENTS,1260
NAMBIDIS FOOD PRODUCTS,FOOD STUFFS,11318
NAMBISANS DIARY PVT LTD,MILK  PRODUCTS,166812
NAMO NARAYANA INDUSTRIES,CLOVES,500
NANDHI FABRICS,COTTON GOODS,2187
NANDINI COIR WORKS,COIR ROPE,35200
NANI AGRO FOODS P.LTD.,TURMERIC POWDER,579501
NAR SPICE PRODUCTS,SPICES,2276
NARANJI COIR INDUSTRIALS,COIR MATS,90290
NAREN GARMENTS,COTTON GARMENTS,102764
NARENDARAN POLYMERS,RUBBER MATS,348555
NARENDRAN RUBBERS,RUBBER MATS,314989
NARENDRAN SONS,RUBBER PRODUCTS,90282
NARGO INDUSTRIES (P) LTD.,PUMPS,58539
NARMADA EXPORTS,FOOD STUFFS,163
NARMADHA TRADERS,TAPE,1808
NAS FISHERIES P.LTD.,FROZEN YELLOW TUNA,5673682
NAS FOOD EXIM,TAPIOCA,1834493
NAT ORG SOLUTIONS,HANDICRAFTS,3001
NATA NUTRICO COCONUT FOOD PRODUCTS,FOOD STUFFS,89660
NATHANIEL AND JOSHUA EXPORTS,RICE,172665
NATIONAL COIR MILLS,COIR MATS,135162
NATIONAL EXPORTERS & IMPORTERS,BOOKS,2000
NATIONAL FITTINGS LTD.,PIPE FITTINGS,787760
NATIONAL KHADI STORES,COTTON GOODS,99994
NATIONAL ROSE GARDENS,GARDEN PLANTS,28000
NATURAL FLOOR COVERING P.LTD.,RUBBER MATS,77258
NATURAL FLOORS,RUBBER MATS,917127
NATURAL SPICES TRADING COMPANY,SPICES,164200
NATURAL WOOD & VENEERS P.LTD.,WOOD PRODUCTS,10352
NATURE COCO EXPORTS P. LTD.,COCONUTS,196100
NATURO,COFFEE,58734
NATURO FOOD AND FRUIT PRODUCTS P.LTD.,MANGO PULP,14920
NATUROMA AGRI COMMODITIES,SPICES,5566
NAVAKERALAM FOOTWEAR,CHAPPALS,2618
NAVEENA INDUSTRIES,SEALING MACHINE,127
NAVIN PLASTIC TECH,PLASTIC PRODUCTS,5113
NAVINCHANDRA AND COMPANY,AGRICULTURAL MACHINERY & PARTS,431973
NAYANA EXPORTS,COTTON GARMENTS,13153
NAZ IMPEX,PIPE FITTINGS,2792
NAZEN TRADING,COTTON GOODS,3828
NCA CORP,TOOLS,33
NEC CORPORATION INDIA P. LTD.,ELECTRONIC GOODS,2643
NECTAR CRAFTS,COTTON GOODS,12425
NEDIYA MALA EXPORTS,RICE,48982
NEDIYAMALA BASMATI AND SPICES,RICE,71000
NEDIYATH IMPORTS & EXPORTS,FOOD STUFFS,8216
NEDSPICE PROCESSING INDIA PVT LTD,TURMERIC POWDER,3052674
NEDUMCHALIL PRINT GRAPHS,PRINTED MATERIALS,377
NEDUMPARAMBIL TRADES & AGENCIES,STATIONARY,570
NEERANJANAM TRADING CO.,TYRE RETREADING MATERIALS,284850
NEHA MARKETING ASSOCIATES,FOOD STUFFS,51169
NEHAR TEX,COCONUTS,28500
NELLIMALAYIL TRADERS,COIR YARN,38495
"NELLON EXPORTS P.LTD,.",FOOD STUFFS,67000
NEO PLAST,PLASTIC PRODUCTS,596
NEOM TRADIG&TECHNOLOGIY SERVICES P.LTD.,ELECTRONIC COMPONENTS,31135
NEROTH JOHN CHANDY & CO.,HANDICRAFTS,549
NESMEC FOODS AND EXPORTS,FOOD STUFFS,5398
NEST APPARELS,COTTON GOODS,16278
NESTLE INDIA LTD.,TEA,546493
NETLINK ICT P.LTD.,OPTHALMIC DIAGNOSTIC EQUIPMENT,1080
NETWORK CLOTHING CO.P.LTD.,COTTON GOODS,27374
NEVATIA UDYOG LTD.,VALVES,20199
NEVENO EXIM,COCONUTS,85100
NEVI N HITECH MACHINE,MACHINERIES,1000
NEW CARE HYGIENE SOLUTIONS P.LTD.,COSMETIC ITEMS,1712
NEW DAWN APPARELS,COTTON GARMENTS,1154
NEW GRAMEEN OIL PRODUCTS,COCONUT OIL,630
NEW TEA BEVERAGES EXPORTS,TEA,42279
NEW TEA EXPORTS,TEA,283525
NEW TECH CREATIONS,COTTON GOODS,64936
NEW TECH FASTNERS,VALVES,360
NEW TECH SYNERGY SYSTEMS P.LTD.,SPARES,459
NEW TECH TOOL MANUFACTURES,WOOD PRODUCTS,58949
NEW UDAYA PHARMACY & AYURVEDIC LAB,AYURVEDIC PRODUCTS,35781
NEW WAY APPARELS,COTTON GOODS,122845
NEWTECH P. LTD.,COTTON GOODS,7550
NEXGEN,SPARES,190
NEXIRA INDIA P. LTD.,SPICES,78500
NEXT HOME,RICE,365340
NEXTON FOODS P LTD,FOOD STUFFS,22634
NEXUS FROZEN FRUITS CONTAINERS&FOODS P.LTD.,PINEAPLE SHELLS,597457
NEXUS IMPEX,GRINDER,5820
NEXUS IMPORTS&EXPORTS,COCONUTS,168400
NFENIX TOOLS LLP,SPARES,2007
NICE CHEMICALS P. LTD.,CHEMICALS,36530
NICE GARMENTS,COTTON GARMENTS,5770
NICE SWEETS,FOOD STUFFS,19395
NICE TRADERS,RICE,44200
NICE TRADING COMPANY,RICE,741477
NIKASU FROZEN FOODS INTERNATIONAL,FOOD STUFFS,24000
NIKETAS GLOBAL TRADE P.LTD.,COCONUTS,28500
NIKHIL FASHIONS,COTTON GOODS,11819
NIKO MATS AND RUGS,RUBBER MATS,76103
NILA EXPORTS,RICE,164223
NILAMBUR FURNITURE,FURNITURE,21755
NILAMEL EXPORTS,FOOD STUFFS,453293
NILAMELS AND KAIMALS FOODS P.LTD.,TAPIOCA,300510
NILE APPARELS,COTTON FABRICS,130
NILGIRIS EXPORTS,TEA,3930
NIMTON SALES AND DISTRIBUTION P.LTD.,AYURVEDIC PRODUCTS,380
NIPPON MOTOR CORPN.P.LTD.,AUTOMOBILES PARTS,30
NIRANJAN TEX,COTTON GARMENTS,2137
NISHA UNIFORMS,COTTON GOODS,35875
NISHAN TRADES & AGENCIES,ROSEWOOD PRODUCTS,114680
NISHANT EXPORT,TURMERIC,6754961
