Exporter,Product,QTY.(KGS)
FASHION GATE,COTTON GARMENTS,130755
FASHION KNITS,COTTON GARMENTS,7200
FATHIMA CASHEW CO.,CASHEW KERNELS,45000
FAVAZ TIMBER INDUSTRIES,ROSEWOOD PRODUCTS,3763
FAVOUR-ITA INTERNATIONAL,RICE,123635
FAVOURITE READYMADE GARMENTS,COTTON GARMENTS,32053
FCI OEN CONNECTORS LTD.,SCRAP,224462
FEBIN MARINE FOODS,FROZEN SQUID,1603077
FERNANDES BROTHERS,CASHEW KERNELS,115332
FERROMAX FOUNDRIES INDIA P.LTD.,AUTOMOBILES PARTS,13077
FERROTECH STRUCTURALS(I)P.LTD.,CLAMPS,19550
FIBBRES AND WAVES,COTTON GARMENTS,1071
FIBER FAMILY PRODUCTS,CURLED COIR,287628
FIBER WONDERS,COIR MATTING,1222181
FIBERTUFT INTERNATIONAL,COIR MATS,465696
FIBRA GARMENTS,COTTON GARMENTS,546
FIBRE FAMILY,CURLED COIR,1060362
FIBRE FLOOR,COIR MATS,21192
FIBRE GLASS TECHNICS CO.,GLASS,5205
FIBRE WORLD,RUBBERISED COIR MATS,7056345
FIBREDROP EXPORTS P.LTD.,COIR MATS,34254
FIBRETUFF PRODUCTS INDIA,COIR MATS,15095
FILI EXPORTS,COCONUTS,507840
FILTROWIN INDUSTRIES,FILTER ELEMENT,838857
FIN INTERNATIONAL,COIR MATS,23300
FINE ART PLASTICS,SPARES,220
FINE FAIR EXPORTS INDIA P. LTD.,COTTON GARMENTS,47154
FIRST CHOICE IMPEX,COCONUTS,84000
FIRST GARMENT MFG. CO. (I) P. LTD.,COTTON GOODS,397439
FITCO FOODS,RICE,124880
FITCO INDIA,SURGICAL GLOVES,68618
FITI EXPORTS,COCONUT OIL,1004
FITNESS WORLD,EXERCISING EQUIPMENT,57000
FIVE STAR CASHEWS,CASHEW KERNELS,109503
FIVE STAR TECHNICAL ENGNEERING WORKS,FISHING VESSEL/ACCESSORIES,12259
FLASH ADVERTISING & MARKETING,BAGS,388
FLASH EXPORT,RUBBER MATS,2016
FLAVOUR INDIA,RICE,48000
FLAVOURS OF KERALA,FOOD STUFFS,200878
FLOOR DECOR,COIR MATS,37400
FLOOR FASHION,RUBBER MATS,22518
FLOOR GARDENS,RUBBER MATS,3116817
FLOOR MATE RUBBER PRODUCTS P.LTD.,RUBBER MATS,372606
FLOORATEX RUBBER & PLASTICS P.LTD.,RUBBER MATS,7890937
FLOORTEX,RUBBERISED COIR MATS,1446215
FLORA NATURAL FLAVOURS&EXTRACTS P.LTD.,OLEORESINS OF SPICES,3479
FLORAS GARMENTS,COTTON GARMENTS,3988
FLOW LINK SYSTEMS P. LTD.,PUMPS,15570
FLOWER KNITTING MILLS,COTTON GARMENTS,30460
FLOWSERVE INDIA CONTROLS P.LTD,VALVES,10545
FLUID CONTROL RESEARCH INSTITUTE,VALVES,227
FLUID POWER MACHINES P.LTD.,MACHINERIES,6200
FLUID PUMPS AND EQUIPMENT INDIA PVT LTD.,PUMPS,76823
FOAM MATTINGS INDIA LTD.,JUTE CARPETS,7497
FOCUS APPARELS,COTTON GARMENTS,740
FOCUZ CORPORATION P.LTD.,SPARES,3644
FOOD SERVICE INDIA P.LTD.,SPICES,14023
FOODCO DELICASIES INDIA P.LTD.,TAPIOCA,116411
FOODIND,FOOD STUFFS,10400
FOOT WELL EXIM,CHAPPALS,87075
FORBWOODS,WOOD PRODUCTS,16005
FORGO EXIM,COCONUTS,56000
FORMOSA INTERNATIONAL,FOOD STUFFS,14964
FORTUNE CLOTHING,COTTON GARMENTS,6497
FORTUNE ELASTOMERS P.LTD.,CHAPPALS,465258
FORTUNE GATE ORGANIC FARMING,AYURVEDIC PRODUCTS,2100
FORTUNE MARKETING,MACHINERIES,3997
FOS KNITS,COTTON GARMENTS,1620
FOUNTAINHEAD EXPORTS,RUBBER MATS,49197
FRANCIS KOTTACKAL EXIM(P)LTD.,RICE,1049097
FREE LOOK FASHIONS,COTTON GARMENTS,24253
FREEZE ENGINEERING INDUSTRIES P.LTD.,FROZEN RIBBON FISH,496900
FREEZE EXIM,FROZEN SQUID,2323606
FRENDI FASHIONS,COTTON GARMENTS,2581
FRESH NUTS,CASHEW KERNELS,22156
FRIENDS MARINE INDUSTRIES,FROZEN SHRIMPS,250700
FRIENDS POLYPLAST,PLASTIC PRODUCTS,146079
FRONTIER KNITTERS,COTTON GARMENTS,2628
FRONTLINE EXPORTS P. LTD.,FROZEN YELLOW TUNA,6350216
FRONTLINE FOODS INC.,FOOD STUFFS,12871
FROTUNE FLEXIPRINT PACK,POUCHES,912
FRUITION NATURAL EXTRACT P.LTD.,OLEORESINS OF SPICES,211
FRUZYME BIOTECH INDIA P.LTD.,FOOD STUFFS,4806
FULL MOON INDUSTRIAL CERAMICS LTD.,SPARES,1000
FUTURE PLAST,HOUSEHOLD ARTICLES,8271
G NXT POWER CORPORATION,VALVES,146828
G&C VALVES INDIA P.LTD.,VALVES,80730
G.H.ASSOCIATES,SPARES,3791
G.J.DISTRIBUTTOR,COTTON GARMENTS,6608
G.K.GARMENTS,COTTON GARMENTS,618
G.K.S BUSINESS ASSOCIATES,FROZEN SHRIMPS,1720703
G.L GARMENTS,COTTON GARMENTS,1465
G.M.EXPORT HOUSE,COTTON GARMENTS,1284
G.P.R.CLOTHING COMPANY,COTTON GARMENTS,400
G.P.TEXTILES,COTTON GARMENTS,11765
G.R.K. & COMPANY,TURMERIC POWDER,36100
G.S. GARMENTS,COTTON GARMENTS,1120
G.T.N. TEXTILES LTD.,COTTON YARN,1342837
G.T.N.ENTERPRISES LTD.,COTTON YARN,499467
G.V.KANTEKS,COTTON GARMENTS,2849
G.V.R. EXPORTS,PLASTIC PRODUCTS,950
G.V.VENTURES,SPARES,3231
G5 GARMENTS,COTTON GARMENTS,899
GA JOLLI,COTTON GARMENTS,8664
GAHAN KNITTING MILLS,COTTON GARMENTS,5693
GAIETY,COTTON GARMENTS,1153
GAINUP INDUSTRIES P.LTD.,COTTON GARMENTS,21729
GAJENDRA AGENCIES,AGRICULTURAL MACHINERY & PARTS,23566
GALAXY 9 OVERSEAS,PLASTIC PRODUCTS,46168
GANAPATH GARMENTS,COTTON GARMENTS,7897
GANAPATHY TEXTILES,COTTON GARMENTS,19364
GANGA MACHINES,WELDING ELECTRODE MAKING MACHINE,90708
GANGA OPTHOCARE,MEDICAL EQUIPMENTS,110
GANGO GARMENTS,COTTON GARMENTS,7745
GANJI SIGNED,BOOKS,6500
GARMENTOR,COTTON GARMENTS,8148
GARTEX EXPORTS (INDIA) P. LTD.,COTTON GARMENTS,2263
GAS POWER TECHNOLOGIES,VALVES,980
GATES WEARS ,COTTON GARMENTS,596863
GAUTAM GRAINS STORES,RICE,123110
GAUTHAM KNITS (INDIA),COTTON GARMENTS,1608
GAYATHRI EXIM RICE MILLS,RICE,686250
GAYATHRI RICE MILLS,RICE,190450
GBS GLOBAL,COCONUTS,56230
GCC LANDSCAPE,COIR NEEDLE FELT,615
GE OIL & GAS,VALVES,112710
GE T&D INDIA LTD.,VALVES,7980
GECO COIR PRODUCTS P.LTD.,JUTE RUGS,335015
GEDEE WEILER P. LTD.,TEXTILE MACHINERY,355606
GEE GEE GARMENTS,COTTON GARMENTS,2033
GEE MAX TECHNOLOGIES,MACHINERIES,4944
GEEKAY SPECIALITY CHEMICALS,CLEANING LIQUID,34770
GEEPAS INTERNATIONAL P.LTD.,UTENSIL,268460
GEETHA ENTERPRISES,GENERAL CARGO,1188
GEM EQUIPMENTS,SPARES,3170
GEM WOOD & PLYWOODS,ROSEWOOD PRODUCTS,27920
"GEMCO RUBBER P,LTD.",TYRE RETREADING MATERIALS,28543
GEMWOOD,WOOD PRODUCTS,425152
GENE APPARELS,COTTON GARMENTS,23866
GENERAL COMMODITIES LTD.,TURMERIC,1150325
GENERAL HARDWOODS CO.,WOOD PRODUCTS,6801
GENERAL RUBBERS,TYRE RETREADING MATERIALS,5940
GENSYS INC.,SPARES,666
GENTLE AYURVEDICS,AYURVEDIC PRODUCTS,11446
GENUINE AGRO SPICES,NUTMEG,11000
GENUINE ENTERPRISE,PLASTIC PRODUCTS,10465
GENUINE FASHIONS,COTTON GARMENTS,4052
GENUINE GARMENTS (INDIA),COTTON GARMENTS,1468
GEO AQUATIC PRODUCTS(P)LTD.,FROZEN SHRIMPS,412927
GEO COIR PRODUCTS,COIR MATS,2218
GEO SEAFOODS,FROZEN SHRIMPS,3337145
GEORGE,SPARES,431
GEORGE ENGINEERING,AUTOMOBILES PARTS,435
GEOS HANDICRAFTS,HANDICRAFTS,220
GESCHMACK FOOD INGREDIENT SOLUTION,FOOD COLOUR,792792
GFIVE MART(I)P.LTD.,FOOD STUFFS,138810
GILGAL CASHEW EXPORTS,CASHEW KERNELS,15876
GIPSON EXPORTS(P)LTD.,AGARBATHIES,13843
GIRNAR FOOD & BEVERAGES P.LTD.,TEA,6069739
GIZA KNITS P.LTD.,COTTON GARMENTS,3005
GKS ENGINEERING P.LTD.,SPARES,27000
GLASS TECH COMPONENTS,SPARES,10891
GLENMORGAN GLOBAL,COTTON GARMENTS,966
GLENMORGAN TEA ESTATES CO.,TEA,303253
GLENROCK POLYMERS P.LTD.,RUBBER MATS,504792
GLENROCK RUBBER PRODUCTS P. LTD.,RUBBER MATS,3886740
GLENWORTH  ESTATE,TEA,72840
GLOBAL (INDIA) IMPEX,MACHINERIES,646
GLOBAL CALCIUM PVT LTD,CHEMICALS,16000
GLOBAL CLOTHING,COTTON GARMENTS,6570
GLOBAL ENTERPRISES,COTTON GOODS,6897
GLOBAL EXIM INDIA P.LTD.,RUBBER MATS,39075
GLOBAL EXPORT CORPORATION LTD.,FOOD STUFFS,27868
GLOBAL EXPORTERS,RICE,1400630
GLOBAL EXPORTS,GENERAL CARGO,186740
GLOBAL FOOD INDUSTRIES,FOOD STUFFS,60750
GLOBAL FOODS LTD.,FOOD STUFFS,340875
GLOBAL FRESH FOOD EXPORTERS,CASHEW KERNELS,15000
GLOBAL FROZEN FOODS P.LTD.,FROZEN SHRIMPS,429781
GLOBAL GARMENTS,COTTON GARMENTS,1410
GLOBAL IMPEX,MACHINERIES,1365
GLOBAL INDUSTRIAL TRADING &MARKETING,SPARES,30
GLOBAL INSIGHT ENTERPRISES,COCONUTS,84350
GLOBAL LIGHTING TRADES ,SPARES,4992
GLOBAL LINK EXPORTS,FOOD STUFFS,800
GLOBAL MARINE ENGINEERING,SPARES,5744
GLOBAL ORGANIC CLOTHING COMPANY,COTTON GOODS,106222
GLOBAL STAR IMPEX,COCONUTS,28740
GLOBAL TEXTILES ALLIANCE(I) P.LTD.,COTTON GOODS,485488
GLOBALWAVE TECHNOLOGIES P.LTD.,ANTENNA WITH ACCOSSORIES,72723
GLOBE C INDIA INTERNATIONAL,GENERAL CARGO,5974
GLOBE ENTERPRISES,COTTON GOODS,138031
GLOBE EXPORTING CO.,COTTON GOODS,1547
GLOBUS CLOTHING CO.,COTTON GARMENTS,1476
GLOBZ IMPEX,COTTON GOODS,17775
GOG ROUND BEANS AND SPICES,COCOA BEANS,35545
GOKALDAS APPARELS P.LTD.,COTTON GARMENTS,87677
GOKALDAS EXPORTS,COTTON GOODS,164147
GOKILAA GARMENTS,COTTON GARMENTS,14400
GOKUL,COTTON GARMENTS,332
GOLCHA GARMENTS,COTTON GARMENTS,97793
GOLD WOOD INDUSTRIES,PLYWOOD,775070
GOLDEN BROWN FOODS,SPICES,27089
GOLDEN CARGO SERVICE,COTTON GARMENTS,805
GOLDEN COIR TUFTS,COIR MATS,1443555
GOLDEN ESTUARY TRADING P.LTD.,TAMARIND,278647
GOLDEN EXPORTS,COTTON GARMENTS,4652
GOLDEN MARKETING,PLASTIC PRODUCTS,2080
GOLDEN SEAM REXTILES P.LTD.,COTTON GARMENTS,3200
GOLDEN SEAMS INDUSTRIES P.LTD.,COTTON GARMENTS,5535
GOLDEN SPENCER TRADING,RICE,33678
GOLDEN STITCH EXPORTS,COTTON GARMENTS,3884
GOLDEN TEA MANUFACTURES,TEA,85573
GOOD EARTH ORGANIC,TURMERIC POWDER,124144
GOOD MORNING COIR MILLS,COIR MATS,12823
GOOD MORNING EXPORTS,COTTON GARMENTS,4621
GOODLUCK TRADING COMPANY,STATIONARY,18816
GOODWILL AGENCIES P. LTD.,COTTON GARMENTS,585
GOODWILL APPARELS,COTTON GARMENTS,6380
GOODWILL CLOTHING,COTTON GARMENTS,37531
GOODWILL COIR MFG. CO.,COIR YARN,73210
GOPAL REFINERIES&OIL MILLS,GINGELLY OIL,135047
GOUTHAM FABRICS,COTTON GARMENTS,299
GOUTHAM KNIT GARMENTS,COTTON GARMENTS,204223
GOWTHAM S. TEX,COTTON GARMENTS,7166
GOWTHEM INTERNATIONAL,COTTON GARMENTS,936
GRACE INDUSTRIES,TAPE,2400
GRACE INTERNATIONAL,COTTON GARMENTS,3297
GRACE PRINTERS,PRINTED MATERIALS,310
GRACIOUS COFFEE P.LTD.,COFFEE,584257
GRAND INTERNATIONAL EXPORTERS,FOOD STUFFS,301626
GRAND MARINE FOODS,FROZEN SQUID,3049601
GRAND PEARL EXPORTS,FROZEN SHRIMPS,476233
GRANDMAS FOOD PRODUCTS,RICE,944196
GRANDNEUR FASHION,COTTON GARMENTS,47311
GRANDWELL SPORTING GOODS (P).LTD.,SPORTS ARTICLES,19067
GRANOPLAST,CROCKERIES,3733
GRAPHIC SYSTEMS & CO.,BOOKS,560
GRASS GREEN CLOTHING,COTTON GARMENTS,149140
GREAT INDIAN TEXTILES,COTTON GOODS,6281
GREAT WIN EXPORTS,FROZEN SHRIMPS,2936634
GREEN FIELD APPARELS,COTTON GARMENTS,19431
GREEN FIELD EXPORTS (INDIA),COTTON GARMENTS,9117
GREEN INDIA EXPORTS,COCONUT SHELLS\CUPS,260705
GREEN LIF SOLUTIONS,ENERGY DEVICES,416
GREEN METHOD ENGINEERING P.LTD.,SPARES,3900
GREEN METRO INTERNATIONAL,GENERAL CARGO,65560
GREEN MOUNT,GREEN PEPPER,26664
GREEN ROOT DRINKS,FOOD STUFFS,2916
GREEN SUN OVERSEAS,COCONUTS,28000
GREEN VALLEY CONDIMENTS,FOOD STUFFS,6854
GREEN VICTORY,GENERAL CARGO,2847
GREEN WORLD COIR EXPORTS,COIR PITH,676000
GREENCROP INTERNATIONAL,FOOD STUFFS,1350
GREENDAY EXPORTS AND FARMS PVT LTD,CURRY POWDER,11114
GREENFIELD  CHEMICALS & FOOTWEARS,CHEMICALS,2480
GREENFIELD INDUSTRIES,COTTON GARMENTS,4614
GREENLAND RUBBERS,RUBBER MATS,213550
GREENLEAF EXTRACTIONS PVT LTD,SPICES,235841
GREENWAY CLOTHING,COTTON GARMENTS,3104
GREENZ COIRS,COIR PITH,71600
GREETINGS KNITWEAR,COTTON GOODS,133407
GRIFFIN CASTING AND ALLOYDS,IRON CASTINGS,4300
GRINDWELL NORTON LTD.,ELECTRONIC GOODS,20136
GRIPPO ELASTOMERS,CHAPPALS,8690
GRN ENTERPRISES LLP,SPARES,28000
GST CORPORATION,SURGICAL GLOVES,6651
GTN ENGINEERING INDIA LTD.,VALVES,20201
GUARDIAN CONTROLS LTD.,VALVES,34940
GULF FIRST PETRO PRODUCTS INDIA P.LTD.,BASE OIL,36320
GULF INDIA TRADING,PLASTIC PRODUCTS,34461
GULF MALABAR EXPORTERS,RICE,864999
GUNBOW TRADING CO.,RUBBER MATS,62892
GURUCHARAN INDS.,MACHINERIES,11885
GUS CLOTHING CO.,COTTON GARMENTS,806745
H & V ADANCED MATERIALS(I)P.LTD.,GLASS FIBRE MATS,179979
H&S ASSOCIATES,BOOKS,4142
H.M.S.EXPORTS,COTTON GARMENTS,12959
H.T. FOODS P.LTD.,FROZEN SQUID,606604
HABEN ENTERPRISES,COCONUTS,56400
HADI EXPORTS LLP,COTTON GOODS,26000
HAIN FUTRE NATURAL PRODUCTS P.LTD.,VEGETABLES,29245
HALE PHARMACEUTICALS,AYURVEDIC PRODUCTS,715
HAMNA EXPORTS,FOOD STUFFS,80150
HAMZA KOYA & CO.,HUKA PIPES,15603
HANAN EXPORTS,CASHEW KERNELS,16450
HANANI RUBBERS,RUBBER MATS,10152
HANDICRAFTS DEVE. CORPN. OF KERALA LTD.,HANDICRAFTS,450
HANKOOK LATEX P. LTD.,LATEX TUBING,60347
HANNA EXPORTS,JUTE BAGS,2506
HANSAF GROUP,LAVENDER ARCMACUSHION,3168
HANSAF INTERNATIONAL TRDG.,CHAPPALS,13918
HAOMA HEALTH CARE PVT LTD,LATEX GLOVES,121728
HAPPY SOAP MANUFACTURING,SOAP,14000
HARA INC.,COIR MATS,5800
HARI OM TRADERS,COCONUTS,768107
HARIDAS NANJI  &  SONS,SPICES,75144
HARISH COCONUT PRODUCTS,COIR PITH,25555735
HARKESH ENTERPRISES,BELTS,880
HARMAN GLOBAL EXIM,COCONUTS,28000
HARRISONS MALAYALAM LTD.,TEA,5143082
HARROW EXPORTS,COTTON GOODS,1046
HARSIDHI IMPEX,RICE,24000
HASINI FASHION,COTTON GOODS,14311
HASMI EXPORTERS,COCONUTS,27300
HASSOUN MANUFACTURES,HOUSEHOLD ARTICLES,281
HAT TRADING,COTTON GARMENTS,1000
HAVONE CONFECTIONARIES,SWEETS,3300
HAWKES EYE EXPORTS,FOOD STUFFS,55450
HEERA PALM CREATION,AYURVEDIC PRODUCTS,200
HEERAJI FASHION LLP,COTTON GARMENTS,3900
HEIPLOEG SEAFOOD INDIA P.LTD.,FROZEN SHRIMPS,353800
HEMANAND SPICES,SPICES,63180
HERBAL ISOLATES P. LTD.,TURMERIC POWDER,1435757
HERITAGE ARTS,HANDICRAFTS,12749
HERITAGE SQUARE,HANDICRAFTS,470
HEVER INTERNATIONAL,MEDICAL PRODUCTS,825
HEXA APIRARIUM P.LTD.,HONEY,20000
HI BERYL EXPORTS P.LTD.,COTTON GARMENTS,2203
HI STYLE EXPORTS,COTTON GARMENTS,5096
HI TECH SYNDICATE,PUMPS,85831
HI TECH TREADS,TYRE RETREADING MATERIALS,39400
HI TECH WOODS,ROSEWOOD PRODUCTS,7206
HI-TECH INTERNATIONAL,MACHINERIES,24454
HI-TECH MACHINES,MOULD,6240
HI-TECH MOULDING CO.,FIBREGLASS PRODUCTS,3060
HI-TECH PACKAGING,PACKING MATERIALS,16676
HI-TECH PRE TREADS P.LTD.,TYRE RETREADING MATERIALS,312916
HI-TECH TOOL MANUFACTURES,MOULDING PATTERNS,2925
HIC-ABF SPECIAL FOODS P.LTD.,TUNA FLAKES,1079221
HICON TECHNO,VALVES,34023
HIGH RANGE ENTERPRISES,RUBBER MATS,23520
HIGH RANGE PRODUCTS,FOOD STUFFS,14331
HIGH SEAS EXIM,FROZEN SQUID,1897481
HIGH TECH AGRI SERVICES,TYRE RETREADING MATERIALS,15340
HIGHLINE ENTERPRISES P.LTD.,SHOES,1100
HIGHRANGE EXPORTERS,FOOD STUFFS,50954
HIGHRANGE RUBBER & COIR PRODUCTS,RUBBER MATS,2073398
HIGHRANGE SPICES,SPICES,15227
HILL GOLD TRADING CO.,RICE,244621
HILL WOOD IMPEX P.LTD.,ROSEWOOD PRODUCTS,1620
HILLMAN HOSEIRY MILLS,COTTON GARMENTS,5568
HILLWOOD FURNITURE PVT LTD,FURNITURE,13469
HINDALCO INDUSTRIES LTD.,ALUMINIUM PRODUCTS,649846
HINDUSTAN BIO SCIENCES LTD.,EAR DROPS,11335
HINDUSTAN INSECTICIDES LTD.,CHEMICALS,12240
HINDUSTAN TEXTILES,COTTON GOODS,21503
HITECH  POLYMERS AND ENGINEERS,PUMPS/PUMPS  PARTS,25072
HITECH BATH FITS,PUMPS,11848
HITECH MOULDING COMPANY,SPARES,11895
HITECH POLYMERS ENGINEERING INDUSTRIES,REFRACTORY MATERIALS,2564
HITIKSHA OVERSEAS,NUTMEG,25000
HLL LIFECARE LTD.,CONDOMS,1152802
HMS FASHIONS,COTTON GARMENTS,50087
HOLLY FAMILY ENTERPRISES,CHURCH ARTICLES,3340
HOLMARC INDUSTRIES,ALUMINIUM RODS,108
HOLMARC OPTO-MECHATRONICS PVT LTD,OPTIC  MATERIALS,1140
HOLY FAMILY IMPORTERS & EXPORTERS,GENERAL CARGO,2859
HOME COIR INTERNATIONAL,RUBBER MATS,296747
HOME DECOR EXPORTS,COIR MATS,23620
HOME FURNISHINGS,RUBBER MATS,811180
HOME LINE TEXTILES,COTTON GOODS,1300
HOME TEXTILES,COTTON GARMENTS,11313
HOME TRENDS,COTTON GARMENTS,11503
HONEY WELL CREATION,COTTON GARMENTS,14696
HOPPE INTERNATIONAL,CHAPPALS,7963
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,ALUMINIUM PRODUCTS,11759
HOTEL AID,ELECTRICAL ITEMS,4308
HOTEL BLUE MILLS,COTTON GARMENTS,5239
HOTEL BLUE NILE,COTTON GOODS,23060
HUE CHEM,COTTON GARMENTS,6016
HULDIBARI INDUSTRIES&PLANTATION CO.LTD.,TEA,57800
HYDENSO STEEL & ENGINEERING,SPARES,1395
HYDRO ARC,WATER PURIFIERS,2987
HYDRO PROKAV PUMPS,PUMPS,4137
HYKON INDIA P.LTD.,STEEL PRODUCTS,746
HYMA EXPORTS,RUBBER PRODUCTS,1735
HYQUIP SYSTEMS P.LTD.,MACHINERIES,10920
HYTEC EXPORTS,FOOD STUFFS,94616
I FASHIONS,COTTON GARMENTS,2567
I.G.M.WOOD PRODUCTS,PLYWOOD,129440
I.K.ASSOCIATES,RICE,96526
I.P.TEA & COMMODITIES ,TEA,25080
I.T.C. LTD.,GREEN COFFEE,147856
ICE WEAR CREATION,COTTON GARMENTS,17759
ICON TECHNOP,COTTON GARMENTS,3840
IDEAL CARPETS LTD.,JUTE RUGS,16661
IDEAL COIRTUFT,COIR MATS,38474
IDFS TRADINGS P.LTD.,PERFUME,65453
IDI FASHIONS,COTTON GARMENTS,6141
IMEX ENTERPRISES,MACHINERIES,10981
IMPACT TUBES&PIPES,STEEL COMPONENTS,23044
IMPALS EXPORTS,FOOD STUFFS,19000
IMPEL EXPORTS,PLASTIC PRODUCTS,69998
IMPEL MACHINES P.LTD.,MACHINERIES,5500
IMPERIUM TECH,FOOD STUFFS,5500
IMPEX INTERNATIONAL,PAINTS,24111
IMPRIME VENTURES,PVC FITTINGS,19159
IMX INTERNATIONAL,MACHINERIES,11112
INCREATIONS DESINGS & CONTRACTS P.LTD.,FURNITURE,365
IND AUTO FILTER,FILTER ELEMENT,68715
INDAFRO IMPEX,INSTANT COFFEE,34402
INDEX KNIT AND WAVE P.LTD.,COTTON GARMENTS,65042
INDI TRADERS,PUERARIA JAVANICA,19121
INDIA AGRO EXPORTS P.LTD.,FROZEN MARINE FOODS,26000
INDIA SEA FOODS (REGD.),FROZEN MARINE FOODS,24000
INDIAN ALUMINIUM CO. LTD.,ALUMINIUM EXTRUSIONS,16518
INDIAN AQUATIC PRODUCTS,FROZEN MARINE FOODS,330490
INDIAN COIR COMPANY,RUBBER MATS,36404
INDIAN COMMERCIAL COMPANY,SPICES,241788
INDIAN EMPORIUM,PVC TUFTED COIR MATS,1106404
INDIAN FRESH POLLACHI COCONUT EXPORTS,COCONUTS,56500
INDIAN HERITAGE,HANDICRAFTS,45
INDIAN MARINE INDUSTRIES,FROZEN YELLOW TUNA,4616990
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,COFFEE,29216
INDIAN PRODUCTS LTD.,TURMERIC,9014255
INDIAN RARE EARTHS LTD.,RARE EARTHS CHLORIDE,292104
INDIAN TEXTILES,COTTON GOODS,5141
INDIAN TREASURES,HANDICRAFTS,80
INDICOT GLOBAL EXPORTS,COTTON GARMENTS,4852
INDIGO PAINTS P.LTD.,PAINTS,75306
INDO AGRO EXPORTS,COCONUT HUSK CHIPS,10160
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,2592566
INDROYAL CRAFTS,FURNITURE,66184
INDSIL HYDRO POWER & MAGANESE LTD.,SILICON MANGANESE,3024712
INDTEC INTERNATIONAL,SPARES,9225
INDU ARTS,RUBBER MATS,87052
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,1071233
INDUS LIFE SCIENCE,PHARMACEUTICALS,20982
INDUSTRIAL & FINE CHEMICALS,RUBBER CHEMICALS,22000
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,320482
INFINITY CLOTHING,COTTON GARMENTS,25820
INFINITY DUTY FREE SERVICES P.LTD.,PERFUME,3420
INFINITY EXPORTS,COTTON GARMENTS,12605
INFINITY STYLE,COTTON GARMENTS,92230
INFRA ELEVATORS INDIA,ELEVATOR PARTS,215
INGTEGRAL ENTERPRISES,AYURVEDIC PRODUCTS,455
INIYAN CREATIONS,COTTON GARMENTS,29166
INNO MOTION TECHNOLOGIES,SPARES,62461
INNOPOLIS BIO INNOVATIONS,CHEMICALS,44762
INNOVATIVE FOODS LTD.,FROZEN SHRIMPS,589970
INNOVATIVE POLIMER,PLASTIC PRODUCTS,34029
INNOVATIVE TECHNOLOGY,CAMERAS,312
INSHA EXPORT&IMPORT,RICE,44052
INSIGHT EXPORTERS,BOOKS,1150
INSTRUMENTATION LTD.,VALVES,1558
INTEGRATED ENGINEERING ENTERPRISES,SPARES,12400
INTER COTTONS,COTTON GOODS,46947
INTERGROW BRANDS P.LTD.,TURMERIC POWDER,430480
INTERKNIT,COTTON GARMENTS,7738
INTERNATIONAL CARPET CONSORTIUM,COIR MATTING,27706
INTERNATIONAL FITNESS SYSTEM,EXERCISING EQUIPMENT,11600
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN SQUID,2605239
INTERNATIONAL FUEL INJECTION EXPORTS,MACHINERIES,7118
INTERNATIONAL TIMBER TRADERS,ROSEWOOD PRODUCTS,20324
INTERSEAS,FROZEN SQUID,1831700
INTIMATE MARKETING,GENERAL CARGO,1910
INTIMATE MULTY PLAST,MOULD,2600
INTRAX,GENERAL CARGO,16575
INZPIRE EXPORTS,COTTON GARMENTS,543
IQRA IMPEX,COIR MATS,8590
IREL(INDIA)LTD.,SILLIMANITE SAND,168000
ISHANA INTERNATIONAL,COTTON GARMENTS,433
ISLET COAST TRADING,TEA,62495
ISMAIL  ENTERPRISES,CASHEW KERNELS,30000
ISP FASHIONS,COTTON GARMENTS,45046
ISSAB EXPORTS,ELECTRICAL ITEMS,3639
ITAL INDIA PACK PLUS,SEALING MACHINE,12073
ITAL SOLUTIONS P.LTD.,GENERAL CARGO,1022
ITALIAN PLANET,MACHINERIES,1440
J & B INTERNATIONAL,MACHINERIES,8309
J & J KALAN PHARMACY P.LTD.,COCONUT OIL,4324
J SONS,COTTON GARMENTS,7475
J&D INTERNATIONAL EXPORTS&IMPORTS,FOOD STUFFS,6273
J&T EXPORTS,NUTMEG,123536
J.B.C. INTERNATIONAL,COIR MATS,603350
J.E.ENGINEERINGS,SPARES,29693
J.J PERFUMES INTERNATIONAL,PERFUME,29214
J.J.ENTERPRISES,CAN,3514
J.K. EXPORTS,COCONUTS,292995
J.K. IMPEX,TILES,50000
J.K.INDUSTRIES,MACHINERIES,700
J.K.INTERNATIONAL,COTTON GARMENTS,1468
J.K.J.FOOD AND BEVERAGES,FOOD STUFFS,280842
J.K.MACHINARIES,SPARES,740
J.K.SHAKTHIVL COTTON,COTTON GARMENTS,4566
J.K.SPECIALITIES,MACHINERIES,37055
J.K.TEXTILES,COTTON GARMENTS,9547
J.K.TRADING COMPANY,COCONUTS,28000
J.LAWRENCE PRO AUDIO EQUIPMENTS PVT LTD,SPARES,2205
J.M.J.MODERN RICE,RICE,24000
J.M.SOLUTIONS,SPARES,2863
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,323516
J.P.P.MILLS P.LTD.,COTTON YARN,1547448
