Exporter,Product,QTY.(KGS)
FLOWTECH HYDRAULIC,SPARES,200
FLUID PUMPS AND EQUIPMENT INDIA PVT LTD.,PIPE FITTINGS,92456
FOABS ENTERPRISE P LTD,TEA,7288
FOAM MATTINGS INDIA LTD.,JUTE PRODUCTS,21414
FOCUS APPARELS,COTTON GARMENTS,15887
FOCUS IMPEX,COCONUTS,26260
FOOD PLUS CASHEW & SPICES,CASHEW KERNELS,44445
FOODCO DELICASIES INDIA P.LTD.,TAPIOCA,886832
FOODS  IMPEX,COCONUTS,27750
FOODS AND INNS LTD.,MANGO PUREE,103600
FOOT WELL EXIM,CHAPPALS,35874
FORESHORE AUTOMATION,SPARES,357
FORMOSA INTERNATIONAL,SPICES,9060
FORSTRIDGS,MACHINERIES,34000
FORT ROYALE,HANDICRAFTS,3675
FORTUNA IMPEX,MATTRESSES,247
FORTUNE ELASTOMERS P.LTD.,CHAPPALS,382869
FOUNTAINHEAD EXPORTS,RUBBER MATS,81088
FOUR MANS EXPORT & IMPORT,MEDICINES,1935
FOURLINE INTERIORS,SPARES,8363
FRANCIS KOTTACKAL EXIM(P)LTD.,RICE,485000
FREEZE ENGINEERING INDUSTRIES P.LTD.,FROZEN YELLOW TUNA,1169544
FREEZE EXIM,FROZEN YELLOW TUNA,2109221
FRESCO GARMENTS,COTTON GARMENTS,1580
FRESH AGRI EXPORTS,YAM,68730
FRIENDS MARINE INDUSTRIES,FROZEN SHRIMPS,356920
FRIENDS POLYPLAST,CHAIRS,21955
FRONTIER KNITTERS,COTTON GARMENTS,1068
FRONTLINE EXPORTS P. LTD.,FROZEN YELLOW TUNA,4109163
FROSTRIDGES,VALVES,40700
FRUIT INDIA INTERNATIONAL,COCONUTS,802500
FRUITION NATURAL EXTRACT P.LTD.,SPENT CINNAMON,37000
FUCHSIA GARMENTS,COTTON GARMENTS,1750
FUTURE PLAST,PVC PIPES,7261
FUZAILSHOES,CHAPPALS,6985
G.EXPORTS,COCONUTS,14017
G.G. FASHION,COTTON GARMENTS,8970
G.G.R. EXPORTS,COCONUTS,26700
G.G.R.EXPORTS,COCONUTS,26600
G.H.EXPORT HOUSE,COTTON GOODS,1056
G.K.ELECTRIC INDUSTRIES,FURNITURE,560
G.K.S BUSINESS ASSOCIATES,FROZEN SQUID,2079372
G.M.EXPORT HOUSE,COTTON GOODS,19310
G.P.TEXTILES,COTTON GOODS,20974
G.PAK,BOTTLES,1334
G.R.B.DAIRY FOODS P.LTD.,GHEE,8584
G.R.K. & COMPANY,TURMERIC POWDER,1953124
G.T. GARMENTS,COTTON GARMENTS,1616
G.T.N. TEXTILES LTD.,COTTON YARN,1291099
G.T.N.ENTERPRISES LTD.,COTTON YARN,1200071
G.V.R. EXPORTS,SPARES,8790
GAIETY,COTTON GARMENTS,11247
GAINUP INDUSTRIES P.LTD.,COTTON GARMENTS,1468
GAJANAN WORLD TRADE INDIA P.LTD.,COCONUTS,125000
GAJENDRA AGENCIES,MACHINERIES,23072
GALAXY GARMENTS,COTTON GARMENTS,6640
GALAXY IMPEX,TELEVISIONS,2345
GANAPATHY TEXTILES,COTTON GOODS,14856
GANGAI GARMENTS,COTTON GARMENTS,23362
GANGO GARMENTS,COTTON GARMENTS,1025
GARAN INDUSTRIES,ROSEWOOD GUITAR PARTS,95
GARDEN CITY AGRO EXPORTS P.LTD.,COTTON GARMENTS,1494
GARDEN CITY FASHION P. LTD.,COTTON GOODS,46654
GARMENTOR,GENERAL CARGO,8432
GARTEX EXPORTS (INDIA) P. LTD.,COTTON GARMENTS,1963
GATES WEARS ,COTTON GOODS,147392
GATEWAY INTERNATIONAL,HANDICRAFTS,370
GAUTHAM KNITS (INDIA),COTTON GARMENTS,29
GAYATHRI EXPORTS,CASHEW KERNELS,15000
GAYATHRI MATCH INDUSTRIES,PAPER AND PAPER BOARDS,47755
GAYATHRI RICE MILLS,RICE,1972704
GCC LANDSCAPE,COIR NEEDLE FELT,27584
GECO COIR PRODUCTS P.LTD.,MEDICAL EQUIPMENTS,17378
GEDEE WEILER P.LTD.,LATHE MACHINE,225075
GEE KAY FLUX,PLASTIC PRODUCTS,120
GEEKAY SPECIALITY CHEMICALS,CHEMICALS,76730
GEENA GARMENTS,COTTON GOODS,83021
GEETHAM AGENCIES,GRINDER,105
GEM EQUIPMENTS,SPARES,15729
GEM EXPORTS & IMPORTS,COTTON GARMENTS,3713
"GEMCO RUBBER P,LTD.",TYRE RETREADING MATERIALS,51638
GEMWOOD,WOODEN CRATES,420560
GENE APPARELS,COTTON GOODS,71574
GENERAL COMMODITIES LTD.,CRUSHED CHILLIES,40000
GENERAL HARDWOODS CO.,ROSEWOOD VENEERS,12407
GENERAL RUBBERS,TYRE RETREADING MATERIALS,162391
GENERAL TEXTILES INDUSTRIES,COTTON GARMENTS,3152
GENTLE AYURVEDICS,AYURVEDIC PRODUCTS,5978
GEO AQUATIC PRODUCTS(P)LTD.,FROZEN SHRIMPS,375100
GEO COIR PRODUCTS,COIR MATS,9960
GEO SEAFOODS,FROZEN SHRIMPS,4423302
GEORGE & SONS,SUN CONTROL FILM,1646
GEORGE ENGINEERING,SPARES,29355
GEORGE MATHEW & SONS,FOOD STUFFS,43987
GEOS HANDICRAFTS,HANDICRAFTS,68
GESCHMACK FOOD INGREDIENT SOLUTION,OLEORESINS OF SPICES,48094
GILBARCO VEEDER ROOT INDIA PVT LTD,PUMPS,241608
GILGAL CASHEW EXPORTS,CASHEW KERNELS,102680
GIRIYAS INDUSTRIES,MACHINERIES,3400
GIRNAR FOOD & BEVERAGES P.LTD.,TEA,2335637
GL EXPORTERS P.LTD.,COCONUTS,25000
GLASS GALLERIA,GLASS PRODUCTS,2323
GLASS TECH COMPONENTS,GLASS,389
GLASSEX  (INDIA)  P.LTD.,BOTTLES,2509
GLENMORGAN TEA ESTATES CO.,TEA,615935
GLENROCK POLYMERS P.LTD.,RUBBER MATS,44888
GLENROCK RUBBER PRODUCTS P. LTD.,RUBBER MATS,3255796
GLOBAL  PAPER LINK,SPARES,500
GLOBAL ASSOCIATES,COCONUTS,5610
GLOBAL BUSINESS CONNECTION,FOOD STUFFS,24000
GLOBAL EXPORTERS,RICE,1188834
GLOBAL EXPORTS,RICE,82617
GLOBAL EXPORTS & IMPORTS,RICE,87170
GLOBAL FOOD INDUSTRIES,FROZEN MARINE FOODS,23000
GLOBAL FOOD SPECIALITIES,COCONUTS,28000
GLOBAL FOODS LTD.,CASHEW KERNELS,682686
GLOBAL FRESH FOOD EXPORTERS,FROZEN MARINE FOODS,109200
GLOBAL FROZEN FOODS P.LTD.,FROZEN SHRIMPS,408876
GLOBAL GREEN CO. LTD.,GHERKINS IN BRINE,42090
GLOBAL IMPEX,PRESSURE COOKER,10770
GLOBAL LIGHTING TRADES ,WHEEL ASSEMBLY,10052
GLOBAL MARINE INTERNATIONAL,FROZEN MARINE FOODS,24000
GLOBAL MARKETING CORPORATION,HARDWARES,8359
GLOBAL MODE AND ACCESSORIES,COTTON GARMENTS,291
GLOBAL TEXTILES ALLIANCE(I) P.LTD.,COTTON YARN,199826
GLOBALWAVE TECHNOLOGIES P.LTD.,ANTENNA WITH ACCOSSORIES,35405
GLOBE ENTERPRISES,COTTON GOODS,105112
GLOBE TECHNOLOGIES,SPARES,1783
GLOBE TRADING IMPEX,FOOD STUFFS,36250
GLOBEX GLOVES,LATEX GLOVES,5512
GO FASHION(I)P.LTD.,COTTON GOODS,7743
GOC INTERNATIONAL,COCONUTS,40000
GODFREY PHILLIPS INDIA LTD,TEA,991010
GODWIN ENGINEERING,SPARES,163
GOKALDAS EXPORTS,COTTON GOODS,11947
GOKILAA GARMENTS,COTTON GARMENTS,23748
GOKUL KNIT FABS,COTTON GARMENTS,1757
GOKUL KNIT FASHION,COTTON GARMENTS,8663
GOKULAY GLOBAL SERVICES,COIR PITH,25000
GOLD STAR EXPORTS,COCONUTS,52500
GOLDEN ESTUARY TRADING P.LTD.,RICE,46367
GOLDEN GARMENTS,COTTON GARMENTS,971
GOLDEN HARVEST,TAMARIND,119130
GOLDEN MARKETING,BOTTLES,2080
GOLDEN STITCH EXPORTS,COTTON GOODS,18333
GOLDEN TEA MANUFACTURES,TEA,103996
GOLDEN VANTAGE FARMERS INDUSTRIES,COCONUT OIL,1161
GOLDIA EXPORTS,MACHINERIES,18500
GOMALA TEX,COTTON GOODS,12425
GOMMA WOOD PRODUCTS,RUBBERWOOD PRODUCTS,80207
GOOD COIR MATS & MATTING CO.,COCONUTS,26480
GOOD EARTH ORGANIC,TURMERIC POWDER,49600
GOOD MORNING COIR MILLS,COTTON GARMENTS,11720
GOOD MORNING EXPORTS,COTTON GOODS,2623
GOOD WOOD PRODUCTS,MACHINERIES,23000
GOODWAY KNITS,COTTON GARMENTS,313
GOODWELL ENGINEERING PRODUCTS P.LTD.,ALUMINIUM PRODUCTS,6070
GOODWILL APPARELS,COTTON GARMENTS,3949
GOODWILL COIR MFG. CO.,RUBBER MATS,66465
GOPAL REFINERIES&OIL MILLS,GINGELLY OIL,104542
GOR MEDICAL GAS EQUIPMENTS P.LTD.,MEDICAL EQUIPMENTS,3870
GOUTHAM KNIT GARMENTS,COTTON GOODS,61576
GOWARTHINI EXPORTS,COTTON GARMENTS,390
GRACE INDUSTRIES,CORRUGATED CARTONS,3000
GRACY INCORPORATION,COTTON GARMENTS,9215
GRAND INTERNATIONAL EXPORTERS,TAPIOCA CHIPS,214755
GRAND MARINE FOODS,FROZEN SQUID\CUTTLEFISH,2555566
GRANDMAS FOOD PRODUCTS,PICKLES,818592
GRANDWELL SPORTING GOODS (P).LTD.,SPORTS ARTICLES,18126
GRASS GREEN CLOTHING,COTTON GARMENTS,1064
GREAT INDIAN TEXTILES,COTTON GOODS,48071
GREAT LINK IMPEX (P) LTD.,COTTON GARMENTS,6702
GREAT WIN EXPORTS,FROZEN SHRIMPS,308542
GREATE INDIA EXPORTS,COTTON GARMENTS,4696
GREATER INDIA ENTERPRISES,CHAPPALS,2943
GREEN FEAST IMPEX,COCONUTS,26790
GREEN FIELD APPARELS,COTTON GARMENTS,6907
GREEN FRESH,COCONUTS,84550
GREEN INDIA EXPORTS,COCONUT SHELLS\CUPS,95945
GREEN LEAVES & MACHINES P.LTD.,SPARES,44796
GREEN METHOD ENGINEERING P.LTD.,SPARES,13750
GREEN POWER SOLUTIONS,MACHINERIES,7113
GREEN VALLEY CONDIMENTS,FOOD STUFFS,32590
GREEN VALLEY ORGANIC SPICES,FOOD STUFFS,2500
GREEN WORLD COIR EXPORTS,COIR PITH,1402100
GREENFIELD  CHEMICALS & FOOTWEARS,CHAPPALS,7310
GREENLEAF EXTRACTIONS PVT LTD,SPICE OILS,73243
GREENPLY INDUSTRIES LTD.,PLYWOOD,110256
GREENS INTERNATIONAL,FURNITURE,5200
GREENWAY CLOTHING,COTTON GARMENTS,46860
GREENWAY EXIMS,COTTON GOODS,11106
GREENWAY IMPEX,COTTON GARMENTS,1426
GREENWAY TRADING CORPN.,COTTON GARMENTS,3005
GREETINGS KNITWEAR,COTTON GOODS,5107
GRIPPO ELASTOMERS,CHAPPALS,3088
GRIPPO POLYMERS,CHAPPALS,3223
GRN ENTERPRISES LLP,COCONUTS,444500
GROVE LTD,PEPPER,5344
GROVER VINEYARDS LTD.,WINE,22450
GUARDIAN CONTROLS LTD.,RELAYS,8516
GUJARAT POLYTHENE INDUSTRIES,COCONUTS,112900
GULF INDIA EXPORT CO.,"MEHANDI, CREAM, AMRUTANJAN,ETC",9667
GULF INDIA TRADING,PLASTIC PRODUCTS,22105
GULF MALABAR EXPORTERS,RICE,921279
GUNBOW TRADING CO.,RUBBER MATS,154027
GUPTA H.C. OVERSEAS,COTTON GARMENTS,691
GUPTA TRADING CO.,TURMERIC,39500
GURUCHARAN INDS.,MACHINERIES,12472
GUS CLOTHING CO.,COTTON GOODS,33253
GYRO SPORTS EXPERTS,COTTON GARMENTS,2432
H.M.HEALTHCARE P.LTD.,LATEX GLOVES,330
H.T. FOODS P.LTD.,FROZEN SHRIMPS,17120
HABIB OIL & GRAINS PROCESSING,RICE,646367
HAILSTONE INNOVATIONS,MACHINERIES,75422
HAJEE P.V.MOHAMMED BRARAMY SONS,WOOD PRODUCTS,3665
HAJI EXPORTS,RICE,29996
HALMAR INDUSTRIES,COTTON GARMENTS,4020
HAMPI ECO SOLUTIONS P;LTD.,LEAF PLATES,13523
HAMZA KOYA & CO.,HUKA PIPES,25106
HANDICRAFTS DEVE. CORPN. OF KERALA LTD.,ROSEWOOD PRODUCTS,255
HANKOOK LATEX P. LTD.,LATEX GLOVES,61427
HANSA  INTERNATIONAL,COTTON GOODS,5453
HAPPY FEET,RUBBER MATS,50471
HAPPY SOAP MANUFACTURING,SOAP,276
HAREY KRISHNA TRADERS,CURRY POWDER,4234
HARIDAS NANJI  &  SONS,SPICES,199568
HARIKRISH AGENCIES&MANUFACTURES,MACHINERIES,200
HARIKRISHNA AYURVEDIC REMEDIES,AYURVEDIC PRODUCTS,1000
HARISH COCONUT PRODUCTS,COIR PITH,8311320
HARLEQUIN GRANITE,GRANITE SLABS\TILES,24100
HARLEY CARMBEL (INDIA) P. LTD.,SPICES,1382059
HARRISONS MALAYALAM LTD.,TEA,3727139
HARROW EXPORTS,COTTON GARMENTS,5618
HARSHA KNIT WEARS,COTTON GARMENTS,23470
HASEENA APPARELS,COTTON FABRICS,4869
HASINI FASHION,COTTON GARMENTS,11293
HATHIBHAI BULAKHIDAS P. LTD.,PEPPER,75000
HATSUN AGRO PRODUCTS P. LTD.,JAGGERY,51250
HEDGE MARKETING COMPANY,COTTON GOODS,9254
HEIPLOEG SEAFOOD INDIA P.LTD.,FROZEN SHRIMPS,346075
HEMANAND SPICES,PEPPER,175050
HERBAL ISOLATES P. LTD.,SPICES,1362951
HERBAL SUPPLEMENTS P.LTD.,MUSTARD OIL,300
HERITAGE ARTS,HANDICRAFTS,12501
HERITAGE SQUARE,HANDICRAFTS,200
HERO FASHIONS,COTTON GARMENTS,7503
HI STYLE EXPORTS,COTTON GOODS,44538
HI TECH SYNDICATE,PUMPS,139207
HI TECH TREADS,TYRE RETREADING MATERIALS,59078
HI-BUILD COATING P.LTD.,PAINTS,129811
HI-CARE POLYMERS P.LTD.,LATEX GLOVES,78489
HI-TECH FASHIONS,COTTON GOODS,500
HI-TECH MACHINES,MACHINERIES,1750
HI-TECH PRE TREADS P.LTD.,TYRE RETREADING MATERIALS,118349
HIATECH SYSTEMS,OVEN,50
HIC-ABF SPECIAL FOODS P.LTD.,TUNA FLAKES,649689
HICAL TECHNOLOGIES,MACHINERIES,150
HIGH SEAS EXIM,FROZEN SQUID,1912818
HIGHGANGE EXPORTERS,FOOD STUFFS,11659
HIGHMILLER TRADES,TYRE RETREADING MATERIALS,34611
HIGHRANGE EXPORTERS,TAPIOCA CHIPS,128056
HIGHRANGE RUBBER & COIR PRODUCTS,RUBBER MATS,2331800
HIKAL LTD,MEDICINES,12432
HILL APPARELS  EXPORTS,COTTON GARMENTS,3949
HILL GOLD TRADING CO.,TAMARIND,974458
HILLWOOD FURNITURE PVT LTD,MACHINERIES,81410
HIMALAYA DRUG CO.,MEDICINES,7965
HIMILER POLYMERS INDIA P.LTD.,RUBBER MATS,19482
HINDALCO INDUSTRIES LTD.,ALUMINIUM EXTRUSIONS,1774953
HINDUSTAN AERONATUTICS LTD.,SPARES,1800
HINDUSTAN CLOTHING & MARKETING LTD.,COTTON GARMENTS,261
HINDUSTAN FURNACES,COPPER ARTICLES,600
HINDUSTAN INSECTICIDES LTD.,ENDOSULFAN TEC.,85000
HINDUSTAN TEXTILES,COTTON GOODS,36932
HJI EXPORTS,COTTON GARMENTS,11959
HLL LIFECARE LTD.,SURGICAL GLOVES,1104203
HMS FASHIONS,COTTON GARMENTS,2126
HMT (INTERNATIONAL) LTD.,LATHE MACHINE,26850
HOCH BIOTECH,MACHINERIES,6125
HOLMARC OPTO-MECHATRONICS PVT LTD,SPARES,2808
HOME 2 HOME,RUBBER MATS,34216
HOME FURNISHINGS,RUBBERISED COIR MATS,532139
HOMEY ENTERPRISES,DECORATIVE ITEMS,11985
HONEY AQUA SEAFOODS,FROZEN OCTOPUS,549764
HONEY WELL CREATION,COTTON GARMENTS,1382
HOPPE INTERNATIONAL,CHAPPALS,29341
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,SPARES,2712
HOTEL RESIDENCY TOWER,TELEVISIONS,180
HSB INTERNATIONAL,COTTON GARMENTS,1888
HUE CHEM,COTTON GARMENTS,23652
HY WALK PU FOOTWEAR,CHAPPALS,3464
HYCOUNT PLASTICS,PIPE FITTINGS,20120
HYDRO PLANTERS,HORTICULTURE SUPPLES,1990
HYDRO PRESS INDUSTRIES,FILTER ELEMENT,14065
HYDRO PROKAV PUMPS,PUMPS,3781
HYKA POLYURETHANELS,CHAPPALS,62500
HYTEC EXPORTS,FOOD STUFFS,139808
HYTEC INDUSTRIAL EQUIPMENT,SPARES,1007
I.G.INTERNATIONAL,FRESH APPLE,41160
I.P.TEA & COMMODITIES ,TEA,37700
I.T.C. LTD.,GREEN COFFEE,8593136
ICE WEAR CREATION,COTTON GOODS,8799
IDFS TRADINGS P.LTD.,PERFUMERY,20875
IDUMBAN KNITTERS,COTTON GARMENTS,5292
IFTRA FOODS INDIA P.LTD.,FOOD STUFFS,7217
ILLICKAL EXPORTS,BAGS,378
IMPEL MACHINES P.LTD.,MACHINERIES,5500
IMPERIAL FOODS & EXPORTS,FOOD STUFFS,15000
IMPEX P.LTD.,CASHEW KERNELS,15000
IMPRESS EXPORTERS,SPARES,3050
INCOM TRADING(I)P.LTD.,TURMERIC POWDER,18500
INDAFRO IMPEX,INSTANT COFFEE,213293
INDEU CLOTHING,COTTON GARMENTS,994
INDEX KNIT AND WAVE P.LTD.,COTTON GOODS,31626
INDI TRADERS,COVER CROP SEEDS,28500
INDIA SEA FOODS (REGD.),FROZEN MARINE FOODS,114855
INDIAN AQUATIC PRODUCTS,FROZEN MARINE FOODS,830924
INDIAN COIR COMPANY,COIR MATS,10864
INDIAN COMMERCIAL COMPANY,GINGER,433900
INDIAN DESINGS EXPORTS P.LTD.,COTTON GOODS,10847
INDIAN EMPORIUM,RUBBER MATS,875611
INDIAN FRESH POLLACHI COCONUT EXPORTS,COCONUTS,69000
INDIAN HOME DECORS,COIR MATS,10008
INDIAN INDUSTRIES LTD.,HANDICRAFTS,50
INDIAN MARINE INDUSTRIES,FROZEN YELLOW TUNA,6308500
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,COFFEE,32000
INDIAN PRODUCTS LTD.,TURMERIC POWDER,9771166
INDIAN RARE EARTHS LTD.,SILLIMANITE SAND,143973
INDIAN TEXTILES,COTTON GOODS,1542
INDIAN TREASURES,WOODEN ALAMARA,60
INDIAN VALLEY FOODS,COCONUTS,70000
INDIANA V IMPEX,COTTON GARMENTS,16418
INDICOCO EXPORTS,COIR PITH,94000
INDO AQUATIC PRODUCTS,FROZEN MARINE FOODS,8650
INDO FISHERIES,FROZEN MARINE FOODS,9398
INDO FRENCH SHELLFISH CO. PVT.LTD,FROZEN SQUID,405526
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,4099080
INDO SHELL MOULD LTD.,BRAKE DRUMS,4371
INDO TEXNOLOGY P.LTD.,TEXTILE MACHINERY,16660
INDPROCESS POLYMERS,RUBBER MATS,3998
INDROYAL CRAFTS,FURNITURE,126183
INDSIL ENERGY&ELECTRO CHEMICAL P.LTD.,SILICON MANGANESE,2096000
INDSIL HYDRO POWER & MAGANESE LTD.,SILICON MANGANESE,8035446
INDU ARTS,RUBBER MATS,303869
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,832345
INDUS LIFE SCIENCE,PHARMACEUTICALS,5977
INDUS PLYWOOD,PLYWOOD,18000
INDUS VEGPRO P.LTD.,GHERKINS IN BRINE,15200
INDUS-LEAGUE CLOTHING LTD.,COTTON GARMENTS,200
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,24978
INFRA ELEVATORS INDIA,SPARES,13068
INIYAN CREATIONS,COTTON GARMENTS,10829
INNO MOTION TECHNOLOGIES,SPARES,63308
INNOVATIVE FOODS LTD.,FROZEN MARINE FOODS,295792
INSTAPURE IMPEX INDIA P.LTD.,SPRAYERS,530
INSTITUTE OF MOBILE PHONE TECHNOLOGY P.LTD.,SPARES,525
INSTRUMENTATION LTD.,VALVES,138
INTEGRATED COIRS INDIA P.LTD.,COIR PITH,99030
INTEGRATED RESOURCES,CARDAMOM,17600
INTEGRATED RUBIAN EXPORTS LTD.,FROZEN SHRIMPS,554490
INTER CON EXPORTS,SPARES,2000
INTER COTTONS,COTTON GARMENTS,12649
INTERCON WOOD INDUSTRIES,PLYWOOD,2887719
INTERGROW FOODS&BEVERAGES,TURMERIC POWDER,73209
INTERKNIT,COTTON GARMENTS,3665
INTERNATIONAL CARPET CONSORTIUM,COIR MATS,65639
INTERNATIONAL FITNESS SYSTEM,EXERCISING EQUIPMENT,14200
INTERNATIONAL FLAVOURS&FRAGRANCES,FOOD COLOUR,1019
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN SARDINE,1657294
INTERNATIONAL TIMBER TRADERS,ROSEWOOD PRODUCTS,20524
INTERNATIONAL TRADING&MARKETING,COTTON GOODS,1175
INTERSEAS,FROZEN SQUID,1749828
INTIMATE MACHINES (P) LTD.,SPARES,30805
IRIS EXPORTS,TURMERIC POWDER,368043
ISHANS BUSINESS SOLUTIONS PRIVATE LIMITED ,RICE,44964
ISIDORE ART PALACE,HANDICRAFTS,125
ISITA DRUGS & INDUSTRIES,LATEX GLOVES,2549
ISMAIL  ENTERPRISES,COCONUT OIL,465504
ITA-KO DELICACIES AND EXPORTS,CHICKEN FEET,46604
ITAL INDIA PACK PLUS,MACHINERIES,9968
ITALIAN PLANET,TEA,2460
ITHACA CLOTHING,COTTON GARMENTS,4110
IVY MULTI PUMPS,MACHINERIES,1124
IYER EXIM ALIENDA,BANANA CHIPS,750
IYRA EXPORTS,COCONUTS,28300
J & J EXPORTERS,COCONUT OIL,11120
J & J KALAN PHARMACY P.LTD.,COCONUT OIL,8438
J&M FASHIONS,COIR MATS,63650
J&T EXPORTS,TAPIOCA CHIPS,185444
J- WIN FASHION,COTTON GARMENTS,1272
J.A.APPARELS,COTTON GARMENTS,2102
J.B.C. INTERNATIONAL,COIR PRODUCTS,147911
J.J.INDUSTRIES & EXPORTS,CHAPPALS,26776
J.J.PLYWOOD INDUSTRIES,PLYWOOD,18000
J.K. EXPORTS,COCONUTS,26100
J.K. IMPEX,TILES,205920
J.K.GROUP OF INDUSTRIES,MACHINERIES,63747
J.K.METAL INDUSTRIES,GRINDER,6260
J.K.PLASTICS,PLASTIC PRODUCTS,2050
J.K.TEXTILES,COTTON GARMENTS,10978
J.M.SOLUTIONS,SPARES,817
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,1666383
J.P.P.MILLS P.LTD.,COTTON YARN,482861
J.R ENGINEERING,SPARES,853
J.R. EXPORTS,COIR MATS,5790
J.R.P.EXPORTS,COTTON YARN,143145
J.R.RUBBER INDUSTRIES,RUBBER MATS,94735
J.S.AUTO CAST,MACHINERIES,58355
J.S.B.KNIT FASHIONS,COTTON GARMENTS,419
J.S.F INTERNATIONAL,COCONUTS,144445
J.S.METALS AND CRAFTS,TILES,54500
J.V.GOKAL & COMPANY,TEA,581103
JACKSONS VENEERS & PANELS P. LTD.,ROSEWOOD PRODUCTS,900
JACKSONS VENEERS LTD.,ROSEWOOD VENEERS,2250
JAGUAR PAW EXPORTS,JAGGERY,223548
JAI BALAJI BHANDAR,PEPPER,39000
JAI RAAM EXPORTS,COTTON GARMENTS,2789
JAI SREEM EXPORTS,COTTON GARMENTS,4378
JAMSONS TRADING CO.,BAGS,4315
JANAMI ENTERPRISES,COTTON GARMENTS,496
JANATHA AQUA PRODUCTS P.LTD.,FISH OIL,8596
JANATHA FISH MEAL & OIL PRODUCTS,FISH MEAL,1000
JANATHA POLYMERS,TYRE RETREADING MATERIALS,34655
JANATICS INDIA P.L.TD.,MACHINERIES,238
JANSON EXPORTS,COTTON GARMENTS,16800
JANSONS BALERS,RUBBER MATS,1823229
JANSONS INDUSTRIES,COTTON GOODS,329753
JAPAN INTERNATIONAL,COTTON GOODS,112008
JAY JAY MILLS(INDIA)P.LTD.,COTTON GOODS,106525
JAYA VALLI FASHIONS,COTTON GOODS,2257
JAYABHARATH MODERN RICE MILL,RICE,1297900
JAYABHARATHAM ARYA VAIDYASALA,AYURVEDIC PRODUCTS,215
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,3614314
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,266638
JAYAKRISHNA COIRS,COIR MATTING,41500
JAYAKUMARAN EXPORTS,COTTON GOODS,25207
JAYALAKSHMI APPARELS,COTTON GARMENTS,11391
JAYALAKSHMI CASHEW EXPORTS,CASHEW KERNELS,15876
JAYALAKSHMI EXPORTS,CASHEW KERNELS,15876
JAYALAKSHMI IRON TRADERS,COCONUTS,41196
JAYALAXMI CASHEW INDUSTRIES,CASHEW KERNELS,95256
JAYALAXMI ENTERPRISES,BAGS,28305
JAYASREE COIR MILLS,COIR YARN,33430
JAYASURYA IMPEX,COTTON GARMENTS,1146
JAYSHREE TEA & INDUSTRIES LTD.,TEA,431082
JAYSON APPAREL SOURCING,COTTON GOODS,20500
JEANS KNIT PVT LTD,COTTON GOODS,14228
JEBAL GARMENTS,COTTON GARMENTS,1895
JEE HEET AGRO FOODS,GINGER,25000
JEENA & CO.,COTTON GARMENTS,6486
JEMSONS STARCH AND DERIVATIVES ,MUDIFIED STARCH,46090
JESSIE ENTERPRISES,COCONUTS,13500
JFK INTERNATIONAL,TEA,4995107
JINEY PUBLICATION,STATIONARY,45753
JINNAH EXPORTS,CASHEW KERNELS,612477
JIS INTERNATIONAL EXPORTS(P)LTD.,FROZEN YELLOW TUNA,530990
JITH TECHNOLOGIES INC.,PUMPS,228
JIWAN BROTHERS,RUBBER MATS,13100
JKH EXPORTS,TURMERIC,71900
JMS EXPORTS,TEA,122606
JOHN MATHAI,OVEN,2417
JOHN'S UMBRELLA MART,UMBRELLA FRAMES,27737
JOHNS CASHEW COMPANY,CASHEW KERNELS,328716
JOHNS N FIBRES,COIR MATTING,17038
JOHNSON ,MUSICAL INSTRUMENTS,200
JOHNSON ENGINEERING,SPARES,850
JOLLY FLEX,PLASTIC PRODUCTS,126650
JOS MARINE TECNICAL,SPARES,7180
JOS THOMAS & COMPANY,FLOWER POTS,2214
JOSCO BROS,CHAPPALS,12259
JOSCO RUBBER(PONDY)P.LTD.,CHAPPALS,15298
JOSCO RUBBERS,CHAPPALS,42557
JOSE TRADERS,PEPPER,16100
JOSEPH A THAYYIL,UMBRELLA,52599
JOSH RUBBERS,RUBBER MATS,24320
JOSHEVA MARKETING,COCONUTS,13200
JOY ALUKKAS RETAIL P.LTD.,COTTON GARMENTS,30503
JOY ALUKKAS TRADERS (INDIA) P.LTD.,COTTON GARMENTS,12866
JR EXPORT INDUSTRIES,RUBBER MATS,140718
JUMBO FOODS,FOOD STUFFS,42776
JUMBO GLOBAL LTD.,FOOD STUFFS,5514
JUNCTION FABRIC APPARELS,COTTON GARMENTS,16681
JUPITER AROMA P. LTD.,COTTON GARMENTS,3144
JUPITER KNITTING CO.,COTTON GARMENTS,32930
JUST AND FAST ENTERPRISES,SWEETS,2160
JUST CO,COTTON GARMENTS,1367
JUTE FOODS  INDIA,FOOD STUFFS,9500
JYOTHIS CASHEWS,CASHEW KERNELS,46410
K&T AGRO MILLS P.LTD.,RICE,1307050
K.A.C.RUBBERS,RUBBER MATS,540246
K.B.EXPORTS & IMPORT,COCONUTS,78000
