Exporter,Product,QTY.(KGS)
EXEL SOURCING,COTTON GOODS,197442
EXIM TRADE,COTTON GARMENTS,21513
EXLO ENGINEERING,SPARES,75
EXPIENT TECH LABS,CHEMICALS,1400
EXPLORE EXPORTS,COCONUTS,79700
EXPRESS EXPORTS,COTTON GOODS,4182
EXPRESS WORLD,COTTON GOODS,111220
EXTRA WEAVE,WOOLEN CARPETS,519472
EXTREME FASHION ,COTTON GARMENTS,2481
EXULT CLOTHING CO.,COTTON GARMENTS,488
EZZED BAGS,COIR MATS,20050
F.S.TRADERS,COTTON GARMENTS,100
FABRO TEXTILES,COTTON GARMENTS,1884
FACCTUM WEARS,COTTON GARMENTS,9356
FACILE MACHINES,PIPE FITTINGS,19188
FAIR EXPORTS INDIA P.LTD.,TAPIOCA CHIPS,9099248
FAIR N FLAIR,COTTON GOODS,456416
FAIR TRADE INDIA,COIR PITH,598127
FAIRDEAL EXPORTS INC.,COCONUTS,26600
FAIRWAY CREATIONS,COTTON GARMENTS,58479
FAITH GARMENTS,COTTON GOODS,2745
FAJR POLYMERS LLP,RUBBER MATS,90766
FAKHRI GARMENTS,COTTON GARMENTS,1237
FALCON FOOD PRODUCTS,RICE,233516
FALCON GLOBAL IMPEX,COCONUTS,37000
FALCON MILLS,TURMERIC,53977
FAMI PHARMA,SOAP,48965
FAMILY PLASTICS&THERMOWARE,PLASTIC PRODUCTS,1448333
FAMIZ GROUP,GENERAL CARGO,1471
FANCI FOODS,COCONUTS,51750
FANTOM MARKETING,RUBBER PRODUCTS,17585
FARADAY OZONE PRODUCTS,GENERATOR,5078
FARIDA SHOES LTD.,CHAPPALS,57314
FARM TO TABLE TRADING LLP,COCONUTS,28000
FASHION GATE,COTTON GOODS,41683
FASHION KEMP,COTTON GARMENTS,26084
FASHION KNIT-WEAR,COTTON GARMENTS,1310
FASHION KNITS,COTTON GARMENTS,1825
FASHION STYLE,COTTON GARMENTS,2826
FATHIMA CASHEW CO.,CASHEW KERNELS,63504
FAVAZ TIMBER INDUSTRIES,ROSEWOOD GUITAR PARTS,972
FAVOUR-ITA INTERNATIONAL,FOOD STUFFS,50676
FAVOURITE READYMADE GARMENTS,COTTON GOODS,54998
FCI OEN CONNECTORS LTD.,SCRAP,242920
FEBIN MARINE FOODS,FROZEN SHRIMPS,1975858
FELX GARMENTS,COTTON GARMENTS,16152
FEMCO FILTERS PVT LTD,FILTER ELEMENT,490
FERNANDES BROTHERS,CASHEW KERNELS,222016
FERROTECH STRUCTURALS(I)P.LTD.,CLAMPS,9240
FIBER FAMILY PRODUCTS,RUBBER MATS,355273
FIBER WONDERS,COIR MATTING,640570
FIBERTUFT INTERNATIONAL,RUBBERISED COIR MATS,379007
FIBRE FAMILY,CURLED COIR,322300
FIBRE FLOOR,COIR MATS,6480
FIBRE WORLD,RUBBERISED COIR MATS,6303410
FIBREDROP EXPORTS P.LTD.,RUBBERISED COIR MATRESSES,9426
FIBRETUFF PRODUCTS INDIA,SPARES,72690
FIESTA METAL ENGINEERING P.LTD.,PRESSURE COOKER,20194
FILI EXPORTS,COCONUTS,53570
FILTROWIN INDUSTRIES,FILTER ELEMENT,624573
FINE FAIR EXPORTS INDIA P. LTD.,COTTON GOODS,51517
FINE FIT GARMENTS,COTTON GARMENTS,661
FINE IMPEX P.LTD.,GENERAL CARGO,1400
FINE PAPER SOURCE,PAPER,26689
FINER LIVING,COIR MATS,82708
FIPRER,COTTON GARMENTS,770
FIRST GARMENT MFG. CO. (I) P. LTD.,COTTON GARMENTS,188674
FIRST TRADING HOUSE,COTTON GARMENTS,2166
FITCO INDIA,SURGICAL GLOVES,69897
FIVE STAR CASHEWS,COTTON GARMENTS,126132
FIVE STAR OFFSET PRINTERS,PRINTED MATERIALS,1192
FIVE STAR TECHNICAL ENGNEERING WORKS,SPARES,22760
FLAMEX INDIA GROOVED FITTINGS PVT LTD,PIPE FITTINGS,88103
FLASH ADVERTISING & MARKETING,BAGS,289
FLAVOURS & AROMATICS LTD.,FOOD STUFFS,7439
FLAVOURS OF KERALA,RICE POWDER,129057
FLOOAKUNADAN,COCONUTS,28170
FLOOR DECOR,JUTE RUGS,63819
FLOOR GARDENS,RUBBER MATS,1736584
FLOOR MATE RUBBER PRODUCTS P.LTD.,RUBBER MATS,96872
FLOOR TUFT INTERNATIONAL,RUBBER MATS,52903
FLOORATEX RUBBER & PLASTICS P.LTD.,RUBBER MATS,7259966
FLOORSTYLE,MARBLE STONE,3550
FLOORTEX,RUBBER MATS,1438205
FLORA EXPORTS,HOUSEHOLD ARTICLES,14188
FLOW LINK SYSTEMS P. LTD.,VALVES,139120
FLOWER KNITTING MILLS,EMPTY BOX,10761
FLUID PUMPS AND EQUIPMENT INDIA PVT LTD.,PUMPS,94244
FOABS ENTERPRISE P LTD,TEA,12200
FOAM MATTINGS INDIA LTD.,JUTE MATS,7571
FOCUS APPARELS,COTTON GARMENTS,2342
FOODCO DELICASIES INDIA P.LTD.,TAPIOCA,1041544
FOODIND,TAPIOCA,171623
FOOLAKUNDAN EXPORTS,COCONUTS,28170
FOOT STEPS,CHAPPALS,3608
FOOT WELL EXIM,CHAPPALS,24684
FORMOSA INTERNATIONAL,NUTMEG,14100
FORT ROYALE,HANDICRAFTS,725
FORTUNE CHEMICALS,RICE,25020
FORTUNE ELASTOMERS P.LTD.,CHAPPALS,270806
FOUNTAINHEAD EXPORTS,RUBBER MATS,119085
FRANCIS KOTTACKAL EXIM(P)LTD.,RICE,579025
FRANK TECHNOLGIES,AIR COMPRESSORS,6403
FREEZE ENGINEERING INDUSTRIES P.LTD.,FROZEN YELLOW TUNA,784507
FREEZE EXIM,FROZEN YELLOW TUNA,2221995
FRESH CATCH EXPORTS,FROZEN MARINE FOODS,168000
FRESH CUT,DRY FLOWERS,1200
FRESH FISHERY INDIA PVT LTD,FROZEN YELLOW TUNA,170104
FRESH LINE EXPORTS,RICE,25000
FRESH NUTS,CASHEW KERNELS,5500
FRESHLAND EXPORTS P.LTD.,RICE,25000
FRESHOVA FOODS INDIA PVT LTD,COCONUTS,26980
FRIDAY COMMERCIALS,UTENSIL,2100
FRIDAY FASHION,COTTON GARMENTS,1931
FRIENDS MARINE INDUSTRIES,FROZEN SHRIMPS,421164
FRIENDS POLYPLAST,PLASTIC PRODUCTS,83744
FRONTIER KNITTERS,COTTON GARMENTS,3053
FRONTLINE EXPORTS P. LTD.,FROZEN YELLOW TUNA,6209238
FROWIN AGRI SYSTEMS P.LTD.,GENERAL CARGO,462
FRUIT INDIA INTERNATIONAL,GENERAL CARGO,329400
FUTURE PLAST,PLASTIC PRODUCTS,28276
G NXT POWER CORPORATION,SPARES,63601
G&C VALVES INDIA P.LTD.,VALVES,13005
G. PAK,SEALS,121
G.A.INTERNATIONAL STONE,COCONUT OIL,18533
G.B.CREATIVE,COTTON GARMENTS,7500
G.C SHAH & CO,CHEMICALS,2000
G.D.PHARMACEUTIC,LATEX GLOVES,13020
G.G. FASHION,COTTON GARMENTS,5404
G.K.EXPORTS,COTTON GARMENTS,304
G.K.S BUSINESS ASSOCIATES,FROZEN SQUID,1532460
G.L GARMENTS,COTTON GARMENTS,8279
G.M.EXPORT HOUSE,COTTON GOODS,14774
G.P.TEXTILES,COTTON GOODS,10179
G.R.K. & COMPANY,TURMERIC POWDER,1763580
G.T.N. TEXTILES LTD.,COTTON YARN,1245668
G.T.N.ENTERPRISES LTD.,TAG PAPER,1261170
G.T.R.OVERSEAS,COCONUTS,49700
G.V.R. EXPORTS,PLASTIC PRODUCTS,10334
GAHAN KNITTING MILLS,COTTON GARMENTS,14307
GAIETY,COTTON GARMENTS,3179
GAINUP INDUSTRIES P.LTD.,COTTON GARMENTS,96561
GAJANAN WORLD TRADE INDIA P.LTD.,CASHEW KERNELS,30000
GAJANANA TRADERS,COCONUT POWDER,198500
GAJENDRA AGENCIES,AGRICULTURAL MACHINERY & PARTS,22300
GALACTICA IMPORT-EXPORT,UTENSIL,1963
GALAXY 9 OVERSEAS,PLASTIC PRODUCTS,37575
GALLANT EXPORTS,COTTON GARMENTS,16973
GANAPATHY TEXTILES,COTTON GARMENTS,24031
GARB KNIT INTERNATIONAL,COTTON GARMENTS,448
GARDEN CITY FASHION P. LTD.,COTTON GARMENTS,50594
GARISH INTERNATIONAL,COTTON GARMENTS,4603
GARMENTOR,COTTON GARMENTS,9254
GARUDA MULTI EXPORTERS,COCONUTS,48042
GATES WEARS ,COTTON GOODS,287897
GATHAM TEX SPARES,COTTON GARMENTS,964
GAURAV EXPOTRADES P. LTD.,COTTON GARMENTS,4838
GAUTHAM KNITS (INDIA),COTTON GARMENTS,2279
GAYATHRI RICE MILLS,RICE,1695350
GDJD EXPORTS,COTTON YARN,58512
GDN EXPORTS P.LTD.,COTTON GARMENTS,15293
GE OIL & GAS,VALVES,100717
GE T&D INDIA LTD.,COTTON GARMENTS,3060
GECO COIR PRODUCTS P.LTD.,JUTE RUGS,50101
GEDEE WEILER P.LTD.,SPARES,259835
GEEKAY SPECIALITY CHEMICALS,CHEMICALS,8204
GEENA GARMENTS,COTTON GOODS,56109
GEEVIN EXIM,BANANA,20790
GEEWIN EXIM,COCONUTS,69580
GEM EQUIPMENTS,MACHINERIES,4556
GEM EXPORT INCO,COTTON GARMENTS,6681
GEM EXPORTS & IMPORTS,COTTON GARMENTS,9823
GEM SOLUTIONS,MACHINERIES,2225
GEM TRADING,COCONUTS,51750
"GEMCO RUBBER P,LTD.",TYRE RETREADING MATERIALS,19378
GEMWOOD,ROSEWOOD VENEERS,295344
GENE APPARELS,COTTON GARMENTS,58036
GENERAL COMMODITIES LTD.,PEPPER,243000
GENERAL HARDWOODS CO.,ROSEWOOD PRODUCTS,1614
GENERAL RUBBERS,TYRE RETREADING MATERIALS,2277826
GENERAL TEXTILES INDUSTRIES,COTTON GARMENTS,402
GENUINE AGRO SPICES,SPICES,117740
GEO AQUATIC PRODUCTS(P)LTD.,FROZEN SHRIMPS,797860
GEO FASHION(I)P.LTD.,COTTON GARMENTS,5070
GEO SEAFOODS,FROZEN SQUID,3717165
GEORGE & SONS,SPARES,420
GEORGE ENGINEERING,SPARES,11637
GESCHMACK FOOD INGREDIENT SOLUTION,SPICES,34445
GHOUSIA FOOD PRODUCTS,MANGO PULP,118240
GIGNITY,COTTON GARMENTS,457
GILBARCO VEEDER ROOT INDIA PVT LTD,SPARES,182177
GILGAL CASHEW EXPORTS,CASHEW KERNELS,30000
GIPSAMS EXPORTS P.LTD.,COTTON GARMENTS,9877
GIRACH INTERNATIONAL,INSTANT COFFEE,32624
GIRNAR FOOD & BEVERAGES P.LTD.,TEA,3406515
GIZA KNITS P.LTD.,COTTON GOODS,11651
GLASS & GLAZING SYSTEMS P.LTD.,GLASS,1450
GLASS GALLERIA,HANDICRAFTS,594
GLASS TECH COMPONENTS,GLASS,632
GLASTRONIX,MEDICAL EQUIPMENTS,11440
GLAZIER TECHNO CASTINGS PVT LTD,SPARES,17510
GLENMORGAN TEA ESTATES CO.,TEA,379846
GLENROCK POLYMERS P.LTD.,RUBBER MATS,13962
GLENROCK RUBBER PRODUCTS P. LTD.,RUBBER MATS,3643845
GLENWORTH  ESTATE,TEA,129280
GLOBAL CLOTHING,COTTON GOODS,14431
GLOBAL EXIM INDIA P.LTD.,COCONUTS,67350
GLOBAL EXPORTERS,RICE,1106699
GLOBAL FOOD SPECIALITIES,COCONUTS,23814
GLOBAL FOODS LTD.,FOOD STUFFS,273349
GLOBAL FRESH FOOD EXPORTERS,FROZEN MARINE FOODS,194500
GLOBAL FROZEN FOODS P.LTD.,FROZEN SHRIMPS,603476
GLOBAL HUB,MACHINERIES,1460
GLOBAL LIGHTING TRADES ,SPARES,8314
GLOBAL MARINE INTERNATIONAL,FROZEN MARINE FOODS,24000
GLOBAL TEXTILES ALLIANCE(I) P.LTD.,MACHINERIES,567465
GLOBAL TRADERS,CABLE ACCESSORIES,895
GLOBALWAVE TECHNOLOGIES P.LTD.,NET WORKING RACK&ACCESSORIES,149928
GLOBE ENTERPRISES,COTTON GOODS,153366
GLOBUS CLOTHING CO.,COTTON GOODS,3343
GLOBZ IMPEX,COTTON GARMENTS,14872
GLOEZ IMPEX,COTTON GARMENTS,1656
GO FASHION(I)P.LTD.,COTTON GARMENTS,9316
GO GO INTERNATIONAL,COTTON GARMENTS,1161
GO GROUND BEANS,COCOA BEANS,5010
GOD SPEED EXPORTERS,COCONUTS,13300
GODFREY PHILLIPS INDIA LTD,TEA,139000
GOKALDAS EXPORTS,COTTON GARMENTS,17105
GOKILAA GARMENTS,COTTON GOODS,47789
GOKUL HI FASHIONS,COTTON GARMENTS,4260
GOKUL IMPEX,COTTON GARMENTS,157
GOKUL KNIT FABS,COTTON GOODS,7579
GOKULAY GLOBAL SERVICES,COCONUTS,28500
GOLCHA GARMENTS,COTTON GARMENTS,63327
GOLDEN BROWN FOODS,FOOD STUFFS,9214
GOLDEN COIR TUFTS,PVC TUFTED COIR MATS,261296
GOLDEN ENERGY P.LTD.,COTTON GOODS,1380
GOLDEN ESTUARY TRADING P.LTD.,RICE,720021
GOLDEN GLOBE AGENCIES,COPRA DRY,145382
GOLDEN MARKETING,BOTTLES,4160
GOLDEN SEAM REXTILES P.LTD.,COTTON GARMENTS,581
GOLDEN SEAMS INDUSTRIES P.LTD.,COTTON GARMENTS,7550
GOLDEN STITCH EXPORTS,COTTON GOODS,14606
GOLDEN TEA MANUFACTURES,TEA,148129
GOLDEN TULIP FASHIONS,COTTON GARMENTS,4934
GOOD EARTH ORGANIC,TURMERIC,143500
GOOD MORNING EXPORTS,COTTON GOODS,6044
GOODWELL ENGINEERING PRODUCTS P.LTD.,SPARES,5034
GOODWILL APPARELS,COTTON GARMENTS,12304
GOODWILL COIR MFG. CO.,RUBBER MATS,59860
GOODWILL TRADING COMPANY,FOOD STUFFS,12940
GOPAL REFINERIES&OIL MILLS,GINGER,127267
GOR MEDICAL GAS EQUIPMENTS P.LTD.,MEDICAL EQUIPMENTS,19282
GOROUND BEANS ,COCOA BEANS,9968
GOURAV INTERNATIONAL,COTTON GARMENTS,180
GOUTHAM FABRICS,COTTON GARMENTS,320
GOUTHAM KNIT GARMENTS,COTTON GOODS,126467
GRACE INDUSTRIES,COTTON GARMENTS,6000
GRACE SANITORS(P)LTD.,SANITARY WARES,10055
GRAND INTERNATIONAL EXPORTERS,PUTTU PODI,231624
GRAND MARINE FOODS,FROZEN SQUID,4562248
GRAND PEARL EXPORTS,FROZEN MARINE FOODS,223400
GRANDMAS FOOD PRODUCTS,PICKLES,1014785
GRANDNEUR FASHION,COTTON GOODS,37608
GRANDWELL SPORTING GOODS (P).LTD.,SPORTS ARTICLES,13983
GRASS GREEN CLOTHING,COTTON GARMENTS,9633
GREAT INDIAN TEXTILES,COTTON GOODS,6497
GREAT WIN EXPORTS,FROZEN SHRIMPS,2429440
GREAT WIN GARMENTS,COTTON GARMENTS,4017
GREATER INDIA ENTERPRISES,COTTON GARMENTS,1657
GREEN FIELD EXPORTS (INDIA),MACHINERIES,2872
GREEN HERBALS,FOOD STUFFS,4200
GREEN INDIA EXPORTS,COCONUT SHELLS\CUPS,248150
GREEN LEAVES & MACHINES P.LTD.,MACHINERIES,27356
GREEN METHOD ENGINEERING P.LTD.,SPARES,10295
GREEN SHIP EXPORTS,THAILAM,445
GREEN VALLEY OILS,SPICE OILS,9500
GREEN VICTORY,CHEMICALS,956
GREEN WORLD COIR EXPORTS,COIR PITH,988000
GREENCROP INTERNATIONAL,RICE,49000
GREENDAY EXPORTS AND FARMS PVT LTD,PEPPER POWDER,67329
GREENFIELD  CHEMICALS & FOOTWEARS,CHAPPALS,11200
GREENLAND PARTICLE BOARD P.LTD.,PLYWOOD,395180
GREENLAND RUBBERS,RUBBER MATS,255110
GREENLEAF EXTRACTIONS PVT LTD,TURMERIC OIL,145582
GREENLINE EXPORTS,COCONUTS,6741
GREENTON EXPORTS,COCONUTS,26500
GREENTORUS ORGANICS P.LTD.,COIR PITH,184000
GREENWAY CLOTHING,COTTON GARMENTS,21026
GREENWIN GARMENT,COTTON GARMENTS,7648
GREETINGS KNITWEAR,COTTON GOODS,73908
GRIPPO ELASTOMERS,CHAPPALS,4203
GRISHAM MACHINE MANUFACTURING INDUSTRY.,CHAPATHI MAKER,5200
GROVE LTD,FOOD STUFFS,831
GST CORPORATION,SURGICAL GLOVES,13548
GTN ENGINEERING INDIA LTD.,VALVES,764297
GUARDIAN CONTROLS LTD.,VALVES,17699
GULF FIRST PETRO PRODUCTS INDIA P.LTD.,LUBRICATING OIL,82851
GULF GENERAL TRADING,SPARES,15000
GULF INDIA EXPORT CO.,HOUSEHOLD ARTICLES,30990
GULF INDIA TRADING,WASHES,23872
GULF MALABAR EXPORTERS,WHEAT FLOUR,1462411
GUNBOW TRADING CO.,RUBBER MATS,59420
GUPTA TRADING CO.,GINGER,11350
GURUCHARAN INDS.,MACHINERIES,14624
GUS CLOTHING CO.,COTTON GOODS,572719
GVG PAPER MILLS PVT LTD,PAPER,20000
H & V ADANCED MATERIALS(I)P.LTD.,GLASS FIBRE MATS,44779
H.B.GUM INDUSTRIES P.LTD.,GINGER,25000
H.M.S.EXPORTS,COTTON GARMENTS,5862
HABIB OIL & GRAINS PROCESSING,RICE,140000
HABIL HOLDINGS P.LTD.,SPARES,196
HAILSTONE INNOVATIONS,SPARES,127
HALE PHARMACEUTICALS,SURGICAL GLOVES,26469
HAMZA KOYA & CO.,HUKA PIPES,30121
HANDICRAFTS DEVE. CORPN. OF KERALA LTD.,HANDICRAFTS,90
HANGOUT WORLD,FOOD STUFFS,21560
HANKOOK LATEX P. LTD.,LATEX TUBING,58463
HANSA  INTERNATIONAL,CUSHIONS,24852
HANSA EXPORT CORPN.,COTTON GARMENTS,7581
HAPPY SOAP MANUFACTURING,SOAP,1316
HARA SOLUTIONS,CART LINES,3400
HAREY KRISHNA TRADERS,MACHINERIES,3316
HARI OM TRADERS,COCONUTS,109485
HARIDAS NANJI  &  SONS,PEPPER,83000
HARISH COCONUT PRODUCTS,COIR PITH,51773380
HARLEY CARMBEL (INDIA) P. LTD.,SPICES,286356
HARRISONS MALAYALAM LTD.,TEA,3918494
HARROW EXPORTS,COTTON GARMENTS,2084
HARVEST,COCONUTS,13150
HARVEST GREEN,COCONUTS,107300
HASEENA APPARELS,COTTON GARMENTS,8118
HASINI FASHION,COTTON GOODS,21027
HASSOUN MANUFACTURES,HOUSEHOLD ARTICLES,3722
HAWKES EYE EXPORTS,RICE,25000
HAYIL TRADING,SPICES,450
HEIPLOEG SEAFOOD INDIA P.LTD.,FROZEN SHRIMPS,441648
HEMANAND SPICES,SPICES,48500
HERBAL ISOLATES P. LTD.,TURMERIC POWDER,1693404
HERITAGE ARTS,HANDICRAFTS,9951
HERO FASHIONS,COTTON GOODS,675
HI STYLE EXPORTS,COTTON GARMENTS,576
HI TECH RUBBER INDUSTRIES,TYRE RETREADING MATERIALS,57800
HI TECH SYNDICATE,PUMPS,145285
HI TECH WOODS,ROSEWOOD PRODUCTS,9338
HI-BUILD COATING P.LTD.,PAINTS,43032
HI-TECH PRE TREADS P.LTD.,TYRE RETREADING MATERIALS,97555
HIC-ABF SPECIAL FOODS P.LTD.,TUNE SKIPJACK IN OIL,777811
HIFI FASHION,COTTON GARMENTS,4384
HIGH LINE EXPORTERS,COTTON GARMENTS,1000
HIGH SEAS EXIM,FROZEN SQUID,2075214
HIGHRANGE EXPORTERS,RICE,53552
HIGHRANGE RUBBER & COIR PRODUCTS,RUBBER MATS,1860257
HIGHRANGE SPICES,CURRY POWDER,49430
HIKE TREND,COTTON GARMENTS,14826
HILL GOLD TRADING CO.,TENDER COCONUT,1670045
HILL VIEW GROUP,MAHAGANY VENEERS,23400
HILLMAN HOSEIRY MILLS,COTTON GOODS,83723
HILLWOOD FURNITURE PVT LTD,WOODEN DOORS,131769
HINDALCO INDUSTRIES LTD.,ALUMINIUM EXTRUSIONS,545189
HINDUSTAN EXIM,PLYWOOD,56500
HINDUSTAN FINANCES P.LTD.,COPPER ARTICLES,800
HINDUSTAN INSECTICIDES LTD.,CHEMICALS,68400
HINDUSTAN MINT & AGRO PRODUCTS PVT. LTD,PEPERMINT OIL,2071
HINDUSTAN TEA EXPORTERS,TEA,17752
HINDUSTAN TEXTILES,COTTON GOODS,29045
HITIKSHA OVERSEAS,NUTMEG,27000
HLL LIFECARE LTD.,MEDICAL EQUIPMENTS,1347110
HMS FASHIONS,COTTON GARMENTS,16554
HMT (INTERNATIONAL) LTD.,LATHE MACHINE,3000
HOLMARC OPTO-MECHATRONICS PVT LTD,OPTIC  MATERIALS,1348
HOLYPROPS INDUSTRIES,PLASTIC PRODUCTS,2050
HOME 2 HOME,PLYWOOD,27496
HOME COIR INTERNATIONAL,RUBBER MATS,259632
HOME FURNISHINGS,PVC TUFTED COIR MATS,89856
HOME LINE TEXTILES,COTTON GOODS,14974
HONEY WELL CREATION,COTTON GARMENTS,32563
HOPPE INTERNATIONAL,CHAPPALS,12478
HORIZON,COTTON GARMENTS,4539
HORIZON IMPEX,HANDICRAFTS,15827
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,STAINLESS STEEL,11299
HOTEL AID,SPARES,10763
HOTEL BLUE MILLS,COTTON GOODS,6808
HOTEL BLUE NILE,COTTON GARMENTS,6974
HOTEL BLUE WHALE,COTTON GARMENTS,6574
HOTEL TEK BEVERAGES P.LTD.,COFFEE MAKING MACHINE,756
HSB INTERNATIONAL,COTTON GARMENTS,5402
HSP INDUSTRIES,SPARES,150
HUE CHEM,COTTON GARMENTS,20065
HYDRO PRESS INDUSTRIES,FILTER ELEMENT,7223
HYDRO PROKAV PUMPS,PUMPS,3270
HYDROMANTECH,MACHINERIES,3200
HYKA POLYURETHANELS,CHAPPALS,11495
HYS DEVELOPERS P.LTD.,BUILDING MATERIALS,23141
HYTEC EXPORTS,FOOD STUFFS,158073
I KNIT FAB,COTTON GARMENTS,29815
I.E. TRUST INDUSTRY P.LTD.,COTTON GARMENTS,5212
I.G.M.WOOD PRODUCTS,WOOD PRODUCTS,380398
I.K.ASSOCIATES,RICE,222970
I.M.K SEAFOOD AGENCY,DRIED TUNA FLAKES,12740
I.P.TEA & COMMODITIES ,TEA,56000
I.T.C. LTD.,GREEN COFFEE,3658230
ICE WEAR CREATION,COTTON GOODS,8444
IDEAL EXPORTERS,COTTON GARMENTS,9598
IDEAL IMPEX,ELECTRICAL ITEMS,1204
IDFS TRADINGS P.LTD.,PERFUME,10160
IDUMBAN KNITTERS,COTTON GARMENTS,3181
IFRESH EXPORTS,COCONUTS,94445
IGM FASHIONS,COTTON GARMENTS,4116
IMAAD FASHIONS,COTTON GOODS,11534
IMARAN KNIT WEAR,COTTON GARMENTS,3329
IMPACT FASHIONS,COTTON GARMENTS,2910
IMPALS EXPORTS,COTTON GOODS,24012
IMPEL MACHINES P.LTD.,MACHINERIES,27950
IMPERIAL FLOOR DECOR,COIR MATS,8089
IMPERIAL TRADE LINKS,SPARES,2500
IND AUTO FILTER,AUTOMOBILES PARTS,65935
INDAFRO IMPEX,INSTANT COFFEE,269925
INDEX KNIT AND WAVE P.LTD.,COTTON GARMENTS,15080
INDI TRADERS,COVER CROP SEEDS,2500
INDIA EXPORTS,FROZEN MARINE FOODS,27000
INDIA SEA FOODS (REGD.),FROZEN MARINE FOODS,65100
INDIA VACUM TECHNOLGY,MACHINERIES,1690
INDIAN AQUATIC PRODUCTS,FROZEN YELLOW TUNA,773433
INDIAN BAZAR,WOODEN DOORS,150
INDIAN COIR COMPANY,RUBBER MATS,77760
INDIAN COIR MANUFACTURING CO.,RUBBER MATS,19800
INDIAN COMMERCIAL COMPANY,TURMERIC,521000
INDIAN EMPORIUM,RUBBER MATS,1025395
INDIAN EXPORTS & IMPORTS,FROZEN YELLOW TUNA,619000
INDIAN FRESH POLLACHI COCONUT EXPORTS,COCONUTS,109437
INDIAN HERITAGE,HANDICRAFTS,570
INDIAN HOME DECORS,RUBBER MATS,53953
INDIAN MARINE INDUSTRIES,FROZEN YELLOW TUNA,7013052
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,TURMERIC,56150
INDIAN PRODUCTS LTD.,TURMERIC,9034328
INDIAN RARE EARTHS LTD.,SILLIMANITE SAND,186000
INDIAN TREASURES,WOODEN ALAMARA,150
INDIANA V IMPEX,COTTON GOODS,1755
INDIGO PAINTS P.LTD.,PAINTS,89532
INDO FRENCH SHELLFISH CO. PVT.LTD,FROZEN SQUID,281882
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,5310503
INDO SHELL MOULD LTD.,BEARINGS,23146
INDO SHELL PRECISION TECHNOLOGIES  INDIA,PUMPS,54330
INDPROCESS POLYMERS,RUBBER MATS,14475
INDROYAL CRAFTS,FURNITURE,200949
INDSIL ENERGY&ELECTRO CHEMICAL P.LTD.,SILICON MANGANESE,4193241
INDSIL HYDRO POWER & MAGANESE LTD.,SILICON MANGANESE,3852412
INDU ARTS,RUBBER MATS,45090
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,1063362
INDUS LIFE SCIENCE,PHARMACEUTICALS,12901
INDUS PLYWOOD,PLYWOOD,118500
INDUSTRIAL CONNECTORS,VALVES,186
INDUSTRIAL ELASTOMERS,LATEX GLOVES,384
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,102570
INFINITY CLOTHING,COTTON GARMENTS,5771
INFINITY DUTY FREE SERVICES P.LTD.,PERFUME,11568
INFINITY STYLE,COTTON GARMENTS,95913
INFO CARE SYSEMS,GENERAL CARGO,435
INFRA ELEVATORS INDIA,MACHINERIES,4328
INIYAN CREATIONS,COTTON GOODS,55614
INNO MOTION TECHNOLOGIES,SPARES,7702
INNOVATIVE FOODS LTD.,FROZEN SHRIMPS,384388
INTECH OVERSEAS PROJECTS,MACHINERIES,3807
INTEGRA CREATIVE FASHIONS,COTTON GOODS,1976
INTEGRATED RUBIAN EXPORTS LTD.,FROZEN PAROTTA,21934
INTELGREENEX,TYRES/TUBES,3500
INTER COTTONS,COTTON GARMENTS,15846
INTERCON WOOD INDUSTRIES,PLYWOOD,169110
INTERGROW BRANDS P.LTD.,SPICES,73023
INTERGROW FOODS&BEVERAGES,TURMERIC POWDER,166994
INTERIAL INDUSTRIES,PUMPS/PUMPS  PARTS,22856
INTERKNIT,COTTON GARMENTS,4958
INTERNATIONAL CARPET CONSORTIUM,RUBBER MATS,81743
INTERNATIONAL FITNESS SYSTEM,EXERCISING EQUIPMENT,10700
INTERNATIONAL FOEL INJECTION EXPORTS,SPARES,5450
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN YELLOW TUNA,2148472
INTERNATIONAL TIMBER TRADERS,ROSEWOOD PRODUCTS,7500
INTERNATIONAL TRADING CORPN.,COTTON GARMENTS,1623
INTERSEAS,FROZEN YELLOW TUNA,2649000
INTIMA,BOOKS,4750
INTIMATE MACHINES (P) LTD.,SPARES,1712
INTIME APPARELS,COTTON GARMENTS,1928
INTIME EXPORTS,COTTON GARMENTS,2254
INTRO KNITS,COTTON GARMENTS,2533
IQOL SOLUTIONS,COTTON GARMENTS,12367
IRIS EXPORTS,TURMERIC,118188
ISAAB EXPORTS,COTTON GOODS,1026
ISHANA EXIM P.LTD.,COCONUTS,54000
ISHVARA EXPORTS,COTTON GARMENTS,1213
ISIDORE ART PALACE,HANDICRAFTS,925
ISMAIL  ENTERPRISES,CASHEW KERNELS,59752
ISWARYA FASHION WEAR,COTTON GARMENTS,4538
ISWARYAM AGRO P RODUCTS,COCONUTS,53600
ITAL INDIA PACK PLUS,MACHINERIES,8506
ITALIAN PLANET,MACHINERIES,1933
IYRA EXPORTS,COCONUTS,55800
J CREATIONS,COTTON GARMENTS,3669
J&T EXPORTS,SPICES,232284
