Exporter,Product,QTY.(KGS)
FASHION STYLE,COTTON GOODS,84282
FATHIMA CASHEW CO.,CASHEW KERNELS,79380
FAVOUR-ITA INTERNATIONAL,FOOD STUFFS,36025
FAVOURITE READYMADE GARMENTS,COTTON GOODS,24415
FCI OEN CONNECTORS LTD.,SCRAP,323444
FEATHERLINE PRODUCTS (P) LTD.,GENERAL CARGO,920
FEBIN BABU MATHEW,TYRES/TUBES,1640
FEBIN MARINE FOODS,FROZEN SHRIMPS,1191635
FERNANDES BROTHERS,CASHEW KERNELS,296184
FEROKE BOARDS LTD.,PLYWOOD,230
FERRO FOUNDRIES P. LTD.,HYDRAULIC FITTINGS,1200
FERROUS TRADERS (IMPORT & EXPORT),COTTON GARMENTS,100
FIBER FAMILY PRODUCTS,CURLED COIR,254895
FIBER WONDERS,COIR MATTING,631654
FIBRE FAMILY,CURLED COIR,181670
FIBRE WORLD,RUBBER MATS & COIR MATS,5890454
FICUS PAK P.LTD.,PLYWOOD,53348
FICUS TADING COMPANY,COCONUTS,1300
FIESTA METAL ENGINEERING P.LTD.,SPARES,7120
FILATEX VECHUKUNNEL PVT LTD.,LATEX RUBBER,36042
FILTROWIN INDUSTRIES,FILTER ELEMENT,658630
FINE FAIR EXPORTS INDIA P. LTD.,COTTON GOODS,32857
FINE FIT GARMENTS,COTTON GOODS,2597
FINE FIT SEAT COVERS &ACCESSORIES,CAR SEAT COVER,3508
FINE FOOD INDUSTRIES,PEPPER,20000
FINER LIVING,COIR GEO FABRICS,11200
FIPRER,COTTON GOODS,1286
FIRST STEPS BABY WEAR P.LTD.,COTTON GARMENTS,2829
FIRSTLINE ENGINEERING CO.,HOUSEHOLD ARTICLES,297
FISHERMAN EXPORTS,FROZEN MARINE FOODS,26000
FITCO INDIA,SURGICAL GLOVES,137320
FIVE STAR CASHEWS,CASHEW KERNELS,110379
FIVE STAR ENTERPRISES,PIPE FITTINGS,2578
FIVE STAR OFFSET PRINTERS,PRINTED MATERIALS,950
FIVE STAR TECHNICAL ENGNEERING WORKS,FISHING VESSEL/ACCESSORIES,13331
FLAMEX INDIA GROOVED FITTINGS PVT LTD,PIPE FITTINGS,32797
FLAVOURS OF KERALA,PICKLES,140235
FLEMINGO DUTY FREE SHOP,MILK POWDER,131883
FLOOR DECOR,RUBBER MATS,126726
FLOOR GARDENS,RUBBER MATS,1673237
FLOOR MATE RUBBER PRODUCTS P.LTD.,RUBBER MATS,87505
FLOOR TUFT INTERNATIONAL,COIR MATS,126795
FLOORATEX RUBBER & PLASTICS P.LTD.,RUBBER MATS,7234990
FLOORCARE (INDIA),COIR MATS,8545
FLOORSTYLE,RUBBER MATS,420
FLOORTEX,RUBBER MATS,650192
FLOUR TECH ENGINEERING,MACHINERIES,10400
FLOW LINK SYSTEMS P. LTD.,STEEL CASTINGS,85473
FLOWER KNITTING MILLS,COTTON GOODS,7980
FLOWSERVE INDIA CONTROLS P.LTD,VALVES,22514
FLUID PUMPS AND EQUIPMENT INDIA PVT LTD.,PUMPS,203859
FLY MACHINES,MACHINERIES,14500
FOAM MATTINGS INDIA LTD.,JUTE MATS,45613
FOCUS APPARELS,COTTON GOODS,17386
FOODCO DELICASIES INDIA P.LTD.,TAPIOCA,1146108
FOODIND,TAPIOCA,179304
FORECAST,COTTON GARMENTS,1634
FORMOSA INTERNATIONAL,OLEORESINS OF SPICES,27374
FORT ROYALE,URULI,1558
FORTILAB PHARMA INDUSTRIES P.LTD.,SURGICAL GLOVES,3072
FORTUNE ELASTOMERS P.LTD.,CHAPPALS,354717
FOUNTAINHEAD EXPORTS,COIR MATS,65041
FR. P.J JOSEPH,COTTON GOODS,861
FRANCIS KOTTACKAL EXIM(P)LTD.,RICE,681900
FREELANDS EXPORTS & IMPORTS,COTTON GARMENTS,35
FREEZE ENGINEERING INDUSTRIES P.LTD.,FROZEN YELLOW TUNA,1210000
FREEZE EXIM,FROZEN YELLOW TUNA,1784448
FRESCO GARMENTS,COTTON GARMENTS,3888
FRESH AGRI EXPORTS,COCONUTS,28000
FRESH NUTS,CASHEW KERNELS,9120
FRIDAY COMMERCIALS,GENERAL CARGO,385
FRIENDS MARINE INDUSTRIES,FROZEN SHRIMPS,325700
FRIENDS POLYPLAST,PLASTIC PRODUCTS,17289
FRONTIER KNITTERS,COTTON GOODS,12880
FRONTLINE EXPORTS P. LTD.,FROZEN YELLOW TUNA,3931204
FROSTRIDGES,ICE MAKING PLANT,4200
FRUIT INDIA INTERNATIONAL,COCONUTS,793620
FULCHAND EXPORTS,COTTON GARMENTS,473
FUTURE GREEN TECHNOLOGY,LIGHTING FIXTURES,2467
FUTURE PLAST,PLASTIC PRODUCTS,7528
FUZAILSHOES,CHAPPALS,27448
G NXT POWER CORPORATION,MACHINERIES,23840
G&F TRADING CORPORATION,FOOD STUFFS,21004
G. PAK,BOTTLES,506
G.A.INTERNATIONAL STONE,GRANITE SLABS\TILES,37229
G.C.FASHION,COTTON GARMENTS,1041
G.D.EXPORTS,RICE,20000
G.E.TRADE,COCONUTS,68680
G.EXPORTS,COCONUTS,14000
G.G. FASHION,COTTON GARMENTS,3008
G.G.R. EXPORTS,COCONUTS,53400
G.K.S BUSINESS ASSOCIATES,FROZEN SHRIMPS,1709738
G.M.EXPORT HOUSE,COTTON GOODS,30145
G.P.K.GARMENTS,COTTON GOODS,802
G.P.R.CLOTHING COMPANY,COTTON GOODS,13115
G.P.TEXTILES,COTTON GOODS,18317
G.R. GARMENTS,COTTON GARMENTS,373
G.R.K. & COMPANY,TURMERIC POWDER,1640819
G.R.S.GLOBAL(P)LTD.,COCONUTS,13950
G.SQUARE INTERNATIONAL,TURMERIC POWDER,112800
G.T.N. TEXTILES LTD.,COTTON YARN,555784
G.T.N.ENTERPRISES LTD.,COTTON YARN,1501300
G.V.R. EXPORTS,PLASTIC PRODUCTS,4510
GAHAN KNITTING MILLS,COTTON GARMENTS,5047
GAIETY,COTTON GOODS,3142
GAJANAM WORLDWIDE,COCONUTS,121942
GAJANAN WORLD TRADE INDIA P.LTD.,COCONUTS,400800
GAJENDRA AGENCIES,AGRICULTURAL MACHINERY & PARTS,22610
GALAXY MARKETING,JUICES,16040
GANAPATH GARMENTS,COTTON GARMENTS,1157
GANAPATHY TEXTILES,COTTON GOODS,19311
GANGAI GARMENTS,COTTON GOODS,8489
GARAN INDUSTRIES,COTTON GARMENTS,2954
GARISH INTERNATIONAL,COTTON GARMENTS,5862
GARMENTOR,MACHINERIES,15668
GARTEX EXPORTS (INDIA) P. LTD.,COTTON GOODS,2237
GARWENTOR,COTTON GOODS,3281
GATES WEARS ,COTTON GOODS,192556
GAYATHRI EXPORTS,CASHEW KERNELS,77628
GAYATHRI RICE MILLS,RICE,1719167
GECO COIR PRODUCTS P.LTD.,COIR MATS,13237
GEDEE WEILER P.LTD.,LATHE MACHINE,202515
GEEKAY SPECIALITY CHEMICALS,CHEMICALS,149280
GEENA GARMENTS,COTTON GOODS,193211
GEEPAS INTERNATIONAL P.LTD.,HOME APPLIANCES,25612
GEETHA SREENIVASAN,COCONUTS,27000
GEEWIN EXIM,COCONUTS,76400
GEM EXPORT INCO,COTTON GARMENTS,3979
GEM EXPORTS & IMPORTS,COTTON GARMENTS,19788
"GEMCO RUBBER P,LTD.",TYRE RETREADING MATERIALS,36620
GEMINI MACHINE WORKS,MACHINERIES,5927
GEMWOOD,ROSEWOOD VENEERS,288337
GENE APPARELS,COTTON GOODS,64595
GENERAL COMMODITIES LTD.,TURMERIC,489650
GENERAL HARDWOODS CO.,ROSEWOOD PRODUCTS,12470
GENERAL RUBBERS,TYRE RETREADING MATERIALS,223085
GENERAL TEXTILES INDUSTRIES,COTTON GOODS,2379
GENNYCOT EXPORTS,COTTON GARMENTS,1241
GEO AQUATIC PRODUCTS(P)LTD.,FROZEN MARINE FOODS,575700
GEO SEAFOODS,FROZEN SQUID,2951520
GEORGE & SONS,SUN CONTROL FILM,930
GEORGE ENGINEERING,MACHINERIES,7230
GEORGE MATHEW & SONS,FOOD STUFFS,3800
GESCHMACK FOOD INGREDIENT SOLUTION,NUTMEG OIL,7823
GIIWOOD FASHION,COTTON GARMENTS,1462
GILBARCO VEEDER ROOT INDIA PVT LTD,PUMPS,127726
GILGAL CASHEW EXPORTS,CASHEW KERNELS,15876
GIPSAMS EXPORTS P.LTD.,COTTON GOODS,11260
GIRNAR FOOD & BEVERAGES P.LTD.,TEA,2171732
GIZA KNITS P.LTD.,COTTON GARMENTS,16303
GLASS GALLERIA,BOTTLES,1737
GLASSY GARMENTS,COTTON GARMENTS,1849
GLASTRONIX,MEDICAL EQUIPMENTS,28600
GLAZIER TECHNO CASTINGS PVT LTD,MACHINERIES,2440
GLENMORGAN TEA ESTATES CO.,TEA,605975
GLENROCK RUBBER PRODUCTS P. LTD.,RUBBER MATS,3770304
GLENWORTH  ESTATE,TEA,23000
GLISEN EQUIPMENTS P.LTD.,MACHINERIES,36815
GLOBAL ALLIANCE TECH,RUBBER MATS,22315
GLOBAL ASSOCIATES,SPICES,3
GLOBAL BUSINESS CONNECTION,COCONUTS,25000
GLOBAL ENGINEERING,COTTON GOODS,2130
GLOBAL ENTERPRISES,FOOD STUFFS,6136
GLOBAL EXPORTERS,RICE,1496717
GLOBAL EXPORTS,MACHINERIES,6990
GLOBAL EXPORTS & IMPORTS,COTTON GARMENTS,59583
GLOBAL FOODS LTD.,CASHEW KERNELS,557528
GLOBAL FRESH FOOD EXPORTERS,VEGETABLES,138163
GLOBAL FROZEN FOODS P.LTD.,FROZEN SHRIMPS,395724
GLOBAL HUB,COIR PITH,23370
GLOBAL INTERNATIONAL,RICE,129500
GLOBAL LIGHTING TRADES ,MACHINERIES,9277
GLOBAL LINK EXPORTS,BOOKS,1100
GLOBAL MARINE INTERNATIONAL,FROZEN YELLOW TUNA,336840
GLOBAL MARKETING CORPORATION,HARDWARES,4664
GLOBAL TEXTILES ALLIANCE(I) P.LTD.,COTTON YARN,413122
GLOBALWAVE TECHNOLOGIES P.LTD.,CABLE ACCESSORIES,88821
GLOBE ENTERPRISES,COTTON GOODS,86577
GLOBE EXPORTING CO.,FOOD STUFFS,21744
GLOBUS CLOTHING CO.,COTTON GARMENTS,2107
GLOBUS INTERNATIONAL P.LTD.,REFRACTORY MATERIALS,115993
GLOBZ IMPEX,COTTON GARMENTS,7161
GMK TRADERS,COCONUTS,80888
GNR EXPORTS,COCONUTS,26700
GO FASHION(I)P.LTD.,COTTON GOODS,26054
GOC INTERNATIONAL,COCONUTS,26650
GOD SPEED EXPORTERS,COCONUTS,27000
GODFREY PHILLIPS INDIA LTD,TEA,685850
GOKALDAS EXPORTS,COTTON GARMENTS,1618
GOKILAA GARMENTS,COTTON GARMENTS,26094
GOKUL KNIT FABS,COTTON PRINTED RUGS,16566
GOKUL KNIT FASHION,COTTON GARMENTS,349
GOKULAY GLOBAL SERVICES,COCONUTS,114000
GOLD COOLING TOWER,SPARES,800
GOLDEN BROWN FOODS,CURRY POWDER,12960
GOLDEN COIR TUFTS,COIR PITH,39451
GOLDEN ESTUARY TRADING P.LTD.,RICE,485932
GOLDEN GLOBE AGENCIES,FOOD STUFFS,173760
GOLDEN MARKETING,BOTTLES,4260
GOLDEN SEAM REXTILES P.LTD.,COTTON GOODS,1262
GOLDEN SEAMS INDUSTRIES P.LTD.,COTTON GARMENTS,5203
GOLDEN SPICES,SPICES,25635
GOLDEN STITCH EXPORTS,COTTON GOODS,16038
GOLDEN TEA MANUFACTURES,TEA,127817
GOMMA WOOD PRODUCTS,RUBBERWOOD COMPONENTS,52244
GOOD EARTH ORGANIC,TURMERIC,71150
GOOD MORNING EXPORTS,COTTON GOODS,9169
GOOD WOOD PRODUCTS,MACHINERIES,750
GOODWELL ENGINEERING PRODUCTS P.LTD.,SPARES,11585
GOODWILL APPARELS,COTTON GOODS,15552
GOODWILL COIR MFG. CO.,RUBBER MATS,67096
GOPAL REFINERIES&OIL MILLS,GINGER,172211
GOR MEDICAL GAS EQUIPMENTS P.LTD.,MEDICAL EQUIPMENTS,18323
GOUTHAM KNIT GARMENTS,COTTON GOODS,89708
GOWARTHINI EXPORTS,COTTON GARMENTS,736
GRACE CASHEW EXPORTS,CASHEW KERNELS,15000
GRACE EXPORTS,RUBBER MATS,3000
GRACE INDUSTRIES,TAPE,6000
GRACE INTERNATIONAL,COTTON GARMENTS,4019
GRACY INCORPORATION,COTTON GOODS,766
GRAND INTERNATIONAL EXPORTERS,FOOD STUFFS,215532
GRAND MARINE FOODS,FROZEN SQUID,3384406
GRANDMAS FOOD PRODUCTS,FOOD STUFFS,773251
GRANDNEUR FASHION,COTTON GOODS,61060
GRANDWELL SPORTING GOODS (P).LTD.,SPORTS ARTICLES,18172
GRAPHIC SYSTEMS & CO.,BOOKS,17700
GRASS GREEN CLOTHING,COTTON GARMENTS,12544
GRASS ROOT FOODS P.LTD.,COCONUTS,26200
GREAT INDIAN TEXTILES,COTTON GOODS,7130
GREAT LINK IMPEX (P) LTD.,COTTON GOODS,3465
GREAT WIN EXPORTS,FROZEN SHRIMPS,909840
GREATE INDIA EXPORTS,COTTON GARMENTS,2731
GREATER INDIA ENTERPRISES,COTTON GARMENTS,4987
GREEN BAGS,BAGS,20
GREEN FIELD APPARELS,COTTON GOODS,3626
GREEN FRESH,COCONUTS,46680
GREEN INDIA EXPORTS,COCONUT SHELLS\CUPS,328336
GREEN METHOD ENGINEERING P.LTD.,SPARES,3400
GREEN MOTORS,MACHINERIES,2243
GREEN MOUNT,CURRY POWDER,9949
GREEN POWER SOLUTIONS,INVERTOR,3114
GREEN RICH EXPORTS,COTTON GARMENTS,875
GREEN TRACK EXPORT&IMPORT,COTTON GOODS,3200
GREEN VALLEY OILS,SPICE OILS,7292
GREEN WORLD COIR EXPORTS,COIR PITH,1718000
GREENDAY EXPORTS AND FARMS PVT LTD,SPICES,25600
GREENLAND PARTICLE BOARD P.LTD.,PLYWOOD,865883
GREENLEAF EXTRACTIONS PVT LTD,PALMAROSA OIL,129849
GREENLINE EXPORTS,COCONUTS,13200
GREENPLY INDUSTRIES LTD.,PLYWOOD,144416
GREENWAY CLOTHING,COTTON GOODS,41029
GREENWAY EXIMS,COTTON GOODS,90594
GREENWICH CLOTHING CO.,COTTON GARMENTS,285
GREESHORE EXPORTS,FOOD STUFFS,2520
GREETINGS KNITWEAR,COTTON PRINTED RUGS,54127
GRISHI MANGO PRODUCTS,FOOD STUFFS,26320
GRN ENTERPRISES LLP,COCONUTS,156000
GROVE LTD,FOOD STUFFS,5220
GUARDIAN CONTROLS LTD.,VALVES,9397
GULF INDIA EXPORT CO.,HOUSEHOLD ARTICLES,9610
GULF INDIA TRADING,UTENSIL,23715
GULF MALABAR EXPORTERS,RICE,1430622
GUNBOW TRADING CO.,RUBBER MATS,80531
GUPTA FOODS,FOOD STUFFS,70096
GUPTA TRADING CO.,TURMERIC,11350
GURUCHARAN INDS.,MACHINERIES,35572
GURUDAS TRADE LINKS P.LTD.,COCONUTS,28100
GUS CLOTHING CO.,COTTON GOODS,208436
GYP SYSTEM,PAINTS,4100
H & V ADANCED MATERIALS(I)P.LTD.,STUDY MATERIAL,5956
H.B.GUM INDUSTRIES P.LTD.,GINGER,50000
H.M.S.EXPORTS,COTTON GARMENTS,3206
H.T. FOODS P.LTD.,FROZEN MARINE FOODS,77762
HABIB OIL & GRAINS PROCESSING,RICE,758494
HAILEYBURIA TEA ESTATES LTD.,GENERAL CARGO,500
HAILSTONE INNOVATIONS,MACHINERIES,5922
HAJEE P.V.MOHAMMED BRARAMY SONS,FOOD STUFFS,5000
HAJI EXPORTS,COTTON GOODS,24940
HAL INTERNATIONAL,MACHINERIES,500
HALISTONE INNOVATION,MACHINERIES,28325
HALMAR INDUSTRIES,COTTON GARMENTS,4926
HAMZA KOYA & CO.,HUKA PIPES,11530
HANDICRAFTS AND HANDLOOMS EXPORTS CORPN,HANDICRAFTS,647
HANDICRAFTS DEVE. CORPN. OF KERALA LTD.,HANDICRAFTS,107
HANIF EXPORTS&IMPORTS,COCONUTS,189150
HANKOOK LATEX P. LTD.,LATEX TUBING,28643
HANSAF INTERNATIONAL TRDG.,TOOTH BRUSH,9348
HAOMA HEALTH CARE PVT LTD,CHEMICALS,4500
HAPPY FEET,RUBBER MATS,78283
HAPPY SOAP MANUFACTURING,SOAP,6141
HARA SOLUTIONS,CART LINES,8840
HAREY KRISHNA TRADERS,CURRY POWDER,1362
HARIDAS NANJI  &  SONS,SPICES,112000
HARISH COCONUT PRODUCTS,COIR PITH,33439303
HARITHA GRAMAM,COCONUTS,26000
HARLEY CARMBEL (INDIA) P. LTD.,SPICES,817620
HARRISONS MALAYALAM LTD.,TEA,4263741
HARROW EXPORTS,COTTON GOODS,5698
HARSEASONS AGRO & SPICES,CORIANDER POWDER,25000
HARSHA FRESH,MANGOES,8000
HARTIYA INTERNATIONAL,WOOLLEN JACKETS,1729
HASEENA APPARELS,COTTON GARMENTS,11745
HASINI FASHION,COTTON GARMENTS,1278
HASSOUN MANUFACTURES,HOUSEHOLD ARTICLES,5328
HATHIBHAI BULAKHIDAS P. LTD.,PEPPER,25000
HAWKES EYE EXPORTS,PICKLES,20244
HAYAN EXPORTERS,FOOD STUFFS,5109
HEDGE MARKETING COMPANY,TEA,16478
HEIPLOEG SEAFOOD INDIA P.LTD.,FROZEN SHRIMPS,497262
HEMANAND SPICES,SPICES,50000
HERBAL ISOLATES P. LTD.,TURMERIC POWDER,1440981
HERBAL SUPPLEMENTS P.LTD.,MUSTARD OIL,250
HERITAGE ARTS,HANDICRAFTS,25764
HERO FASHIONS,COTTON GOODS,27259
HI STYLE EXPORTS,COTTON GARMENTS,7416
HI TECH STAMPINGS,SPARES,1200
HI TECH SYNDICATE,PUMPS,148493
HI TECH TREADS,TYRE RETREADING MATERIALS,62330
HI TECH WOODS,ROSEWOOD PRODUCTS,2240
HI-BUILD COATING P.LTD.,PAINTS,78438
HI-TECH ENTERPRISES,CHAPPALS,5438
HI-TECH PRE TREADS P.LTD.,TYRE RETREADING MATERIALS,58775
HIC-ABF SPECIAL FOODS P.LTD.,TUNA FLAKES,511180
HIGH SEAS EXIM,FROZEN SQUID,1509293
HIGHMILLER TRADES,TYRE RETREADING MATERIALS,11072
HIGHRANGE EXPORTERS,TURMERIC POWDER,123131
HIGHRANGE RUBBER & COIR PRODUCTS,RUBBER MATS,1986310
HIGHRANGE SPICES,SPICES,11250
HILL GOLD TRADING CO.,TAPIOCA,1225785
HILLMAN HOSEIRY MILLS,COTTON GARMENTS,13500
HILLWOOD FURNITURE PVT LTD,WOODEN DOORS,101760
HILTON POLYMERS,CHAPPALS,3600
HINDALCO INDUSTRIES LTD.,ALUMINIUM EXTRUSIONS,1032978
HINDUSTAN INSECTICIDES LTD.,CHEMICALS,52000
HINDUSTAN TEXTILES,COTTON GOODS,17415
HLL LIFECARE LTD.,SURGICAL GLOVES,783630
HMS FASHIONS,COTTON GOODS,4705
HOLMARC OPTO-MECHATRONICS PVT LTD,OPTIC  MATERIALS,3167
HOME 2 HOME,COIR MATS,79075
HOME COIR INTERNATIONAL,COIR MATS,30858
HOME FURNISHINGS,RUBBER MATS,73992
HOMEY ENTERPRISES,BOOKS,8000
HONEY AQUA SEAFOODS,FROZEN SHRIMPS,152480
HONEY WELL CREATION,COTTON GOODS,7908
HOPPE INTERNATIONAL,CHAPPALS,27102
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,ALUMINIUM PRODUCTS,9016
HOTEL AID,MOTOR BIKES,5144
HOTEL BLUE WHALE,GENERAL CARGO,15375
HRIDAYA GARMENT,COTTON GARMENTS,581
HSB INTERNATIONAL,COTTON GARMENTS,1546
HUE CHEM,COTTON GARMENTS,7947
HYDENSO STEEL & ENGINEERING,SPARES,2931
HYDRO PLANTERS,PUMPS,1657
HYDRO PROKAV PUMPS,PUMPS,4691
HYKA POLYURETHANELS,CHAPPALS,20334
HYMA EXPORTS,RUBBER PRODUCTS,4022
HYTEC EXPORTS,RICE,119387
I KNIT FAB,COTTON GOODS,25753
I.T.C. LTD.,GREEN COFFEE,4260908
IDFS TRADINGS P.LTD.,PERFUMERY,15948
IDP CREATION,COTTON GARMENTS,3393
IMAAD FASHIONS,COTTON GOODS,8452
IMPALS EXPORTS,COTTON GARMENTS,236
IMPEL MACHINES P.LTD.,MACHINERIES,5000
IMPEX INTERNATIONAL,COTTON GOODS,243
IMPEX SERVICES INDIA P.LTD.,FOOD STUFFS,14000
IND AGROTECH,COCONUTS,23265
INDAFRO IMPEX,INSTANT COFFEE,254511
INDEU CLOTHING,COTTON GOODS,1350
INDEX KNIT AND WAVE P.LTD.,STATIONARY,48740
INDI TRADERS,MUCUNA BRACTEATA SEEDS,16285
INDIA BEARING&MILL STORES,SPARES,300
INDIA SEA FOODS (REGD.),FROZEN MARINE FOODS,51570
INDIAN AQUATIC PRODUCTS,FROZEN SQUID,1020091
INDIAN BAZAR,FOOD STUFFS,90
INDIAN COMMERCIAL COMPANY,GINGER,272950
INDIAN EMPORIUM,STENCIL,1232644
INDIAN EXPORTS & IMPORTS,FROZEN MARINE FOODS,1045750
INDIAN FRESH POLLACHI COCONUT EXPORTS,COCONUTS,32590
INDIAN HERITAGE,HANDICRAFTS,450
INDIAN HOME DECORS,COIR MATS,21823
INDIAN MARINE INDUSTRIES,FROZEN YELLOW TUNA,6123040
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,COFFEE,45720
INDIAN PRODUCTS LTD.,TURMERIC,7439104
INDIAN RARE EARTHS LTD.,SILLIMANITE SAND,142000
INDIAN TEXTILES,COTTON GOODS,556
INDIAN TREASURES,HANDICRAFTS,50
INDIAN VALLEY FOODS,COCONUTS,12000
INDIANA V IMPEX,COTTON GARMENTS,3210
INDICOCO EXPORTS,COIR PITH,42000
INDO FRENCH SHELLFISH CO. PVT.LTD,FROZEN SQUID,401190
INDO GERMAN CARBONS LTD.,ACTIVATED CARBON,4567801
INDO TEXNOLOGY P.LTD.,MACHINERIES,38790
INDOL LUBRICANTS,LUBRICATING OIL,43000
INDOSIN LTD.,TEA,21980
INDPROCESS POLYMERS,RUBBER MATS,3814
INDROYAL CRAFTS,FURNITURE,128524
INDSIL ENERGY&ELECTRO CHEMICAL P.LTD.,SILICON MANGANESE,2141918
INDSIL HYDRO POWER & MAGANESE LTD.,SILICON MANGANESE,4675030
INDU ARTS,RUBBER MATS,98794
INDUS CONSUMER PRODUCTS LTD.,RUBBER MATS,961236
INDUS ENGINEERING ENTERPRISES,EMPTY DRUMS,10
INDUS HEALTHCARE,OLEORESINS OF SPICES,2287
INDUS LIFE SCIENCE,PHARMACEUTICALS,18870
INDUS PLYWOOD,PLYWOOD,72000
INDUSTRIAL ENGINEERING CORPN.,STEEL DRUMS,41617
INFINITY DUTY FREE SERVICES P.LTD.,PERFUMERY,7127
INFINITY EXPORTS,COTTON GARMENTS,14754
INFINITY STYLE,COTTON GARMENTS,45676
INFRA ELEVATORS INDIA,ELEVATOR PARTS,4853
INI FARMS P.LTD.,FOOD STUFFS,20670
INIYAN CREATIONS,COTTON GOODS,4506
INNO MOTION TECHNOLOGIES,SPARES,56866
INNOVATIVE FOODS LTD.,FROZEN MARINE FOODS,423135
INNOVATIVE HEALTH CARE INDIA PVT LTD,FOOD STUFFS,900
INSTAPURE IMPEX INDIA P.LTD.,SPRAYERS,252
INSTITUTE OF MOBILE PHONE TECHNOLOGY P.LTD.,MACHINERIES,334
INTEGRATED ENGINEERING ENTERPRISES,ENGINEERING GOODS,397
INTEGRATED RESOURCES,CASHEW KERNELS,32680
INTEGRATED RUBIAN EXPORTS LTD.,FROZEN MARINE FOODS,93270
INTER COTTONS,COTTON GARMENTS,6604
INTERCON WOOD INDUSTRIES,PLYWOOD,1544696
INTERGROW FOODS&BEVERAGES,SPICES,249184
INTERKNIT,COTTON GOODS,37589
INTERNATIONAL,COTTON GARMENTS,6614
INTERNATIONAL CARPET CONSORTIUM,COIR MATS,45448
INTERNATIONAL FITNESS SYSTEM,EXERCISING EQUIPMENT,14200
INTERNATIONAL FREEZE FISH EXPORTS,FROZEN SQUID,1752063
INTERNATIONAL TIMBER TRADERS,ROSEWOOD PRODUCTS,11000
INTERNATIONAL TRADING CORPN.,SPARES,23115
INTERNATIONAL TRADING&MARKETING,COTTON GARMENTS,1683
INTERSEAS,FROZEN SQUID,1652110
INTERWOOD,PLYWOOD,84800
INTIMATE MACHINES (P) LTD.,SPARES,16206
INZPIRE EXPORTS,COTTON GARMENTS,430
IQF FOODS LTD.,WATER MELON,138000
IQOL SOLUTIONS,CONNECTORS,4000
IRIS EXPORTS,TURMERIC POWDER,180744
IRIS OPTICALS,MACHINERIES,103
ISHANS BUSINESS SOLUTIONS PRIVATE LIMITED ,COCONUTS,36552
ISIDORE ART PALACE,HANDICRAFTS,785
ISMAIL  ENTERPRISES,CASHEW KERNELS,204628
ISSAB EXPORTS,COTTON GOODS,1457
ITAL INDIA PACK PLUS,ELECTRICAL ITEMS,6631
ITALIA EXPORTERS,ELECTRICAL ITEMS,3105
ITALIAN PLANET,TEA,1705
IYRA EXPORTS,COCONUTS,83100
J&T EXPORTS,TAMARIND,283345
J.B.C. INTERNATIONAL,RUBBER MATS,217221
J.B.S KNIT FASHIONS,COTTON GARMENTS,807
J.C.EQUIPMENTS,SPARES,100
J.J. DENTAL CORPORATION,ORTHOPEADIC APPLIANCES,81
J.J. ENGINEERING,SPARES,6990
J.J.INDUSTRIES & EXPORTS,CHAPPALS,13475
J.K. EXPORTS,TILES,102622
J.K. IMPEX,TILES,155059
J.K.PLASTICS,PLASTIC PRODUCTS,1990
J.K.TEXTILES,COTTON GOODS,107703
J.LAWRENCE PRO AUDIO EQUIPMENTS PVT LTD,ARTIFICIAL FLOWERS,1186
J.M.SOLUTIONS,STATIONARY,3061
J.N.Z FOOTWEAR,CHAPPALS,1540
J.P.ESSENTIAL EXPORTS INDIA,PLYWOOD,1470853
J.P.P.MILLS P.LTD.,COTTON YARN,108856
J.R ENGINEERING,SPARES,34
J.R. EXPORTS,RUBBER MATS,34053
J.R.P.EXPORTS,COTTON GOODS,139662
J.R.RUBBER INDUSTRIES,RUBBER MATS,69711
J.S.AUTO CAST,IRON CASTINGS,562660
J.S.B.KNIT FASHIONS,COTTON GOODS,8298
J.V.GOKAL & COMPANY,TEA,658331
JACOB & RICHARD INTERNATIONAL P.LTD.,FOOD STUFFS,45460
JAFFA TRADING,PAPER CUP,7700
JAGUAR PAW EXPORTS,JAGGERY,525603
JAI BHAVANI PLYWOOD,PLYWOOD,18840
JAI FABRICS,COTTON GOODS,86800
JAI RAAM EXPORTS,COTTON GARMENTS,303
JAIN FARM FRESH FOODS LTD.,FOOD STUFFS,9855
JAJ EQUIPMENTS INDUSTRIES,MACHINERIES,7200
JANA TEX,COTTON GOODS,8722
JANATHA FIBRE,COCONUTS,25500
JANATHA MACHINES,CHOCOLATE FOUNTAIN,10796
JANATHA POLYMERS,RUBBER MATS,2050
JANATICS INDIA P.L.TD.,VALVES,1262
JANSON EXPORTS,COTTON GOODS,7200
JANSONS BALERS,RUBBER MATS,1616034
JANSONS INDUSTRIES,RUBBER MATS,374601
JAY JAY MILLS(INDIA)P.LTD.,COTTON YARN,217707
JAY KAY ENTERPRISES,COTTON GOODS,100
JAYA VALLI FASHIONS,COTTON GOODS,1887
JAYABHARATH MODERN RICE MILL,RICE,756130
JAYACHANDRAN ALLOYS P.LTD.,LEAD INGOTS,711628
JAYACHANDRAN INDUSTRIES PVT LTD,BATTERIES,365120
JAYAKRISHNA COIRS,COIR LOG,47472
JAYAKUMARAN EXPORTS,COTTON GOODS,41060
JAYALAKSHMI CASHEW EXPORTS,CASHEW KERNELS,82252
JAYALAKSHMI IRON TRADERS,COCONUTS,99464
