iter	RMSE
15853	56362.24177
15854	56355.53158
15855	56354.78635
15856	56354.32693
15857	56351.85879
15858	56350.47302
15859	56350.1142
15860	56349.32345
15861	56345.31626
15862	56342.31446
15863	56338.13378
15864	56337.91987
15865	56336.13855
15866	56335.59513
15867	56334.64508
15868	56330.17162
15869	56328.20766
15870	56323.51898
15871	56319.29307
15872	56316.42219
15873	56315.71522
15874	56313.55227
15875	56309.90135
15876	56308.10955
15877	56306.28755
15878	56304.24143
15879	56297.88338
15880	56295.1601
15881	56292.84945
15882	56290.80632
15883	56286.57537
15884	56286.35578
15885	56280.59787
15886	56276.52051
15887	56275.02441
15888	56274.02858
15889	56270.21925
15890	56267.36692
15891	56263.12701
15892	56258.2082
15893	56257.48477
15894	56256.46911
15895	56253.66616
15896	56252.35994
15897	56251.71337
15898	56248.53103
15899	56246.78591
15900	56239.0775
15901	56237.42264
15902	56234.98327
15903	56230.81466
15904	56228.62965
15905	56226.41401
15906	56224.30169
15907	56222.125
15908	56220.42331
15909	56219.1506
15910	56217.12843
15911	56213.85746
15912	56210.59793
15913	56206.99976
15914	56204.03017
15915	56200.9519
15916	56196.73604
15917	56194.51905
15918	56190.7714
15919	56187.69407
15920	56181.43033
15921	56179.92904
15922	56175.79119
15923	56170.90715
15924	56167.666
15925	56165.93118
15926	56162.72746
15927	56160.83198
15928	56155.91425
15929	56151.6511
15930	56150.90139
15931	56148.16014
15932	56145.48827
15933	56143.40979
15934	56142.44415
15935	56141.77461
15936	56136.42789
15937	56133.5735
15938	56131.65403
15939	56131.30208
15940	56129.2848
15941	56124.98865
15942	56121.21692
15943	56116.90742
15944	56112.15793
15945	56111.94893
15946	56109.61042
15947	56105.3162
15948	56103.78102
15949	56097.74687
15950	56096.76077
15951	56094.52498
15952	56092.70651
15953	56090.34695
15954	56088.70882
15955	56083.71585
15956	56080.81642
15957	56078.85614
15958	56074.89363
15959	56072.90909
15960	56068.63708
15961	56067.16197
15962	56063.06395
15963	56058.68008
15964	56058.00755
15965	56054.32622
15966	56051.0519
15967	56046.65177
15968	56044.87864
15969	56043.92753
15970	56041.58793
15971	56039.84971
15972	56034.38376
15973	56032.3186
15974	56028.61665
15975	56026.64176
15976	56025.12642
15977	56022.76853
15978	56019.09606
15979	56015.25221
15980	56010.74285
15981	56009.07163
15982	56006.63605
15983	55999.94296
15984	55996.40974
15985	55993.24476
15986	55991.60015
15987	55989.83962
15988	55985.86901
15989	55982.62194
15990	55978.9876
15991	55975.73626
15992	55973.84115
15993	55973.41095
15994	55971.87837
15995	55967.84375
15996	55964.33287
15997	55962.52412
15998	55958.31049
15999	55953.70054
16000	55949.07189
16001	55947.85403
16002	55945.78678
16003	55945.04986
16004	55942.55842
16005	55939.01886
16006	55937.25387
16007	55932.10694
16008	55928.38866
16009	55925.63483
16010	55922.37825
16011	55918.78532
16012	55916.59501
16013	55915.24272
16014	55912.56713
16015	55908.82924
16016	55905.33806
16017	55904.18437
16018	55901.37719
16019	55897.24422
16020	55894.33325
16021	55891.67171
16022	55889.39664
16023	55881.37961
16024	55879.01835
16025	55874.91192
16026	55868.325
16027	55866.748
16028	55865.00826
16029	55863.08568
16030	55861.4566
16031	55858.51176
16032	55855.83711
16033	55853.6054
16034	55851.08297
16035	55848.80022
16036	55845.47025
16037	55840.13057
16038	55839.1442
16039	55835.66282
16040	55833.40374
16041	55832.58534
16042	55828.98809
16043	55828.27814
16044	55823.3059
16045	55820.12086
16046	55817.57146
16047	55815.77467
16048	55811.32629
16049	55806.4831
16050	55804.00175
16051	55803.61895
16052	55802.04824
16053	55800.11813
16054	55798.3955
16055	55796.77443
16056	55796.40294
16057	55793.96412
16058	55793.01546
16059	55789.06448
16060	55783.61363
16061	55781.80099
16062	55779.0267
16063	55774.07646
16064	55770.19932
16065	55769.77109
16066	55769.21107
16067	55766.14269
16068	55763.82244
16069	55758.76742
16070	55755.34837
16071	55750.65198
16072	55749.08203
16073	55744.78458
16074	55744.4186
16075	55739.46608
16076	55739.17205
16077	55736.25688
16078	55734.53879
16079	55732.07189
16080	55727.80252
16081	55725.81545
16082	55723.35834
16083	55721.96516
16084	55715.58246
16085	55712.60634
16086	55711.16223
16087	55708.40302
16088	55706.26132
16089	55704.41009
16090	55701.0122
16091	55700.29125
16092	55698.71543
16093	55696.64784
16094	55694.1475
16095	55689.95336
16096	55687.14905
16097	55685.82439
16098	55682.52846
16099	55680.5876
16100	55680.13861
16101	55679.39897
16102	55677.48086
16103	55674.01194
16104	55673.02442
16105	55672.42906
16106	55667.69165
16107	55667.28431
16108	55663.75909
16109	55662.42249
16110	55661.04767
16111	55659.92284
16112	55657.32204
16113	55656.87101
16114	55656.04957
16115	55650.7788
16116	55644.68544
16117	55639.20718
16118	55638.41776
16119	55634.88886
16120	55630.87163
16121	55627.8849
16122	55625.26665
16123	55623.94731
16124	55621.16223
16125	55617.64111
16126	55613.64825
16127	55610.50963
16128	55607.73553
16129	55604.15249
16130	55600.87888
16131	55599.26226
16132	55597.47719
16133	55594.07664
16134	55593.61906
16135	55592.58487
16136	55588.46893
16137	55586.83872
16138	55584.05596
16139	55578.22772
16140	55576.69117
16141	55572.50718
16142	55569.21432
16143	55566.22494
16144	55563.8411
16145	55561.78473
16146	55559.35933
16147	55557.20562
16148	55554.16717
16149	55547.40668
16150	55546.5474
16151	55542.77816
16152	55540.33009
16153	55534.30179
16154	55532.59001
16155	55531.44063
16156	55527.47676
16157	55524.24706
16158	55522.29511
16159	55518.88085
16160	55518.34051
16161	55515.3634
16162	55510.90365
16163	55506.21387
16164	55504.29529
16165	55501.86881
16166	55498.80902
16167	55495.67212
16168	55494.95031
16169	55491.73394
16170	55489.30646
16171	55488.16533
16172	55485.07455
16173	55483.42331
16174	55478.72942
16175	55474.68421
16176	55474.47099
16177	55470.83597
16178	55466.88587
16179	55464.59668
16180	55461.0828
16181	55457.18036
16182	55455.54077
16183	55451.84616
16184	55450.01872
16185	55448.85484
16186	55446.36717
16187	55444.25117
16188	55439.34878
16189	55436.1529
16190	55434.56928
16191	55430.53077
16192	55429.03802
16193	55426.33491
16194	55424.78047
16195	55422.45335
16196	55419.17739
16197	55416.82844
16198	55413.38745
16199	55410.22338
16200	55408.51825
16201	55406.19503
16202	55403.41471
16203	55400.4405
16204	55397.28042
16205	55395.3178
16206	55393.52712
16207	55391.96554
16208	55389.3858
16209	55387.91076
16210	55384.25092
16211	55379.88629
16212	55376.03742
16213	55372.09719
16214	55369.40579
16215	55366.50405
16216	55362.71074
16217	55361.09517
16218	55358.54585
16219	55357.60943
16220	55353.65598
16221	55353.44054
16222	55350.18268
16223	55346.38037
16224	55343.62105
16225	55340.65188
16226	55339.79185
16227	55336.40248
16228	55335.47142
16229	55331.32634
16230	55331.14147
16231	55328.14959
16232	55324.09725
16233	55321.74795
16234	55320.41606
16235	55318.70977
16236	55317.86815
16237	55315.3309
16238	55312.67568
16239	55308.63327
16240	55307.19429
16241	55306.00833
16242	55303.26307
16243	55300.36889
16244	55299.88537
16245	55296.57182
16246	55294.65223
16247	55292.99471
16248	55289.33576
16249	55287.63656
16250	55284.8125
16251	55281.99483
16252	55277.82781
16253	55275.77301
16254	55270.35019
16255	55268.46475
16256	55264.42947
16257	55262.87688
16258	55260.93945
16259	55258.62907
16260	55254.56481
16261	55250.55495
16262	55246.80418
16263	55245.36949
16264	55241.33199
16265	55237.46556
16266	55231.71359
16267	55229.34349
16268	55226.91295
16269	55224.47882
16270	55223.44613
16271	55221.07562
16272	55219.75973
16273	55218.55562
16274	55214.33951
16275	55210.62808
16276	55210.03434
16277	55207.36011
16278	55206.58511
16279	55202.79022
16280	55198.22161
16281	55195.653
16282	55194.56614
16283	55192.13063
16284	55189.83732
16285	55186.12926
16286	55184.51821
16287	55181.07845
16288	55177.3116
16289	55174.11022
16290	55173.43569
16291	55171.46383
16292	55168.51232
16293	55164.00551
16294	55160.26932
16295	55157.34188
16296	55152.97257
16297	55152.65345
16298	55149.55018
16299	55146.9288
16300	55145.2777
16301	55143.67718
16302	55141.95449
16303	55136.95281
16304	55135.89643
16305	55132.18762
16306	55130.65909
16307	55125.42391
16308	55121.48672
16309	55120.70177
16310	55118.8515
16311	55118.45877
16312	55115.79417
16313	55114.09573
16314	55111.48224
16315	55110.04549
16316	55105.05384
16317	55098.37189
16318	55096.01463
16319	55093.90272
16320	55088.87665
16321	55083.25907
16322	55078.14363
16323	55077.55387
16324	55076.22597
16325	55075.80374
16326	55073.25854
16327	55073.06115
16328	55070.57073
16329	55067.5254
16330	55063.94102
16331	55063.04533
16332	55058.71661
16333	55053.58862
16334	55052.89073
16335	55048.97961
16336	55047.14567
16337	55044.15658
16338	55041.68415
16339	55036.4186
16340	55034.50634
16341	55034.31492
16342	55031.17869
16343	55028.62789
16344	55025.29616
16345	55023.55802
16346	55018.20058
16347	55015.58535
16348	55010.27995
16349	55006.18263
16350	55005.43463
16351	55000.72149
16352	54998.31393
16353	54996.72979
16354	54995.17187
16355	54992.62481
16356	54989.16331
16357	54987.68975
16358	54982.87074
16359	54979.7827
16360	54977.20118
16361	54975.09739
16362	54971.0467
16363	54967.5676
16364	54964.23788
16365	54960.5136
16366	54957.90488
16367	54955.45394
16368	54954.83554
16369	54952.45646
16370	54949.96085
16371	54946.74183
16372	54946.20891
16373	54943.61642
16374	54941.34208
16375	54938.13657
16376	54937.13863
16377	54935.89092
16378	54934.66012
16379	54932.19666
16380	54926.89203
16381	54925.92992
16382	54924.00331
16383	54922.34153
16384	54920.04113
16385	54916.49776
16386	54916.05109
16387	54915.00322
16388	54913.0824
16389	54909.67649
16390	54907.92108
16391	54906.74697
16392	54904.71156
16393	54901.24253
16394	54899.12328
16395	54895.93066
16396	54894.10444
16397	54891.78862
16398	54890.80052
16399	54887.78406
16400	54886.78156
16401	54884.93668
16402	54881.9157
16403	54877.93351
16404	54876.05146
16405	54870.61188
16406	54869.06785
16407	54867.54599
16408	54864.33958
16409	54863.97891
16410	54859.02954
16411	54856.75625
16412	54853.42185
16413	54851.32934
16414	54847.74522
16415	54846.11481
16416	54842.72549
16417	54841.83887
16418	54840.30917
16419	54838.36182
16420	54836.11602
16421	54833.96381
16422	54829.92254
16423	54828.11157
16424	54826.47354
16425	54824.60685
16426	54820.99591
16427	54820.42884
16428	54820.06905
16429	54815.89074
16430	54813.91762
16431	54813.47978
16432	54809.76611
16433	54807.86149
16434	54806.42789
16435	54805.35611
16436	54802.80712
16437	54799.368
16438	54798.72866
16439	54797.8561
16440	54796.31455
16441	54794.27373
16442	54789.71212
16443	54788.64103
16444	54785.80872
16445	54784.90132
16446	54781.00448
16447	54779.53456
16448	54778.94293
16449	54776.73372
16450	54775.23795
16451	54770.42727
16452	54769.38527
16453	54768.20845
16454	54763.13822
16455	54759.15907
16456	54757.59001
16457	54757.39587
16458	54756.1435
16459	54754.72069
16460	54749.65724
16461	54745.85356
16462	54743.11361
16463	54737.81991
16464	54736.26648
16465	54732.59312
16466	54730.6118
16467	54728.35523
16468	54726.45247
16469	54723.57455
16470	54721.82206
16471	54719.16069
16472	54718.61694
16473	54714.53918
16474	54710.41401
16475	54706.28279
16476	54703.21576
16477	54700.1294
16478	54697.97132
16479	54693.94178
16480	54690.43787
16481	54688.01359
16482	54685.58428
16483	54683.27909
16484	54681.61182
16485	54678.06973
16486	54677.31644
16487	54675.80109
16488	54672.91316
16489	54669.13058
16490	54667.64856
16491	54665.43789
16492	54661.82184
16493	54661.06333
16494	54658.50524
16495	54656.54765
16496	54654.30903
16497	54650.6374
16498	54647.9031
16499	54644.2926
16500	54641.74475
16501	54637.14088
16502	54634.37499
16503	54629.80323
16504	54627.70072
16505	54626.38646
16506	54626.1784
16507	54623.57492
16508	54620.34854
16509	54615.45313
16510	54614.07409
16511	54611.94133
16512	54609.67408
16513	54608.55564
16514	54606.1438
16515	54601.72235
16516	54600.30818
16517	54598.06158
16518	54593.65594
16519	54591.68441
16520	54588.09104
16521	54587.70509
16522	54584.27967
16523	54582.46055
16524	54579.92576
16525	54574.59265
16526	54569.42906
16527	54566.08788
16528	54565.5315
16529	54562.11422
16530	54559.51379
16531	54557.73163
16532	54555.41982
16533	54553.26847
16534	54549.56005
16535	54545.17196
16536	54544.92317
16537	54541.05446
16538	54539.7277
16539	54534.93681
16540	54530.48789
16541	54527.48339
16542	54524.69125
16543	54523.40704
16544	54518.24374
16545	54517.43041
16546	54514.89852
16547	54511.69212
16548	54506.74867
16549	54504.07195
16550	54503.06005
16551	54500.81399
16552	54498.35603
16553	54495.23657
16554	54493.31311
16555	54490.22427
16556	54488.85974
16557	54485.51692
16558	54483.67011
16559	54480.53705
16560	54478.87726
16561	54477.49802
16562	54473.65348
16563	54471.14411
16564	54468.73234
16565	54465.08661
16566	54461.95656
16567	54460.13487
16568	54456.42025
16569	54455.97526
16570	54452.29954
16571	54447.73573
16572	54443.22267
16573	54441.53345
16574	54438.43548
16575	54434.13742
16576	54432.53245
16577	54431.57596
16578	54429.87029
16579	54426.57496
16580	54418.73001
16581	54415.68417
16582	54410.8926
16583	54408.19182
16584	54407.30815
16585	54405.40152
16586	54400.27188
16587	54397.2043
16588	54396.27201
16589	54395.63973
16590	54390.35303
16591	54387.66077
16592	54385.27737
16593	54382.8557
16594	54380.55107
16595	54379.51292
16596	54376.62437
16597	54371.72811
16598	54368.283
16599	54365.67191
16600	54362.64508
16601	54360.06419
16602	54355.00366
16603	54352.09086
16604	54347.7373
16605	54344.97308
16606	54342.53264
16607	54341.59365
16608	54339.6857
16609	54338.18197
16610	54333.04012
16611	54331.33343
16612	54328.07076
16613	54324.04548
16614	54322.14907
16615	54319.82917
16616	54318.13773
16617	54316.29191
16618	54314.77702
16619	54313.87945
16620	54313.11255
16621	54311.05167
16622	54309.56095
16623	54305.52607
16624	54304.75125
16625	54300.44477
16626	54297.67924
16627	54293.12588
16628	54289.73051
16629	54283.28934
16630	54282.52168
16631	54280.85561
16632	54276.53339
16633	54273.65239
16634	54268.3292
16635	54267.26955
16636	54264.85389
16637	54262.0744
16638	54259.2093
16639	54255.98435
16640	54255.17849
16641	54253.25365
16642	54250.84811
16643	54250.63458
16644	54245.95262
16645	54243.51357
16646	54241.58931
16647	54234.17487
16648	54233.37786
16649	54229.45832
16650	54228.35022
16651	54226.76354
16652	54223.29756
16653	54221.49389
16654	54217.43982
16655	54217.22691
16656	54212.99839
16657	54210.28622
16658	54208.96918
16659	54205.94634
16660	54204.67939
16661	54200.57506
16662	54196.80014
16663	54193.04921
16664	54191.25965
16665	54189.02956
16666	54186.83141
16667	54181.39546
16668	54180.14353
16669	54178.70651
16670	54172.54133
16671	54170.90691
16672	54166.99745
16673	54163.86954
16674	54162.58604
16675	54157.50596
16676	54156.55899
16677	54153.45344
16678	54148.19285
16679	54146.98796
16680	54145.36367
16681	54142.05377
16682	54139.24202
16683	54136.56456
16684	54133.7031
16685	54130.58633
16686	54127.76657
16687	54121.4183
16688	54119.09621
16689	54116.9163
16690	54114.98298
16691	54114.78399
16692	54111.79585
16693	54110.37964
16694	54109.94894
16695	54108.56372
16696	54104.61135
16697	54102.03668
16698	54101.48557
16699	54100.86568
16700	54099.35626
16701	54097.11743
16702	54093.7953
16703	54092.34904
16704	54089.29829
16705	54086.97803
16706	54083.64595
16707	54081.42869
16708	54078.48623
16709	54076.69593
16710	54073.22164
16711	54072.36508
16712	54069.13127
16713	54065.67618
16714	54064.9453
16715	54063.82126
16716	54061.15783
16717	54058.62648
16718	54057.79842
16719	54056.43198
16720	54051.47816
16721	54050.09683
16722	54048.44498
16723	54046.30063
16724	54040.98187
16725	54039.59645
16726	54036.5956
16727	54036.10428
16728	54034.41684
16729	54034.2648
16730	54030.03147
16731	54027.42279
16732	54021.78154
16733	54020.1675
16734	54014.27194
16735	54012.30068
16736	54008.68934
16737	54005.51287
16738	54004.78365
16739	54002.03379
16740	53999.50119
16741	53997.8788
16742	53995.56694
16743	53992.68611
16744	53991.05241
16745	53990.27914
16746	53988.55153
16747	53987.83915
16748	53986.40774
16749	53984.59652
16750	53984.42106
16751	53984.04437
16752	53982.61155
16753	53980.69134
16754	53980.5718
16755	53979.82312
16756	53976.72323
16757	53972.66042
16758	53969.79476
16759	53969.44906
16760	53967.63083
16761	53966.8929
16762	53966.55053
16763	53964.80755
16764	53964.01401
16765	53959.72699
16766	53957.02439
16767	53955.65129
16768	53954.46807
16769	53951.00179
16770	53948.00692
16771	53945.04457
16772	53943.59186
16773	53941.43204
16774	53939.37581
16775	53938.20337
16776	53936.26995
16777	53931.81243
16778	53931.04672
16779	53928.53889
16780	53924.94963
16781	53921.24783
16782	53920.22232
16783	53918.04573
16784	53914.7861
16785	53911.05288
16786	53909.91387
16787	53905.19798
16788	53903.73996
16789	53903.18209
16790	53902.63775
16791	53898.34379
16792	53895.992
16793	53893.95896
16794	53890.42169
16795	53887.63748
16796	53886.79877
16797	53886.327
16798	53884.09173
16799	53881.36893
16800	53881.14149
16801	53880.70943
16802	53880.58637
16803	53878.77856
16804	53874.71377
16805	53872.71726
16806	53869.98607
16807	53866.67805
16808	53864.64579
16809	53861.79321
16810	53861.32605
16811	53859.64931
16812	53857.99517
16813	53856.54097
16814	53856.12094
16815	53851.43686
16816	53849.61239
16817	53848.17705
16818	53847.25635
16819	53844.74402
16820	53844.43626
16821	53840.5122
16822	53836.91949
16823	53833.2602
16824	53832.86908
16825	53832.00695
16826	53829.13542
16827	53827.87353
16828	53827.12226
16829	53822.20428
16830	53819.99694
16831	53815.23508
16832	53813.75334
16833	53813.06084
16834	53812.66837
16835	53808.66605
16836	53804.67076
16837	53801.28149
16838	53799.45045
16839	53797.04635
16840	53796.45503
16841	53796.11059
16842	53794.59011
16843	53791.90647
16844	53785.59476
16845	53781.98021
16846	53779.014
16847	53778.67352
16848	53775.29227
16849	53771.8912
16850	53769.32967
16851	53767.64574
16852	53763.15057
16853	53760.11709
16854	53757.93068
16855	53756.75261
16856	53754.03983
16857	53751.87135
16858	53751.24187
16859	53749.07704
16860	53744.79966
16861	53742.84705
16862	53737.8397
16863	53736.19595
16864	53733.58969
16865	53731.16942
16866	53729.15899
16867	53723.92937
16868	53719.96168
16869	53717.74089
16870	53715.25302
16871	53711.9455
16872	53708.92829
16873	53706.62761
16874	53701.54271
16875	53699.1295
16876	53697.98165
16877	53694.69724
16878	53693.20068
16879	53691.39074
16880	53689.71228
16881	53687.74916
16882	53686.06935
16883	53683.55939
16884	53681.14852
16885	53679.88723
16886	53676.43254
16887	53673.16738
16888	53666.2029
16889	53662.78407
16890	53660.17461
16891	53657.8889
16892	53653.77854
16893	53651.11588
16894	53650.68807
16895	53650.31023
16896	53648.75862
16897	53646.92008
16898	53643.80288
16899	53642.55023
16900	53640.9975
16901	53637.41355
16902	53635.39934
16903	53631.55468
16904	53626.98307
16905	53623.54822
16906	53621.73749
16907	53619.58439
16908	53618.49951
16909	53616.83268
16910	53613.27995
16911	53609.11233
16912	53604.64408
16913	53602.7203
16914	53601.85096
16915	53599.65302
16916	53597.13919
16917	53595.65653
16918	53593.47433
16919	53590.44688
16920	53588.06171
16921	53584.83151
16922	53584.37553
16923	53582.26637
16924	53579.74541
16925	53577.72041
16926	53574.44793
16927	53571.26163
16928	53567.38448
16929	53566.61629
16930	53563.48283
16931	53561.6595
16932	53559.22123
16933	53557.67758
16934	53555.03613
16935	53552.4673
16936	53549.46596
16937	53546.83678
16938	53543.95808
16939	53541.28119
16940	53540.40618
16941	53538.76017
16942	53535.77112
16943	53534.63186
16944	53531.0892
16945	53529.69899
16946	53526.4127
16947	53523.71555
16948	53523.33765
16949	53520.84168
16950	53519.79757
16951	53516.74704
16952	53515.32856
16953	53514.30877
16954	53513.26602
16955	53509.21357
16956	53508.22744
16957	53505.95532
16958	53502.28247
16959	53500.45398
16960	53496.1171
16961	53494.06161
16962	53491.2349
16963	53488.36173
16964	53483.91429
16965	53479.81253
16966	53475.81197
16967	53472.11165
16968	53469.52501
16969	53466.63501
16970	53460.3831
16971	53458.89443
16972	53458.55339
16973	53454.62412
16974	53451.70888
16975	53449.00357
16976	53447.13601
16977	53445.72173
16978	53442.90341
16979	53441.74446
16980	53438.20108
16981	53437.40869
16982	53433.71278
16983	53432.30474
16984	53430.67385
16985	53428.13557
16986	53425.96731
16987	53424.61893
16988	53422.49942
16989	53418.66229
16990	53417.01114
16991	53413.18692
16992	53412.42226
16993	53409.67071
16994	53408.8199
16995	53407.4471
16996	53404.42618
16997	53402.5839
16998	53401.38911
16999	53400.35615
17000	53397.29561
17001	53396.46789
17002	53396.03765
17003	53393.78483
17004	53392.62985
17005	53391.54323
17006	53389.56338
17007	53386.44158
17008	53385.24795
17009	53381.24629
17010	53378.93287
17011	53376.58933
17012	53374.80999
17013	53373.36049
17014	53369.24759
17015	53367.90959
17016	53364.87283
17017	53361.39102
17018	53359.00718
17019	53354.3911
17020	53349.52784
17021	53345.46543
17022	53342.68392
17023	53339.47229
17024	53337.29607
17025	53335.2413
17026	53331.81106
17027	53329.91586
17028	53325.55343
17029	53324.14863
17030	53319.81707
17031	53317.99249
17032	53314.60796
17033	53313.32513
17034	53311.00093
17035	53306.03593
17036	53303.62507
17037	53303.25232
17038	53302.1825
17039	53299.15549
17040	53296.69329
17041	53293.20629
17042	53290.57084
17043	53287.72592
17044	53286.44891
17045	53283.2382
17046	53278.952
17047	53275.39155
17048	53272.50783
17049	53267.55226
17050	53266.93213
17051	53264.05814
17052	53258.77299
17053	53253.60149
17054	53252.16795
17055	53249.28585
17056	53245.21567
17057	53242.46519
17058	53239.45296
17059	53238.10678
17060	53236.89437
17061	53236.10445
17062	53234.21944
17063	53232.07156
17064	53231.24582
17065	53226.22184
17066	53223.49605
17067	53222.94565
17068	53219.42311
17069	53216.29972
17070	53213.37662
17071	53210.91489
17072	53208.85537
17073	53205.73692
17074	53205.04779
17075	53201.14528
17076	53200.13867
17077	53199.40683
17078	53198.4078
17079	53196.31156
17080	53194.02878
17081	53192.35393
17082	53190.36012
17083	53189.46659
17084	53188.29915
17085	53185.19635
17086	53184.74058
17087	53181.32149
17088	53179.18653
17089	53175.24733
17090	53174.02471
17091	53170.07266
17092	53169.90145
17093	53165.69403
17094	53165.29917
17095	53164.97369
17096	53163.91452
17097	53159.51611
17098	53157.06924
17099	53155.61329
17100	53155.07448
17101	53153.16169
17102	53149.18214
17103	53145.20322
17104	53140.45638
17105	53140.02991
17106	53136.24591
17107	53133.16043
17108	53131.45641
17109	53128.83135
17110	53128.13616
17111	53126.44234
17112	53123.68616
17113	53119.26528
17114	53115.09295
17115	53111.91328
17116	53107.91633
17117	53104.79077
17118	53104.40391
17119	53102.38566
17120	53100.31214
17121	53098.36093
17122	53095.72454
17123	53094.3873
17124	53091.6219
17125	53088.31857
17126	53085.95674
17127	53083.92159
17128	53081.95832
17129	53080.06707
17130	53078.25779
17131	53076.92435
17132	53073.88171
17133	53071.50833
17134	53067.19432
17135	53066.38325
17136	53064.66786
17137	53061.69486
17138	53059.74959
17139	53058.31697
17140	53056.95719
17141	53055.75903
17142	53053.73445
17143	53052.61309
17144	53050.59025
17145	53050.21967
17146	53047.59677
17147	53046.4889
17148	53042.21835
17149	53038.26044
17150	53036.19449
17151	53031.4816
17152	53028.75286
17153	53023.89852
17154	53022.92549
17155	53018.51271
17156	53016.6171
17157	53014.8034
17158	53012.6528
17159	53009.17237
17160	53004.44111
17161	53000.52688
17162	52997.38336
17163	52996.56082
17164	52994.03006
17165	52992.11431
17166	52987.36336
17167	52985.10063
17168	52984.08477
17169	52979.83725
17170	52979.06558
17171	52975.18198
17172	52971.73586
17173	52967.18417
17174	52964.40271
17175	52963.49875
17176	52962.23108
17177	52960.72848
17178	52959.88105
17179	52957.71598
17180	52956.98348
17181	52956.18627
17182	52954.98817
17183	52954.18756
17184	52952.40786
17185	52948.56516
17186	52946.69073
17187	52946.52289
17188	52945.5651
17189	52942.37879
17190	52941.43868
17191	52938.79751
17192	52936.88904
17193	52934.51123
17194	52930.49829
17195	52926.83199
17196	52925.75709
17197	52921.30078
17198	52919.35803
17199	52918.44646
17200	52914.75691
17201	52913.04205
17202	52909.83522
17203	52908.22504
17204	52908.04475
17205	52905.91962
17206	52903.79125
17207	52899.94238
17208	52895.72533
17209	52892.25689
17210	52887.65863
17211	52886.92917
17212	52884.41546
17213	52882.51301
17214	52880.6348
17215	52878.09839
17216	52877.39616
17217	52876.00848
17218	52873.81196
17219	52870.87891
17220	52867.56095
17221	52866.32921
17222	52864.87531
17223	52860.97531
17224	52857.90891
17225	52854.00361
17226	52852.62064
17227	52851.85381
17228	52847.7115
17229	52845.14644
17230	52844.12994
17231	52839.64383
17232	52836.87469
17233	52835.33936
17234	52834.87423
17235	52833.79485
17236	52831.62658
17237	52827.61083
17238	52824.72233
17239	52823.56498
17240	52821.80848
17241	52818.3276
17242	52816.61867
17243	52814.79981
17244	52813.51633
17245	52812.1206
17246	52808.54193
17247	52807.20475
17248	52804.34495
17249	52803.30675
17250	52800.02631
17251	52799.12266
17252	52797.66907
17253	52795.90834
17254	52795.50622
17255	52794.83948
17256	52792.42189
17257	52790.90416
17258	52790.10535
17259	52787.4154
17260	52785.96946
17261	52783.12161
17262	52779.65396
17263	52779.28018
17264	52776.07087
17265	52775.27475
17266	52773.43837
17267	52773.16466
17268	52769.60361
17269	52766.44353
17270	52765.45767
17271	52764.11697
17272	52762.68164
17273	52761.27691
17274	52758.78117
17275	52758.18009
17276	52756.04098
17277	52752.08799
17278	52750.57051
17279	52747.42933
17280	52744.56543
17281	52742.94049
17282	52740.54628
17283	52739.76881
17284	52736.5276
17285	52733.37814
17286	52730.06534
17287	52728.82221
17288	52728.14871
17289	52725.94181
17290	52725.28217
17291	52724.92033
17292	52723.31021
17293	52722.86377
17294	52721.66347
17295	52717.68745
17296	52715.92907
17297	52713.09915
17298	52709.77374
17299	52708.76313
17300	52705.81298
17301	52703.63924
17302	52701.58941
17303	52700.84382
17304	52698.41608
17305	52694.43022
17306	52693.78626
17307	52690.6185
17308	52689.1135
17309	52686.23302
17310	52683.99688
17311	52683.1239
17312	52681.80122
17313	52678.63064
17314	52676.5882
17315	52674.83049
17316	52672.74427
17317	52669.97911
17318	52668.54417
17319	52664.46463
17320	52660.07728
17321	52659.73077
17322	52656.04392
17323	52655.30831
17324	52652.81371
17325	52648.08975
17326	52647.27559
17327	52645.47484
17328	52642.98163
17329	52642.01248
17330	52638.60995
17331	52637.55323
17332	52633.50573
17333	52632.67084
17334	52628.31031
17335	52626.58546
17336	52622.2443
17337	52620.59481
17338	52619.94921
17339	52619.09054
17340	52616.5551
17341	52614.15151
17342	52609.91152
17343	52607.18116
17344	52605.13992
17345	52602.8159
17346	52600.74181
17347	52598.6312
17348	52597.09273
17349	52595.8661
17350	52593.95937
17351	52591.47538
17352	52589.41411
17353	52585.56869
17354	52580.56859
17355	52575.12735
17356	52573.96443
17357	52571.54579
17358	52568.90107
17359	52564.22875
17360	52562.67097
17361	52561.83888
17362	52558.63461
17363	52557.13599
17364	52554.74208
17365	52553.94341
17366	52552.92037
17367	52550.27193
17368	52548.08244
17369	52547.50173
17370	52545.85691
17371	52544.67448
17372	52543.5172
17373	52542.07045
17374	52539.5387
17375	52538.44018
17376	52537.07802
17377	52534.13021
17378	52533.3989
17379	52530.7801
17380	52528.0034
17381	52527.46106
17382	52526.21704
17383	52523.34361
17384	52519.85161
17385	52516.91014
17386	52513.34148
17387	52513.02385
17388	52508.87904
17389	52505.57633
17390	52503.90912
17391	52500.58595
17392	52499.65115
17393	52494.7162
17394	52493.43666
17395	52492.50325
17396	52489.41742
17397	52485.84758
17398	52484.06306
17399	52480.65504
17400	52479.49534
17401	52476.16241
17402	52475.91766
17403	52474.41097
17404	52471.96233
17405	52471.53501
17406	52467.74217
17407	52466.12653
